Subject,Occasion,FileName,FrameIndex,StartSample,EndSampleExclusive,FrameLengthSamples,IsFinalPartialFrame,FrameStatus,Alpha_Ratio_dB,CPPS_dB,H1_H2_dB,SFR_percent,SPR_dB,Spectral_Centroid_Hz,Y_Q_value,H1_H2_valid,SFR_valid,Y_Q_valid,Y_Q_status,Comment
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,6,12288,14336,2048,False,analyzed_full_frame,4.735495046,6.896824,5.561326,10.4095351903,-20.4227701009,3296.81537,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,7,14336,16384,2048,False,analyzed_full_frame,-3.552015277,6.672271,-3.922569,13.3918093297,-20.9242930165,2915.32736663,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,8,16384,18432,2048,False,analyzed_full_frame,7.029274108,8.969805,8.105344,6.8775129958,-32.0817759965,2018.30093628,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,9,18432,20480,2048,False,analyzed_full_frame,4.716981796,8.585929,5.976263,10.0875446869,-24.7169823048,2213.45482398,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,10,20480,22528,2048,False,analyzed_full_frame,9.897633494,7.973521,12.362832,6.33701169596,-35.0836380491,1916.40039445,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,11,22528,24576,2048,False,analyzed_full_frame,-4.559976406,8.149592,-4.116932,4.64156175911,-39.5897991133,1847.2264565,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,12,24576,26624,2048,False,analyzed_full_frame,-3.831370463,8.096007,-3.654363,6.11866759954,-31.8089097178,1887.71094592,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,13,26624,28672,2048,False,analyzed_full_frame,-1.675769333,9.012018,-1.688592,3.70027116748,-37.9682559987,1710.68869311,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,14,28672,30720,2048,False,analyzed_full_frame,-4.100753197,8.080545,-3.746013,7.27947332234,-32.173109902,2102.61656687,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,15,30720,32768,2048,False,analyzed_full_frame,7.840599851,8.706997,10.769194,11.1730931825,-26.4751396267,2246.12910783,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,16,32768,34816,2048,False,analyzed_full_frame,2.410615489,11.140668,3.287767,10.5325553523,-24.3501969094,2088.9275994,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,17,34816,36864,2048,False,analyzed_full_frame,-4.836795956,10.111467,-4.605507,7.5919379244,-24.1841126611,1855.34219789,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,18,36864,38912,2048,False,analyzed_full_frame,-4.083566555,10.284633,-3.970865,7.80616241431,-28.1226177505,2120.94229216,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,19,38912,40960,2048,False,analyzed_full_frame,-5.312640779,11.525262,-4.777651,14.5508755594,-15.8558091634,2121.93042069,5.47841343919,True,True,True,valid,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,20,40960,43008,2048,False,analyzed_full_frame,-16.15611095,12.782147,-16.001527,12.9831821272,-22.1811618777,2319.05524007,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,21,43008,45056,2048,False,analyzed_full_frame,-0.6470537418,11.686208,0.657924,9.6208519175,-23.8582780036,1913.90354354,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,22,45056,47104,2048,False,analyzed_full_frame,-6.030866825,13.517911,-5.652015,9.92394463529,-22.7471052937,1999.10990331,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,23,47104,49152,2048,False,analyzed_full_frame,-4.340427039,11.221781,-3.342121,16.3575974532,-14.3171060478,2268.83063386,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,24,49152,51200,2048,False,analyzed_full_frame,1.560256611,12.599989,3.930634,13.6357801129,-19.2344251662,2205.44107772,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,25,51200,53248,2048,False,analyzed_full_frame,-7.552856049,11.434767,-5.798374,9.78457537676,-24.390758237,2029.81145846,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,26,53248,55296,2048,False,analyzed_full_frame,3.285317371,11.194962,4.94187,14.345877806,-18.9479428498,2362.29098372,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,27,55296,57344,2048,False,analyzed_full_frame,2.319555766,10.423159,3.028853,12.7266419468,-19.0789830038,2168.85842094,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,28,57344,59392,2048,False,analyzed_full_frame,2.968233414,9.906489,3.708702,12.3926513677,-15.4181060377,2034.06858276,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,29,59392,61440,2048,False,analyzed_full_frame,-4.849655179,11.196769,-4.344392,15.9094521976,-16.1861557235,2210.02187281,4.21314081743,True,True,True,valid,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,30,61440,63488,2048,False,analyzed_full_frame,-5.842235361,11.337607,-5.560119,20.393772419,-11.502957772,2554.32362674,3.87947398995,True,True,True,valid,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,31,63488,65536,2048,False,analyzed_full_frame,-1.060723851,11.743717,-1.741437,8.06226956589,-22.9455447895,1915.71936996,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,32,65536,67584,2048,False,analyzed_full_frame,3.155298201,11.034636,4.496029,9.18151610552,-24.6489676434,1822.79287808,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,33,67584,69632,2048,False,analyzed_full_frame,0.09943067161,10.290716,-0.234068,8.01767237337,-24.0406081275,2005.06114772,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,34,69632,71680,2048,False,analyzed_full_frame,4.618987349,9.406425,4.787944,9.60943597602,-20.9324971108,2638.01254401,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,35,71680,73728,2048,False,analyzed_full_frame,12.41641226,3.358889,-33.644997,6.66671848956,-28.2605003681,2657.57540697,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,36,73728,75776,2048,False,analyzed_full_frame,13.0934207,5.12195,12.919826,6.8188541474,-30.4733355961,2488.41739412,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,37,75776,77824,2048,False,analyzed_full_frame,14.33277418,7.075197,0.353099,5.70602424348,-32.9293325256,2309.81762332,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,38,77824,79872,2048,False,analyzed_full_frame,22.57906405,5.480125,3.159425,5.54814327414,-33.2777265887,2153.77183681,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,39,79872,81920,2048,False,analyzed_full_frame,19.32350508,7.998568,1.041277,8.77226119177,-21.2140467932,2829.06029477,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,40,81920,83968,2048,False,analyzed_full_frame,11.71176827,7.623857,9.197724,19.6752915954,-13.2375817506,3440.5028509,8.02570130995,True,True,True,valid,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,41,83968,86016,2048,False,analyzed_full_frame,15.5779295,8.523621,-2.557436,15.2927343446,-20.001236707,2506.60664389,6.38042904391,True,True,True,valid,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,42,86016,88064,2048,False,analyzed_full_frame,21.89954061,7.80224,-8.697112,6.53998738452,-29.6787952553,1958.51484504,,True,True,False,no_valid_Q,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,43,88064,90112,2048,False,analyzed_full_frame,13.50582868,8.36616,-6.240528,13.5714169222,-20.1030804553,2582.4539412,7.34054706285,True,True,True,valid,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,44,90112,92160,2048,False,analyzed_full_frame,21.74735328,8.266135,35.123007,9.23522917769,-30.2053019809,2273.35696264,2.93511948283,True,True,True,valid,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,45,92160,94208,2048,False,analyzed_full_frame,16.34204479,7.865558,-7.927722,9.64422729345,-22.1098647837,2443.79579693,4.69285333086,True,True,True,valid,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,46,94208,96256,2048,False,analyzed_full_frame,13.75848401,3.852505,32.804869,14.0520466725,-21.5642722313,2903.21126894,5.06634596559,True,True,True,valid,
E03,Z2,E03after_tanto-tanto_20240223_caro-mio-ben_02_mono.wav,47,96256,97772,1516,True,skipped_not_analyzed,,,,,,,,False,False,False,not_analyzed_short_final_frame,"Final partial frame has 1516 samples (<2048); recorded only, not analyzed."
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,0,0,2048,2048,False,analyzed_full_frame,22.26952148,3.198376,,2.98574538327,-41.1446854888,1223.89831351,,False,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,1,2048,4096,2048,False,analyzed_full_frame,20.17879291,2.607604,,2.33639605222,-46.9973253201,1066.22743788,,False,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,2,4096,6144,2048,False,analyzed_full_frame,19.84687016,3.110952,,2.69859125,-43.5743627199,1359.92416034,,False,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,3,6144,8192,2048,False,analyzed_full_frame,14.63049195,2.830722,18.022056,3.06190910059,-40.3258718727,1823.41559774,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,4,8192,10240,2048,False,analyzed_full_frame,17.81607978,3.369673,,2.26003286124,-47.7517706001,1360.18643335,,False,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,5,10240,12288,2048,False,analyzed_full_frame,18.74873346,3.619371,,4.1926209573,-42.1563054945,2429.44030658,,False,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,6,12288,14336,2048,False,analyzed_full_frame,12.87246516,4.677328,14.847066,11.0550278374,-29.2212753073,2986.78408611,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,7,14336,16384,2048,False,analyzed_full_frame,-1.914821054,6.932514,-2.347171,8.32485406613,-32.0703796526,2218.56393438,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,8,16384,18432,2048,False,analyzed_full_frame,-12.55215256,7.400527,38.589997,10.220581908,-22.1044550125,2260.20451807,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,9,18432,20480,2048,False,analyzed_full_frame,-3.919417657,10.114421,-1.615864,4.56035891075,-30.0207389155,1698.74590709,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,10,20480,22528,2048,False,analyzed_full_frame,-9.749602273,9.529405,-10.080108,6.26455978375,-31.3720111141,1776.24264077,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,11,22528,24576,2048,False,analyzed_full_frame,-9.202844025,7.535723,-9.417312,3.09510578572,-35.4142294172,1515.25441877,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,12,24576,26624,2048,False,analyzed_full_frame,-10.25989747,10.112729,-10.200752,3.96779248217,-34.3777897128,1519.86322759,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,13,26624,28672,2048,False,analyzed_full_frame,-7.394280642,10.286774,-7.454077,2.97981695888,-36.5807261863,1368.15256911,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,14,28672,30720,2048,False,analyzed_full_frame,-7.160211317,11.485553,-7.429596,6.10627229665,-24.548358996,1575.9190814,8.83563277375,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,15,30720,32768,2048,False,analyzed_full_frame,-8.193724643,10.04114,-8.327978,5.34553086705,-31.5536253745,1633.88878304,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,16,32768,34816,2048,False,analyzed_full_frame,-12.33456908,11.822632,-12.076055,11.0889759654,-22.3543515421,1922.92035068,10.8026348551,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,17,34816,36864,2048,False,analyzed_full_frame,-4.870868347,11.198457,-5.403705,6.61183490016,-29.5976030263,1691.06524739,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,18,36864,38912,2048,False,analyzed_full_frame,-2.980648118,11.985486,-2.74535,6.4089894556,-30.0262220408,1630.58187949,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,19,38912,40960,2048,False,analyzed_full_frame,0.7447067794,12.453325,1.99407,7.23006717474,-22.6331997713,1543.12345765,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,20,40960,43008,2048,False,analyzed_full_frame,6.634522624,12.087967,6.888725,4.18001764321,-33.6105031293,1302.88323926,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,21,43008,45056,2048,False,analyzed_full_frame,2.373007061,12.286733,2.085451,7.41719199044,-25.4149266485,1545.51736182,4.50820792124,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,22,45056,47104,2048,False,analyzed_full_frame,0.1095463375,12.045942,0.576486,8.86673420693,-25.2236969775,1785.42152721,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,23,47104,49152,2048,False,analyzed_full_frame,5.069216332,10.162798,5.036716,5.09486104332,-30.1174679171,1322.80695999,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,24,49152,51200,2048,False,analyzed_full_frame,6.208872699,13.072645,6.418486,4.18072274826,-34.2709255313,1343.61852016,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,25,51200,53248,2048,False,analyzed_full_frame,0.3173836838,12.611265,-0.169807,9.35147171256,-25.426733889,1633.03731788,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,26,53248,55296,2048,False,analyzed_full_frame,4.241402282,12.318026,4.08729,8.27441721171,-26.4109413337,1607.07682987,4.467066447,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,27,55296,57344,2048,False,analyzed_full_frame,0.7152089171,12.48577,0.713863,8.53373989591,-25.7916513994,1567.26133118,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,28,57344,59392,2048,False,analyzed_full_frame,2.524835892,10.714259,3.306363,6.23795563138,-30.69827808,1397.0936886,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,29,59392,61440,2048,False,analyzed_full_frame,3.14693186,12.5294,1.98804,8.47776244733,-30.7134134806,1544.84575766,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,30,61440,63488,2048,False,analyzed_full_frame,10.53530562,12.069874,11.344978,12.0446493761,-19.9906296599,1756.26897222,7.97564851129,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,31,63488,65536,2048,False,analyzed_full_frame,-3.29764349,11.957525,-2.212089,7.19965010324,-28.7244838576,1575.37202884,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,32,65536,67584,2048,False,analyzed_full_frame,2.037446701,11.669423,3.139653,8.39940060862,-25.7829064578,1613.93777236,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,33,67584,69632,2048,False,analyzed_full_frame,6.919190736,12.200052,7.556807,8.33796601186,-29.1564059709,1736.80126258,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,34,69632,71680,2048,False,analyzed_full_frame,13.45536551,10.649618,15.94961,10.8704793389,-29.9822142813,1543.58665335,5.60545338419,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,35,71680,73728,2048,False,analyzed_full_frame,5.372338837,10.121259,3.420454,10.2798498323,-22.0710201551,1701.31609912,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,36,73728,75776,2048,False,analyzed_full_frame,12.34400138,9.016907,12.624211,6.7310042452,-30.7493862789,1402.52872312,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,37,75776,77824,2048,False,analyzed_full_frame,7.001805288,7.799975,6.948966,5.99126188115,-25.320602947,1266.12632433,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,38,77824,79872,2048,False,analyzed_full_frame,10.12046648,6.327717,7.776533,5.58015946902,-28.5981733318,1297.23846676,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,39,79872,81920,2048,False,analyzed_full_frame,12.04067662,3.874504,8.351631,6.19381517037,-27.8370618716,2211.56220631,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,40,81920,83968,2048,False,analyzed_full_frame,14.9141661,2.847751,11.255909,6.31283512597,-30.3154821202,2417.38168745,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,41,83968,86016,2048,False,analyzed_full_frame,14.61345967,2.176238,6.973899,5.50225854654,-32.9961656766,2006.38206251,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,42,86016,88064,2048,False,analyzed_full_frame,20.94493459,3.944917,2.92643,3.39186420945,-30.7930511923,1589.77290485,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,43,88064,90112,2048,False,analyzed_full_frame,22.44027746,4.776105,4.974457,5.03275811579,-28.1165332586,1959.33401146,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,44,90112,92160,2048,False,analyzed_full_frame,22.51428983,6.747405,-0.610673,5.69956586721,-21.9716604587,1977.89901782,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,45,92160,94208,2048,False,analyzed_full_frame,19.24121084,9.664085,-4.33203,10.1844835462,-22.370182289,1974.84659193,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,46,94208,96256,2048,False,analyzed_full_frame,11.94721148,9.607576,-9.397461,18.0044657318,-13.9924850018,2355.48786246,13.6036934379,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,47,96256,98304,2048,False,analyzed_full_frame,13.9906952,10.455266,26.644698,16.1591191148,-17.5412637211,2197.03287789,7.94045074957,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,48,98304,100352,2048,False,analyzed_full_frame,15.64580804,9.756919,-9.622052,12.3083867645,-19.6258455331,2057.26134277,5.10600866273,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,49,100352,102400,2048,False,analyzed_full_frame,12.41242184,10.159376,-9.848151,22.2143207871,-14.9833420795,2314.52042439,10.4959443446,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,50,102400,104448,2048,False,analyzed_full_frame,8.611734989,9.59323,-12.640996,20.2277098282,-18.4254696653,2272.32233617,8.93828789728,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,51,104448,106496,2048,False,analyzed_full_frame,6.966219426,10.421875,34.979972,22.2685689545,-15.1599198688,2193.27590027,11.0864264766,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,52,106496,108544,2048,False,analyzed_full_frame,17.8776096,7.291484,36.109605,13.580066249,-21.9512487698,1684.34437557,3.66217053307,True,True,True,valid,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,53,108544,110592,2048,False,analyzed_full_frame,16.58552519,6.114676,31.012948,11.0175308966,-19.5009284608,1374.17864496,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,54,110592,112640,2048,False,analyzed_full_frame,12.58264436,3.12041,21.569529,13.2304395625,-27.4679762308,2676.30642614,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,55,112640,114688,2048,False,analyzed_full_frame,8.771837882,3.347395,11.878006,14.1391015147,-18.1580565902,3219.58324673,,True,True,False,no_valid_Q,
E04,Z1,E04before_20220607_tanto-tanto_02_mono.wav,56,114688,115518,830,True,skipped_not_analyzed,,,,,,,,False,False,False,not_analyzed_short_final_frame,"Final partial frame has 830 samples (<2048); recorded only, not analyzed."
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,0,0,2048,2048,False,analyzed_full_frame,15.4432561,2.481604,,13.8827823158,-28.6168179685,5787.66275395,,False,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,1,2048,4096,2048,False,analyzed_full_frame,13.66037351,2.307841,,9.68301749736,-34.0938418041,5369.76677213,,False,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,2,4096,6144,2048,False,analyzed_full_frame,16.61919156,1.40707,,8.80923785667,-37.9963220084,4918.42209602,,False,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,3,6144,8192,2048,False,analyzed_full_frame,-1.906314632,3.273504,-1.897022,13.3445556064,-20.5904770835,5178.6538092,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,4,8192,10240,2048,False,analyzed_full_frame,4.274650084,4.12525,13.580263,17.8290911863,-20.5176082145,4117.52151136,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,5,10240,12288,2048,False,analyzed_full_frame,7.285430377,7.213106,7.928209,7.91879430942,-31.3145727011,3009.315787,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,6,12288,14336,2048,False,analyzed_full_frame,8.352165218,5.502496,8.584177,8.31398700826,-36.5084682144,3350.86998704,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,7,14336,16384,2048,False,analyzed_full_frame,2.42563204,7.024481,3.184779,3.74787661327,-40.0692688081,2272.76608389,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,8,16384,18432,2048,False,analyzed_full_frame,9.666694271,7.719519,9.643615,5.01810262843,-32.9231902475,2185.45027391,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,9,18432,20480,2048,False,analyzed_full_frame,1.225057707,10.64431,1.689764,6.19284100901,-25.4657753666,1961.5047694,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,10,20480,22528,2048,False,analyzed_full_frame,3.329429991,7.275418,3.51722,7.15381360001,-24.725310037,1651.97313485,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,11,22528,24576,2048,False,analyzed_full_frame,13.51282085,9.246177,13.657006,12.5139605103,-22.9281353044,1776.68044846,8.54687016283,True,True,True,valid,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,12,24576,26624,2048,False,analyzed_full_frame,0.5128595729,10.119197,1.457582,12.0439528267,-15.7645337975,1883.12893822,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,13,26624,28672,2048,False,analyzed_full_frame,8.072527236,9.960128,10.786134,11.5920064873,-20.5277108635,1729.18620415,3.89410851673,True,True,True,valid,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,14,28672,30720,2048,False,analyzed_full_frame,12.45888085,11.154163,13.142254,12.3204375868,-19.0301057136,1738.03077291,14.5173964168,True,True,True,valid,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,15,30720,32768,2048,False,analyzed_full_frame,1.311809688,9.543094,1.73263,10.1032110599,-17.4978047916,1698.78781164,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,16,32768,34816,2048,False,analyzed_full_frame,5.373655858,10.574741,6.311798,10.7702888279,-19.8957814016,1743.14391842,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,17,34816,36864,2048,False,analyzed_full_frame,2.469383649,9.905122,2.663882,9.71831248094,-20.2814878323,1781.06949069,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,18,36864,38912,2048,False,analyzed_full_frame,8.6764922,10.778883,9.134001,7.87792672345,-28.320152123,1609.9743412,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,19,38912,40960,2048,False,analyzed_full_frame,5.510790745,10.452445,5.587306,13.3956382093,-19.4291746658,1914.96767178,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,20,40960,43008,2048,False,analyzed_full_frame,-2.903109913,12.273424,-0.728332,20.6775197073,-13.021768926,2123.80926219,9.54457399597,True,True,True,valid,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,21,43008,45056,2048,False,analyzed_full_frame,3.159152224,12.711959,3.781052,14.652347167,-20.7226724083,1822.98126877,4.90078649046,True,True,True,valid,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,22,45056,47104,2048,False,analyzed_full_frame,3.248555782,11.985032,4.397933,8.83270637016,-26.1892260214,1558.45550451,,True,True,False,no_valid_Q,
E04,Z2,E04after_20240223_tanto-tanto_02_mono.wav,23,47104,49152,2048,False,analyzed_full_frame,0.0150325901,13.487681,-0.184205,4.9046286088,-37.4834038073,1464.2819574,,True,True,False,no_valid_Q,
