file_name,frame_index,start_sample,end_sample_exclusive,frame_length_samples,start_time_s,center_time_s,end_time_s,rms_dbfs,is_short_frame,is_silent_frame,include_in_median,exclusion_reason,fa_hz,fc_hz,fb_hz,bandwidth_hz,q_value,peak_db,minus_3db_target_db,n_valid_candidates,selected_peak_policy,status
V05before_20220420_tanto_tanto_02_mono.wav,0,0,2048,2048,0.0,0.023219954648526078,0.046439909297052155,-38.143691802718955,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V05before_20220420_tanto_tanto_02_mono.wav,1,2048,4096,2048,0.046439909297052155,0.06965986394557823,0.09287981859410431,-36.09853687875637,False,False,True,,3929.8095703125,3071.5250095751508,4458.1932813584535,1386.6682717833028,2.8339940058328663,17.611574617727193,14.611574617727193,1,largest-q,valid
V05before_20220420_tanto_tanto_02_mono.wav,2,4096,6144,2048,0.09287981859410431,0.11609977324263039,0.13931972789115646,-10.946770277323452,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V05before_20220420_tanto_tanto_02_mono.wav,3,6144,8192,2048,0.13931972789115646,0.16253968253968254,0.18575963718820862,-15.42856286385376,False,False,True,,3671.4111328125,3651.7934185393547,3689.4818011065468,37.68838256719209,97.41492955467078,52.538438655527585,49.538438655527585,1,largest-q,valid
V05before_20220420_tanto_tanto_02_mono.wav,4,8192,10240,2048,0.18575963718820862,0.2089795918367347,0.23219954648526078,-17.3889225601199,False,False,True,,3606.8115234375,3533.273797843056,3653.1717161472725,119.89791830421655,30.08235317552345,43.74697932489599,40.74697932489599,1,largest-q,valid
V05before_20220420_tanto_tanto_02_mono.wav,5,10240,12288,2048,0.23219954648526078,0.25541950113378686,0.2786394557823129,-16.157620444479203,False,False,True,,3671.4111328125,3640.820747638883,3680.193818600556,39.373070961672965,93.24675579373455,52.491871678079434,49.491871678079434,1,largest-q,valid
V05before_20220420_tanto_tanto_02_mono.wav,6,12288,14336,2048,0.2786394557823129,0.301859410430839,0.3250793650793651,-16.440970831602,False,False,True,,3671.4111328125,3639.8563373746933,3687.3734224671734,47.5170850924801,77.26507477609407,50.399888046659,47.399888046659,1,largest-q,valid
V05before_20220420_tanto_tanto_02_mono.wav,7,14336,16384,2048,0.3250793650793651,0.34829931972789113,0.37151927437641724,-15.546019577089629,False,False,True,,3585.2783203125,3471.5119652163585,3676.1407215841928,204.62875636783428,17.52089190176045,39.30590094465153,36.30590094465153,1,largest-q,valid
V05before_20220420_tanto_tanto_02_mono.wav,8,16384,18432,2048,0.37151927437641724,0.3947392290249433,0.4179591836734694,-16.20818062545938,False,False,True,,3348.4130859375,3291.18373369806,3414.1556138979076,122.97188019984742,27.22909563142269,45.149302878893494,42.149302878893494,1,largest-q,valid
V05before_20220420_tanto_tanto_02_mono.wav,9,18432,20480,2048,0.4179591836734694,0.44117913832199546,0.46439909297052157,-14.230150086822688,False,False,True,,3563.7451171875,3555.2991291967387,3581.4615687313567,26.162439534617988,136.2160861364619,58.5770992595939,55.5770992595939,1,largest-q,valid
