file_name,frame_index,start_sample,end_sample_exclusive,frame_length_samples,start_time_s,center_time_s,end_time_s,rms_dbfs,is_short_frame,is_silent_frame,include_in_median,exclusion_reason,fa_hz,fc_hz,fb_hz,bandwidth_hz,q_value,peak_db,minus_3db_target_db,n_valid_candidates,selected_peak_policy,status
M2025_tanto_tanto_mono.wav,0,0,2048,2048,0.0,0.023219954648526078,0.046439909297052155,-27.518172314180497,False,False,True,,3929.8095703125,3240.112435948926,4379.869197298918,1139.7567613499923,3.4479370542692034,15.779262722415567,12.779262722415567,1,largest-q,valid
M2025_tanto_tanto_mono.wav,1,2048,4096,2048,0.046439909297052155,0.06965986394557823,0.09287981859410431,-15.492652516874019,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
M2025_tanto_tanto_mono.wav,2,4096,6144,2048,0.09287981859410431,0.11609977324263039,0.13931972789115646,-14.268474351079597,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
M2025_tanto_tanto_mono.wav,3,6144,8192,2048,0.13931972789115646,0.16253968253968254,0.18575963718820862,-15.359439593287485,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
M2025_tanto_tanto_mono.wav,4,8192,10240,2048,0.18575963718820862,0.2089795918367347,0.23219954648526078,-13.16338825950437,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
M2025_tanto_tanto_mono.wav,5,10240,12288,2048,0.23219954648526078,0.25541950113378686,0.2786394557823129,-15.69062734684816,False,False,True,,3176.1474609375,2926.515862338282,3352.5249967552463,426.0091344169641,7.455585348620221,32.34360217949267,29.34360217949267,1,largest-q,valid
M2025_tanto_tanto_mono.wav,6,12288,14336,2048,0.2786394557823129,0.301859410430839,0.3250793650793651,-13.17277845021181,False,False,True,,3283.8134765625,3187.6402172351245,3380.8937582127305,193.253540977606,16.992255148085615,40.44901709054087,37.44901709054087,1,largest-q,valid
M2025_tanto_tanto_mono.wav,7,14336,16384,2048,0.3250793650793651,0.34829931972789113,0.37151927437641724,-12.735100867125382,False,False,True,,3477.6123046875,3387.14013511446,3562.765058523315,175.624923408855,19.80135983656269,39.98711758939236,36.98711758939236,1,largest-q,valid
M2025_tanto_tanto_mono.wav,8,16384,18432,2048,0.37151927437641724,0.3947392290249433,0.4179591836734694,-14.98728174063091,False,False,True,,3456.0791015625,3391.9242411279793,3519.8543128207275,127.93007169274824,27.015376883888738,41.14458872574873,38.14458872574873,1,largest-q,valid
M2025_tanto_tanto_mono.wav,9,18432,20480,2048,0.4179591836734694,0.44117913832199546,0.46439909297052157,-13.60130325814735,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
M2025_tanto_tanto_mono.wav,10,20480,22528,2048,0.46439909297052157,0.4876190476190476,0.5108390022675737,-13.89516526150491,False,False,True,,3413.0126953125,3319.2698689202666,3477.2570061384163,157.98713721814966,21.603104881885354,41.13513825849037,38.13513825849037,1,largest-q,valid
M2025_tanto_tanto_mono.wav,11,22528,24576,2048,0.5108390022675737,0.5340589569160997,0.5572789115646258,-14.583945340684792,False,False,True,,3133.0810546875,3121.2150758432836,3157.510219199364,36.295143356080644,86.32232207901184,55.39973782861036,52.39973782861036,1,largest-q,valid
M2025_tanto_tanto_mono.wav,12,24576,26624,2048,0.5572789115646258,0.5804988662131519,0.603718820861678,-16.15685394494298,False,False,True,,3133.0810546875,3107.3039354664966,3145.673019882438,38.369084415941416,81.65639348396287,55.131247641043714,52.131247641043714,1,largest-q,valid
M2025_tanto_tanto_mono.wav,13,26624,28672,2048,0.603718820861678,0.626938775510204,0.6501587301587302,-15.406288299170768,False,False,True,,3133.0810546875,3061.7163044083222,3193.8597983803575,132.14349397203523,23.70968831314946,44.15610749694583,41.15610749694583,1,largest-q,valid
M2025_tanto_tanto_mono.wav,14,28672,30720,2048,0.6501587301587302,0.6733786848072563,0.6965986394557823,-14.800632658136925,False,False,True,,3219.2138671875,3140.2031227642096,3286.814890409471,146.61176764526135,21.9574043672718,42.385699239350394,39.385699239350394,1,largest-q,valid
M2025_tanto_tanto_mono.wav,15,30720,32768,2048,0.6965986394557823,0.7198185941043084,0.7430385487528345,-14.443809154544272,False,False,True,,3154.6142578125,3111.7076788225554,3193.243719732854,81.53604091029865,38.689814008544126,49.11322725297048,46.11322725297048,1,largest-q,valid
M2025_tanto_tanto_mono.wav,16,32768,34816,2048,0.7430385487528345,0.7662585034013606,0.7894784580498866,-14.987393609984007,False,False,True,,3219.2138671875,3184.1987093483185,3236.035157832509,51.83644848419044,62.10328757706704,51.76376045160387,48.76376045160387,1,largest-q,valid
M2025_tanto_tanto_mono.wav,17,34816,36864,2048,0.7894784580498866,0.8126984126984127,0.8359183673469388,-16.57521308192894,False,False,True,,3111.5478515625,3088.9230083947823,3139.756981778236,50.83397338345367,61.2100067034166,52.70797215452803,49.70797215452803,1,largest-q,valid
M2025_tanto_tanto_mono.wav,18,36864,38912,2048,0.8359183673469388,0.8591383219954648,0.8823582766439909,-15.67112315872879,False,False,True,,3197.6806640625,3085.2677402617787,3275.1219584076716,189.8542181458929,16.842821272505265,40.85669407080978,37.85669407080978,1,largest-q,valid
M2025_tanto_tanto_mono.wav,19,38912,40960,2048,0.8823582766439909,0.905578231292517,0.9287981859410431,-16.91286797307166,False,False,True,,3262.2802734375,3210.0367456700187,3326.9596198330273,116.9228741630086,27.90112967022497,44.411569177829804,41.411569177829804,1,largest-q,valid
