frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.09284211237,73545.7836,105909.886,-1.583787211,1.583787211
1,2048,4096,2048,0.0464399093,0.09287981859,0.09907904595,15719.9318,58597.5665,-5.714289229,5.714289229
2,4096,6144,2048,0.09287981859,0.1393197279,0.2291017572,382513.1924,577351.0707,-1.787935575,1.787935575
3,6144,8192,2048,0.1393197279,0.1857596372,0.1883744921,51160.1199,496364.6827,-9.868693194,9.868693194
4,8192,10240,2048,0.1857596372,0.2321995465,0.1595739342,128484.5702,492014.4613,-5.831268919,5.831268919
5,10240,12288,2048,0.2321995465,0.2786394558,0.1751561109,224829.67,362707.7226,-2.077031795,2.077031795
6,12288,14336,2048,0.2786394558,0.3250793651,0.1508437368,273605.2233,126944.7924,3.335094943,-3.335094943
7,14336,16384,2048,0.3250793651,0.3715192744,0.1426804684,116364.3209,206605.6567,-2.493223689,2.493223689
8,16384,18432,2048,0.3715192744,0.4179591837,0.1672398412,139557.6437,480161.2787,-5.366335065,5.366335065
9,18432,20480,2048,0.4179591837,0.464399093,0.1446282819,163384.2704,153974.7925,0.2576061552,-0.2576061552
10,20480,22528,2048,0.464399093,0.5108390023,0.1291808797,107579.2526,221785.654,-3.14204928,3.14204928
11,22528,24576,2048,0.5108390023,0.5572789116,0.1193754439,83839.5289,179462.415,-3.305246783,3.305246783
12,24576,26624,2048,0.5572789116,0.6037188209,0.1799832435,162404.308,258931.2524,-2.025869268,2.025869268
13,26624,28672,2048,0.6037188209,0.6501587302,0.1273983439,64302.52424,200708.1667,-4.943370223,4.943370223
14,28672,30720,2048,0.6501587302,0.6965986395,0.1329776577,152580.7742,56730.00533,4.296869899,-4.296869899
15,30720,32768,2048,0.6965986395,0.7430385488,0.1698776941,218838.0453,150385.2621,1.629175498,-1.629175498
16,32768,34816,2048,0.7430385488,0.789478458,0.1576006419,201691.1033,314259.4242,-1.926015686,1.926015686
17,34816,36864,2048,0.789478458,0.8359183673,0.1300473505,189885.1497,104229.8768,2.60498777,-2.60498777
18,36864,38912,2048,0.8359183673,0.8823582766,0.1096307532,131528.3416,77762.3255,2.282501044,-2.282501044
19,38912,40960,2048,0.8823582766,0.9287981859,0.1230340968,80246.21308,64738.11025,0.9326452874,-0.9326452874
20,40960,43008,2048,0.9287981859,0.9752380952,0.1709955589,169689.9539,283712.5681,-2.232224433,2.232224433
21,43008,45056,2048,0.9752380952,1.021678005,0.1250275906,36545.97114,203492.4427,-7.45708778,7.45708778
22,45056,47104,2048,1.021678005,1.068117914,0.154274797,376680.8371,147328.7246,4.076860976,-4.076860976
23,47104,49152,2048,1.068117914,1.114557823,0.1648614757,164020.709,387544.396,-3.734227766,3.734227766
24,49152,51200,2048,1.114557823,1.160997732,0.1340427649,49485.13316,161576.2848,-5.139028747,5.139028747
25,51200,53248,2048,1.160997732,1.207437642,0.1634405095,451403.8881,127566.889,5.488273312,-5.488273312
26,53248,55296,2048,1.207437642,1.253877551,0.1306761922,137748.2237,123762.5668,0.4649669917,-0.4649669917
27,55296,57344,2048,1.253877551,1.30031746,0.1561479391,96011.0928,330075.4038,-5.362917504,5.362917504
28,57344,59392,2048,1.30031746,1.34675737,0.1388130125,162807.5448,89560.48941,2.595580688,-2.595580688
29,59392,61440,2048,1.34675737,1.393197279,0.1073136065,110273.8051,23903.68993,6.640074137,-6.640074137
30,61440,63488,2048,1.393197279,1.439637188,0.08221208202,70770.70678,24574.14097,4.593751876,-4.593751876
31,63488,65536,2048,1.439637188,1.486077098,0.07596052273,66466.38081,27650.48146,3.808993337,-3.808993337
32,65536,67584,2048,1.486077098,1.532517007,0.12704405,168402.1695,10892.92852,11.89203028,-11.89203028
33,67584,69632,2048,1.532517007,1.578956916,0.1766805776,427898.5966,4679.195892,19.61169635,-19.61169635
34,69632,71680,2048,1.578956916,1.625396825,0.2485047434,1110229.735,2196.269611,27.03727202,-27.03727202
35,71680,73728,2048,1.625396825,1.671836735,0.2176550105,815768.5829,1047.636438,28.9135638,-28.9135638
36,73728,75776,2048,1.671836735,1.718276644,0.2052981151,688372.9957,3078.466107,23.49489448,-23.49489448
37,75776,77824,2048,1.718276644,1.764716553,0.1665364173,494224.4084,3026.807427,22.12939399,-22.12939399
38,77824,79872,2048,1.764716553,1.811156463,0.1984158626,752702.9017,7058.978753,20.27881716,-20.27881716
39,79872,81920,2048,1.811156463,1.857596372,0.1610450888,488915.2079,6728.337621,18.61325771,-18.61325771
40,81920,83968,2048,1.857596372,1.904036281,0.1506669178,259315.3951,4389.807961,17.71382779,-17.71382779
41,83968,86016,2048,1.904036281,1.95047619,0.1898589634,516000.1433,2856.559395,22.56806564,-22.56806564
42,86016,88064,2048,1.95047619,1.9969161,0.1755897031,723139.3095,8431.785295,19.33302431,-19.33302431
43,88064,90112,2048,1.9969161,2.043356009,0.1609020134,357170.3109,4140.549839,19.35817335,-19.35817335
44,90112,92160,2048,2.043356009,2.089795918,0.1177229315,179537.8856,3334.015315,17.31188516,-17.31188516
45,92160,94208,2048,2.089795918,2.136235828,0.2001507482,960196.2733,1459.804259,28.1806539,-28.1806539
