frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.01237458551,819.7648118,1362.012087,-2.204916894,2.204916894
1,2048,4096,2048,0.0464399093,0.09287981859,0.01567010541,800.5257047,1878.127203,-3.703497215,3.703497215
2,4096,6144,2048,0.09287981859,0.1393197279,0.2835627995,36656.98758,1919270.612,-17.18979441,17.18979441
3,6144,8192,2048,0.1393197279,0.1857596372,0.1692620882,53634.15714,348655.6378,-8.129552321,8.129552321
4,8192,10240,2048,0.1857596372,0.2321995465,0.1350676255,49613.97812,348889.5689,-8.470839343,8.470839343
5,10240,12288,2048,0.2321995465,0.2786394558,0.1556391853,60530.41131,587483.5977,-9.870221209,9.870221209
6,12288,14336,2048,0.2786394558,0.3250793651,0.150640695,88222.47205,286011.5476,-5.108043451,5.108043451
7,14336,16384,2048,0.3250793651,0.3715192744,0.1669867551,53073.8455,382381.4993,-8.576163159,8.576163159
8,16384,18432,2048,0.3715192744,0.4179591837,0.154732953,43767.67428,139216.8827,-5.02538435,5.02538435
9,18432,20480,2048,0.4179591837,0.464399093,0.1943084751,16811.32213,812642.6122,-16.84297722,16.84297722
10,20480,22528,2048,0.464399093,0.5108390023,0.1287973633,21754.96138,298250.6175,-11.37023035,11.37023035
11,22528,24576,2048,0.5108390023,0.5572789116,0.1209753377,35684.84347,199613.5642,-7.477062531,7.477062531
12,24576,26624,2048,0.5572789116,0.6037188209,0.1613121855,103844.1166,189905.7136,-2.621561351,2.621561351
13,26624,28672,2048,0.6037188209,0.6501587302,0.118097374,34505.50222,198895.7266,-7.607370993,7.607370993
14,28672,30720,2048,0.6501587302,0.6965986395,0.16634075,26808.70486,400997.8167,-11.74866174,11.74866174
15,30720,32768,2048,0.6965986395,0.7430385488,0.1556054682,105882.2764,349788.8698,-5.189827163,5.189827163
16,32768,34816,2048,0.7430385488,0.789478458,0.1462025732,44885.553,177769.966,-5.977518092,5.977518092
17,34816,36864,2048,0.789478458,0.8359183673,0.1500179898,104920.8929,239626.6443,-3.586731282,3.586731282
18,36864,38912,2048,0.8359183673,0.8823582766,0.1930110626,61113.23309,823646.5651,-11.29605632,11.29605632
19,38912,40960,2048,0.8823582766,0.9287981859,0.145641754,196945.1148,85848.049,3.60614783,-3.60614783
20,40960,43008,2048,0.9287981859,0.9752380952,0.16861128,50795.37565,278664.6607,-7.392577199,7.392577199
21,43008,45056,2048,0.9752380952,1.021678005,0.132790348,75897.02329,140074.3541,-2.661338854,2.661338854
22,45056,47104,2048,1.021678005,1.068117914,0.1620156279,136119.5224,557793.9802,-6.125534064,6.125534064
23,47104,49152,2048,1.068117914,1.114557823,0.1215628524,50599.11797,199405.3111,-5.95593775,5.95593775
24,49152,51200,2048,1.114557823,1.160997732,0.139068421,69097.34208,396346.4163,-7.586135937,7.586135937
25,51200,53248,2048,1.160997732,1.207437642,0.1480198157,46217.72895,318504.3016,-8.383067009,8.383067009
26,53248,55296,2048,1.207437642,1.253877551,0.1665763878,318230.1823,148189.7105,3.319233181,-3.319233181
27,55296,57344,2048,1.253877551,1.30031746,0.1283342485,38051.83361,185615.0825,-6.882376737,6.882376737
28,57344,59392,2048,1.30031746,1.34675737,0.1649054517,97860.02182,448030.1209,-6.607019042,6.607019042
29,59392,61440,2048,1.34675737,1.393197279,0.1600124586,126353.7992,473180.3979,-5.734384403,5.734384403
30,61440,63488,2048,1.393197279,1.439637188,0.1103265813,95011.91866,115135.5372,-0.834313034,0.834313034
31,63488,65536,2048,1.439637188,1.486077098,0.06679917272,46509.49903,33358.21791,1.443388203,-1.443388203
32,65536,67584,2048,1.486077098,1.532517007,0.06217950839,77268.47157,17274.43875,6.505983758,-6.505983758
33,67584,69632,2048,1.532517007,1.578956916,0.03348042514,13115.80827,6207.438196,3.24882655,-3.24882655
34,69632,71680,2048,1.578956916,1.625396825,0.02190558785,5989.233217,4097.908471,1.648089705,-1.648089705
35,71680,73728,2048,1.625396825,1.671836735,0.04356598707,20520.53681,8163.447317,4.003151231,-4.003151231
36,73728,75776,2048,1.671836735,1.718276644,0.08958402103,115244.4345,14048.35069,9.139946211,-9.139946211
37,75776,77824,2048,1.718276644,1.764716553,0.1646381761,448863.376,22662.79539,12.96800694,-12.96800694
38,77824,79872,2048,1.764716553,1.811156463,0.1452834722,201036.4015,60557.51941,5.211066249,-5.211066249
39,79872,81920,2048,1.811156463,1.857596372,0.137544535,200035.3009,62641.95028,5.042413733,-5.042413733
40,81920,83968,2048,1.857596372,1.904036281,0.1997948891,969170.0881,33251.49873,14.64588777,-14.64588777
41,83968,86016,2048,1.904036281,1.95047619,0.1417034313,385657.3222,39207.9742,9.928271777,-9.928271777
42,86016,88064,2048,1.95047619,1.9969161,0.1241476204,249392.7158,45595.74713,7.379594282,-7.379594282
43,88064,90112,2048,1.9969161,2.043356009,0.154549147,331387.9735,69604.61958,6.776986791,-6.776986791
44,90112,92160,2048,2.043356009,2.089795918,0.1814064062,548438.7501,87143.9221,7.9889103,-7.9889103
45,92160,94208,2048,2.089795918,2.136235828,0.1236496366,232591.9218,36117.92074,8.088718865,-8.088718865
46,94208,96256,2048,2.136235828,2.182675737,0.1202976415,111412.1014,48380.32552,3.622635794,-3.622635794
