frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.0587801611,25104.03189,597.8927611,16.23120183,-16.23120183
1,2048,4096,2048,0.0464399093,0.09287981859,0.06136126558,6736.091501,245.0311309,14.39186713,-14.39186713
2,4096,6144,2048,0.09287981859,0.1393197279,0.06356501932,18307.36371,105.4125739,22.39733392,-22.39733392
3,6144,8192,2048,0.1393197279,0.1857596372,0.05814028217,6729.320137,103.4937013,18.13057271,-18.13057271
4,8192,10240,2048,0.1857596372,0.2321995465,0.07014569771,35753.09352,2284.02132,11.94613471,-11.94613471
5,10240,12288,2048,0.2321995465,0.2786394558,0.1629022744,65211.03718,395356.1367,-7.826673765,7.826673765
6,12288,14336,2048,0.2786394558,0.3250793651,0.1624771491,70471.17694,295423.8549,-6.224340361,6.224340361
7,14336,16384,2048,0.3250793651,0.3715192744,0.1961983092,66931.39094,491769.6146,-8.661318407,8.661318407
8,16384,18432,2048,0.3715192744,0.4179591837,0.1678147837,36795.63673,527687.4152,-11.56580414,11.56580414
9,18432,20480,2048,0.4179591837,0.464399093,0.1431965042,26498.27058,442819.489,-12.23009196,12.23009196
10,20480,22528,2048,0.464399093,0.5108390023,0.1461146566,24783.06838,302734.2263,-10.86906449,10.86906449
11,22528,24576,2048,0.5108390023,0.5572789116,0.1023388878,35067.20588,95515.72442,-4.351737108,4.351737108
12,24576,26624,2048,0.5572789116,0.6037188209,0.16064649,65608.06408,416923.8267,-8.030994922,8.030994922
13,26624,28672,2048,0.6037188209,0.6501587302,0.1471649489,12714.68977,264518.7557,-13.18150703,13.18150703
14,28672,30720,2048,0.6501587302,0.6965986395,0.1371961125,2491.634158,389980.4245,-21.94558532,21.94558532
15,30720,32768,2048,0.6965986395,0.7430385488,0.1252206739,28238.97952,321392.3638,-10.56186555,10.56186555
16,32768,34816,2048,0.7430385488,0.789478458,0.1156573898,6319.561627,277806.2156,-16.43055005,16.43055005
17,34816,36864,2048,0.789478458,0.8359183673,0.1531834561,13781.18639,467580.281,-15.30569581,15.30569581
18,36864,38912,2048,0.8359183673,0.8823582766,0.1661198415,11447.12298,281672.4172,-13.91047972,13.91047972
19,38912,40960,2048,0.8823582766,0.9287981859,0.1067450426,4529.681192,156125.2158,-15.37405415,15.37405415
20,40960,43008,2048,0.9287981859,0.9752380952,0.0941533286,15172.83898,111471.6195,-8.660974618,8.660974618
21,43008,45056,2048,0.9752380952,1.021678005,0.1693965023,24907.61668,388709.0972,-11.93292531,11.93292531
22,45056,47104,2048,1.021678005,1.068117914,0.1914291328,31965.92547,622420.4304,-12.89396557,12.89396557
23,47104,49152,2048,1.068117914,1.114557823,0.09331250931,17578.59249,171469.9364,-9.892038883,9.892038883
24,49152,51200,2048,1.114557823,1.160997732,0.1834440553,1822.074329,702320.4242,-25.85969209,25.85969209
25,51200,53248,2048,1.160997732,1.207437642,0.1569334889,17842.69877,473107.912,-14.23499667,14.23499667
26,53248,55296,2048,1.207437642,1.253877551,0.1279502607,4708.981952,257720.9822,-17.38222752,17.38222752
27,55296,57344,2048,1.253877551,1.30031746,0.1460530865,3307.053909,417103.6948,-21.00802763,21.00802763
28,57344,59392,2048,1.30031746,1.34675737,0.06392094859,14088.4125,66610.77019,-6.746823961,6.746823961
29,59392,61440,2048,1.34675737,1.393197279,0.0641242481,7962.181486,73953.29081,-9.679254318,9.679254318
30,61440,63488,2048,1.393197279,1.439637188,0.03321827614,8682.25671,5131.597357,2.283800498,-2.283800498
31,63488,65536,2048,1.439637188,1.486077098,0.01773955916,1544.242673,1120.614766,1.392592088,-1.392592088
32,65536,67584,2048,1.486077098,1.532517007,0.01651977742,3445.328414,389.8026662,9.463858206,-9.463858206
33,67584,69632,2048,1.532517007,1.578956916,0.01703768596,2824.63034,311.7046734,9.57218306,-9.57218306
34,69632,71680,2048,1.578956916,1.625396825,0.01803633167,1279.868707,41.70632135,14.86963536,-14.86963536
35,71680,73728,2048,1.625396825,1.671836735,0.02861711591,8494.357737,27.418549,24.91086079,-24.91086079
36,73728,75776,2048,1.671836735,1.718276644,0.02519980517,8574.031028,36.14163584,23.75177245,-23.75177245
37,75776,77824,2048,1.718276644,1.764716553,0.0281919417,9529.884919,40.7712836,23.68733272,-23.68733272
38,77824,79872,2048,1.764716553,1.811156463,0.02610065775,8483.295122,52.8347415,22.05644989,-22.05644989
39,79872,81920,2048,1.811156463,1.857596372,0.03548427782,20214.98414,67.95828734,24.7343098,-24.7343098
40,81920,83968,2048,1.857596372,1.904036281,0.03636186414,19433.17506,61.81961863,24.97417441,-24.97417441
41,83968,86016,2048,1.904036281,1.95047619,0.05858132294,57916.3237,49.37076492,30.69331131,-30.69331131
42,86016,88064,2048,1.95047619,1.9969161,0.0449754093,21795.59723,131.4914066,22.19471403,-22.19471403
43,88064,90112,2048,1.9969161,2.043356009,0.06841914012,91316.97653,167.4467276,27.36674859,-27.36674859
44,90112,92160,2048,2.043356009,2.089795918,0.04715612323,36652.6564,256.5244318,21.54976721,-21.54976721
45,92160,94208,2048,2.089795918,2.136235828,0.03950223035,18618.70697,162.3971135,20.59371211,-20.59371211
46,94208,96256,2048,2.136235828,2.182675737,0.02897547306,10947.1483,556.1360877,12.94119924,-12.94119924
