frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.2038332072,606463.7937,6739.740303,19.54161716,-19.54161716
1,2048,4096,2048,0.0464399093,0.09287981859,0.2267669883,736029.393,46931.94585,11.95426597,-11.95426597
2,4096,6144,2048,0.09287981859,0.1393197279,0.172113364,548253.3709,47888.3832,10.58751136,-10.58751136
3,6144,8192,2048,0.1393197279,0.1857596372,0.1709909409,297217.7944,96138.18484,4.90178889,-4.90178889
4,8192,10240,2048,0.1857596372,0.2321995465,0.2074920169,136694.7063,290341.7876,-3.271578502,3.271578502
5,10240,12288,2048,0.2321995465,0.2786394558,0.1835435435,444020.615,167419.4571,4.235972047,-4.235972047
6,12288,14336,2048,0.2786394558,0.3250793651,0.1442696199,55781.51628,243414.6012,-6.398563104,6.398563104
7,14336,16384,2048,0.3250793651,0.3715192744,0.2081268856,356329.8148,292400.8515,0.8587352913,-0.8587352913
8,16384,18432,2048,0.3715192744,0.4179591837,0.2241890099,237688.1152,567826.7004,-3.782083433,3.782083433
9,18432,20480,2048,0.4179591837,0.464399093,0.1585636605,267828.96,126963.018,3.241802975,-3.241802975
10,20480,22528,2048,0.464399093,0.5108390023,0.1805151354,332330.2989,448562.9223,-1.302534344,1.302534344
11,22528,24576,2048,0.5108390023,0.5572789116,0.1841114069,164777.0479,638436.7097,-5.882211329,5.882211329
12,24576,26624,2048,0.5572789116,0.6037188209,0.1622811384,277430.8692,167405.5278,2.193849881,-2.193849881
13,26624,28672,2048,0.6037188209,0.6501587302,0.179162554,305284.0013,516761.8727,-2.285864181,2.285864181
14,28672,30720,2048,0.6501587302,0.6965986395,0.1807188282,80354.30308,610876.9011,-8.809445648,8.809445648
15,30720,32768,2048,0.6965986395,0.7430385488,0.1575253748,139887.6574,247293.6181,-2.474335113,2.474335113
16,32768,34816,2048,0.7430385488,0.789478458,0.1749220473,241797.6787,589969.9776,-3.873777845,3.873777845
17,34816,36864,2048,0.789478458,0.8359183673,0.1842558989,122776.6512,687983.5976,-7.484623005,7.484623005
18,36864,38912,2048,0.8359183673,0.8823582766,0.1215154683,36409.84594,100438.4854,-4.406813136,4.406813136
19,38912,40960,2048,0.8823582766,0.9287981859,0.2164453473,68411.25614,461712.9591,-8.292444994,8.292444994
20,40960,43008,2048,0.9287981859,0.9752380952,0.1483060672,91704.32777,131482.4587,-1.564779851,1.564779851
21,43008,45056,2048,0.9752380952,1.021678005,0.1819378966,219876.1937,596098.9197,-4.331401245,4.331401245
22,45056,47104,2048,1.021678005,1.068117914,0.1694109731,85234.60363,633927.307,-8.714235139,8.714235139
23,47104,49152,2048,1.068117914,1.114557823,0.1408394728,103583.5804,187684.4147,-2.581372919,2.581372919
24,49152,51200,2048,1.114557823,1.160997732,0.1871453858,301801.4152,216255.754,1.447536002,-1.447536002
25,51200,53248,2048,1.160997732,1.207437642,0.1472004,200582.8322,29209.6387,8.367675741,-8.367675741
26,53248,55296,2048,1.207437642,1.253877551,0.1236850603,252486.8505,98953.57654,4.068072692,-4.068072692
27,55296,57344,2048,1.253877551,1.30031746,0.1180257073,173258.3336,47286.27818,5.639590001,-5.639590001
28,57344,59392,2048,1.30031746,1.34675737,0.07781268167,25729.46798,41380.70068,-2.063670338,2.063670338
29,59392,61440,2048,1.34675737,1.393197279,0.1083872523,122927.3377,26728.10292,6.62680341,-6.62680341
30,61440,63488,2048,1.393197279,1.439637188,0.07288085482,35875.00905,8547.765352,6.229394277,-6.229394277
31,63488,65536,2048,1.439637188,1.486077098,0.04790189684,20453.93115,27450.76976,-1.277777375,1.277777375
32,65536,67584,2048,1.486077098,1.532517007,0.04023063407,23509.90635,5838.72191,6.049331082,-6.049331082
33,67584,69632,2048,1.532517007,1.578956916,0.06272059323,64468.38397,8538.860412,8.779468698,-8.779468698
34,69632,71680,2048,1.578956916,1.625396825,0.1252558369,240648.5074,5098.817066,16.73913742,-16.73913742
35,71680,73728,2048,1.625396825,1.671836735,0.1390359421,257319.0725,653.5457267,25.95195998,-25.95195998
36,73728,75776,2048,1.671836735,1.718276644,0.2372044268,878310.085,4221.617107,23.18169028,-23.18169028
37,75776,77824,2048,1.718276644,1.764716553,0.1908814657,544690.6814,11922.11112,16.5979678,-16.5979678
38,77824,79872,2048,1.764716553,1.811156463,0.1817680562,492301.6605,10419.07193,16.74402264,-16.74402264
39,79872,81920,2048,1.811156463,1.857596372,0.1993780668,643022.4538,28605.97333,13.51769409,-13.51769409
40,81920,83968,2048,1.857596372,1.904036281,0.2186778067,430984.3544,15744.72856,14.37326327,-14.37326327
41,83968,86016,2048,1.904036281,1.95047619,0.1543431265,341242.0545,5507.915935,17.92075245,-17.92075245
42,86016,88064,2048,1.95047619,1.9969161,0.1323890387,225248.7766,7030.269841,15.05690446,-15.05690446
43,88064,90112,2048,1.9969161,2.043356009,0.1514516428,321727.8888,15114.0469,13.28107944,-13.28107944
44,90112,92160,2048,2.043356009,2.089795918,0.1593889396,333579.9685,16278.51068,13.11585294,-13.11585294
