frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.005295892433,65.04608388,261.1156211,-6.036116992,6.036116992
1,2048,4096,2048,0.0464399093,0.09287981859,0.006035339861,54.00575856,216.1559739,-6.023271721,6.023271721
2,4096,6144,2048,0.09287981859,0.1393197279,0.01763266657,1169.188554,2541.124674,-3.37141418,3.37141418
3,6144,8192,2048,0.1393197279,0.1857596372,0.03678802385,10140.32619,9219.993091,0.4132132965,-0.4132132965
4,8192,10240,2048,0.1857596372,0.2321995465,0.1037669498,86244.76928,113599.4974,-1.196436454,1.196436454
5,10240,12288,2048,0.2321995465,0.2786394558,0.1360899824,129635.7211,258935.8786,-3.004675434,3.004675434
6,12288,14336,2048,0.2786394558,0.3250793651,0.07860187192,49069.54963,39605.72807,0.9305407057,-0.9305407057
7,14336,16384,2048,0.3250793651,0.3715192744,0.1254845308,150754.6706,184915.3884,-0.8870227793,0.8870227793
8,16384,18432,2048,0.3715192744,0.4179591837,0.1339880022,58896.95617,294119.7482,-6.984313347,6.984313347
9,18432,20480,2048,0.4179591837,0.464399093,0.08645721896,13118.8313,102660.5501,-8.935084397,8.935084397
10,20480,22528,2048,0.464399093,0.5108390023,0.1408017851,162015.9171,198255.2838,-0.8766708709,0.8766708709
11,22528,24576,2048,0.5108390023,0.5572789116,0.07249438947,40550.58135,51404.20665,-1.03001576,1.03001576
12,24576,26624,2048,0.5572789116,0.6037188209,0.1190561498,142857.8163,88572.76332,2.076038131,-2.076038131
13,26624,28672,2048,0.6037188209,0.6501587302,0.09878362026,76302.96681,96313.82054,-1.011471862,1.011471862
14,28672,30720,2048,0.6501587302,0.6965986395,0.09612632994,22585.93353,55131.65707,-3.875630004,3.875630004
15,30720,32768,2048,0.6965986395,0.7430385488,0.1002104982,115151.5192,84173.75207,1.360929857,-1.360929857
16,32768,34816,2048,0.7430385488,0.789478458,0.0925875716,56427.30858,87537.87526,-1.907066649,1.907066649
17,34816,36864,2048,0.789478458,0.8359183673,0.1029151457,136905.188,83175.62903,2.164238119,-2.164238119
18,36864,38912,2048,0.8359183673,0.8823582766,0.09563264632,39757.74109,124234.384,-4.948201098,4.948201098
19,38912,40960,2048,0.8823582766,0.9287981859,0.08474814792,70391.09418,62506.17352,0.5159480285,-0.5159480285
20,40960,43008,2048,0.9287981859,0.9752380952,0.09168584545,48793.99671,60527.00385,-0.9358278387,0.9358278387
21,43008,45056,2048,0.9752380952,1.021678005,0.06932293157,17240.4109,84520.29411,-6.904133872,6.904133872
22,45056,47104,2048,1.021678005,1.068117914,0.1039111726,167827.1736,50183.1428,5.243044244,-5.243044244
23,47104,49152,2048,1.068117914,1.114557823,0.0860537195,65381.56059,42027.34998,1.919232759,-1.919232759
24,49152,51200,2048,1.114557823,1.160997732,0.06597040944,65537.54274,32887.4887,2.99459442,-2.99459442
25,51200,53248,2048,1.160997732,1.207437642,0.07817967127,106676.4986,14273.63065,8.735342982,-8.735342982
26,53248,55296,2048,1.207437642,1.253877551,0.09991605919,147195.2021,37542.25099,5.933733453,-5.933733453
27,55296,57344,2048,1.253877551,1.30031746,0.1020735778,80460.12929,132171.0816,-2.15555718,2.15555718
28,57344,59392,2048,1.30031746,1.34675737,0.1092159548,145871.4775,95694.16618,1.830849193,-1.830849193
29,59392,61440,2048,1.34675737,1.393197279,0.1108422713,116146.9661,90528.46637,1.082227068,-1.082227068
30,61440,63488,2048,1.393197279,1.439637188,0.06966216002,38320.20458,31867.98762,0.8007317913,-0.8007317913
31,63488,65536,2048,1.439637188,1.486077098,0.1061743912,113713.4707,43022.70555,4.221141969,-4.221141969
32,65536,67584,2048,1.486077098,1.532517007,0.09245170203,85187.4453,103299.1897,-0.8372132037,0.8372132037
33,67584,69632,2048,1.532517007,1.578956916,0.06907625913,55009.30468,41071.8984,1.268913784,-1.268913784
34,69632,71680,2048,1.578956916,1.625396825,0.08065365488,62778.55426,46037.07391,1.347035977,-1.347035977
35,71680,73728,2048,1.625396825,1.671836735,0.0780248374,26758.40032,36424.03736,-1.33927936,1.33927936
36,73728,75776,2048,1.671836735,1.718276644,0.08989779717,125768.6337,52429.7183,3.799948188,-3.799948188
37,75776,77824,2048,1.718276644,1.764716553,0.07536853923,51098.31159,21675.57721,3.724358788,-3.724358788
38,77824,79872,2048,1.764716553,1.811156463,0.086734527,72842.44263,65687.3324,0.4490287533,-0.4490287533
39,79872,81920,2048,1.811156463,1.857596372,0.08775681621,55537.64525,71507.80506,-1.097659855,1.097659855
40,81920,83968,2048,1.857596372,1.904036281,0.08185367941,65316.34456,57900.4218,0.5234014387,-0.5234014387
41,83968,86016,2048,1.904036281,1.95047619,0.08016375006,6335.158367,54351.7083,-9.334557228,9.334557228
42,86016,88064,2048,1.95047619,1.9969161,0.08645061536,42785.43355,49617.00519,-0.6433461022,0.6433461022
43,88064,90112,2048,1.9969161,2.043356009,0.1030134128,181678.1171,38634.16648,6.723310734,-6.723310734
44,90112,92160,2048,2.043356009,2.089795918,0.07944390765,14314.90636,103681.2102,-8.599115466,8.599115466
45,92160,94208,2048,2.089795918,2.136235828,0.08582861874,48387.44068,81660.93636,-2.272817035,2.272817035
46,94208,96256,2048,2.136235828,2.182675737,0.07584017177,24759.87223,52633.13564,-3.275108448,3.275108448
47,96256,98304,2048,2.182675737,2.229115646,0.09740847611,81896.41889,94506.42391,-0.6219641828,0.6219641828
48,98304,100352,2048,2.229115646,2.275555556,0.07759408801,4375.421818,89058.7213,-13.08656527,13.08656527
49,100352,102400,2048,2.275555556,2.321995465,0.08363683986,40476.46021,30674.42761,1.204260576,-1.204260576
50,102400,104448,2048,2.321995465,2.368435374,0.1029878596,155845.4448,55656.69288,4.471767158,-4.471767158
51,104448,106496,2048,2.368435374,2.414875283,0.07870196458,22994.63112,68857.92219,-4.763274665,4.763274665
