frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.01784701906,5158.329681,283.0718977,12.60612339,-12.60612339
1,2048,4096,2048,0.0464399093,0.09287981859,0.01890441962,5032.202784,256.754145,12.9224067,-12.9224067
2,4096,6144,2048,0.09287981859,0.1393197279,0.01789547716,4823.205995,94.68322569,17.07062765,-17.07062765
3,6144,8192,2048,0.1393197279,0.1857596372,0.01569653974,2605.3673,263.0937793,9.957583784,-9.957583784
4,8192,10240,2048,0.1857596372,0.2321995465,0.03566481684,11164.13905,18478.31144,-2.188370455,2.188370455
5,10240,12288,2048,0.2321995465,0.2786394558,0.03470210949,10581.64322,7440.351171,1.529596806,-1.529596806
6,12288,14336,2048,0.2786394558,0.3250793651,0.07253950968,44446.74654,38856.12225,0.5838051966,-0.5838051966
7,14336,16384,2048,0.3250793651,0.3715192744,0.1230622819,48735.40831,244290.9589,-7.000627853,7.000627853
8,16384,18432,2048,0.3715192744,0.4179591837,0.1752718312,12925.0527,588111.7512,-16.58027535,16.58027535
9,18432,20480,2048,0.4179591837,0.464399093,0.2074034853,9964.551554,694721.3721,-18.43352901,18.43352901
10,20480,22528,2048,0.464399093,0.5108390023,0.2285503945,10256.11938,836450.6812,-19.11457272,19.11457272
11,22528,24576,2048,0.5108390023,0.5572789116,0.252881896,6878.041428,1112360.058,-22.08780599,22.08780599
12,24576,26624,2048,0.5572789116,0.6037188209,0.2380155734,3706.893578,971221.0194,-24.18307955,24.18307955
13,26624,28672,2048,0.6037188209,0.6501587302,0.2184773557,6390.300484,797605.6201,-20.96266925,20.96266925
14,28672,30720,2048,0.6501587302,0.6965986395,0.1478283416,7345.00049,287024.1619,-15.91926628,15.91926628
15,30720,32768,2048,0.6965986395,0.7430385488,0.195190656,9214.373912,646103.2855,-18.45836118,18.45836118
16,32768,34816,2048,0.7430385488,0.789478458,0.2250717668,6053.043764,827619.124,-21.35856704,21.35856704
17,34816,36864,2048,0.789478458,0.8359183673,0.2281583027,5132.11566,895293.709,-22.41669098,22.41669098
18,36864,38912,2048,0.8359183673,0.8823582766,0.2098354104,4682.259164,744964.3355,-22.01680033,22.01680033
19,38912,40960,2048,0.8823582766,0.9287981859,0.1949004821,3784.164797,631499.0044,-22.22402629,22.22402629
20,40960,43008,2048,0.9287981859,0.9752380952,0.1799171221,4782.074605,563775.5075,-20.71489857,20.71489857
21,43008,45056,2048,0.9752380952,1.021678005,0.1420712895,3735.158278,342113.9748,-19.61861805,19.61861805
22,45056,47104,2048,1.021678005,1.068117914,0.1192266234,7338.473942,204859.8521,-14.45851098,14.45851098
23,47104,49152,2048,1.068117914,1.114557823,0.1450071091,10632.17789,353931.2945,-15.2229673,15.2229673
24,49152,51200,2048,1.114557823,1.160997732,0.1284592262,9813.033688,288792.3852,-14.68782448,14.68782448
25,51200,53248,2048,1.160997732,1.207437642,0.05663468048,5666.688126,48717.23357,-9.343533074,9.343533074
26,53248,55296,2048,1.207437642,1.253877551,0.05185678968,917.5485264,54836.57972,-17.76441317,17.76441317
27,55296,57344,2048,1.253877551,1.30031746,0.02287366393,1489.582094,10155.92792,-8.336551665,8.336551665
28,57344,59392,2048,1.30031746,1.34675737,0.01305363136,1486.864803,2384.553367,-2.051355655,2.051355655
29,59392,61440,2048,1.34675737,1.393197279,0.00903332006,938.3560012,172.8494987,7.346995116,-7.346995116
30,61440,63488,2048,1.393197279,1.439637188,0.006321166973,555.7833495,37.97541121,11.65403047,-11.65403047
31,63488,65536,2048,1.439637188,1.486077098,0.005766588827,338.9665152,37.38782031,9.574266518,-9.574266518
32,65536,67584,2048,1.486077098,1.532517007,0.01620533435,1580.262848,1049.062312,1.779280448,-1.779280448
33,67584,69632,2048,1.532517007,1.578956916,0.01973623063,4408.315926,1297.727895,5.310890709,-5.310890709
34,69632,71680,2048,1.578956916,1.625396825,0.01661029202,3623.966079,475.585695,8.819553408,-8.819553408
35,71680,73728,2048,1.625396825,1.671836735,0.03261291386,23984.0057,1599.89922,11.75829092,-11.75829092
36,73728,75776,2048,1.671836735,1.718276644,0.03631576125,19435.8931,1751.956296,10.45081233,-10.45081233
37,75776,77824,2048,1.718276644,1.764716553,0.03263111294,12278.71321,1205.609509,10.07946191,-10.07946191
38,77824,79872,2048,1.764716553,1.811156463,0.05205304418,41908.21168,1994.511506,13.22462583,-13.22462583
39,79872,81920,2048,1.811156463,1.857596372,0.04331083898,24304.60639,5388.395225,6.542291496,-6.542291496
40,81920,83968,2048,1.857596372,1.904036281,0.03108385126,7393.975643,2523.118663,4.669403397,-4.669403397
41,83968,86016,2048,1.904036281,1.95047619,0.02897575598,5323.78481,2040.503533,4.164831417,-4.164831417
42,86016,88064,2048,1.95047619,1.9969161,0.02029961385,7354.829429,1340.337332,7.39358491,-7.39358491
