frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.01083291883,48.69048269,40.5322666,0.7964318937,-0.7964318937
1,2048,4096,2048,0.0464399093,0.09287981859,0.007695909916,47.13271991,13.27515536,5.502828901,-5.502828901
2,4096,6144,2048,0.09287981859,0.1393197279,0.008902829211,319.7238813,9.719699022,15.1712226,-15.1712226
3,6144,8192,2048,0.1393197279,0.1857596372,0.01124322585,70.03124451,7.936605877,9.456570299,-9.456570299
4,8192,10240,2048,0.1857596372,0.2321995465,0.008461049032,171.221009,6.875034143,13.96282193,-13.96282193
5,10240,12288,2048,0.2321995465,0.2786394558,0.007904023581,179.8242949,233.9648916,-1.143023266,1.143023266
6,12288,14336,2048,0.2786394558,0.3250793651,0.02741273801,8258.68494,2775.628856,4.735495046,-4.735495046
7,14336,16384,2048,0.3250793651,0.3715192744,0.04005771503,9517.161503,21562.98927,-3.552015277,3.552015277
8,16384,18432,2048,0.3715192744,0.4179591837,0.1006781225,156474.008,31010.93038,7.029274108,-7.029274108
9,18432,20480,2048,0.4179591837,0.464399093,0.1071515736,144369.5307,48727.86296,4.716981796,-4.716981796
10,20480,22528,2048,0.464399093,0.5108390023,0.1688758418,464120.8599,47519.04881,9.897633494,-9.897633494
11,22528,24576,2048,0.5108390023,0.5572789116,0.1804460043,153759.4512,439379.1668,-4.559976406,4.559976406
12,24576,26624,2048,0.5572789116,0.6037188209,0.1534713282,123285.0465,297884.1871,-3.831370463,3.831370463
13,26624,28672,2048,0.6037188209,0.6501587302,0.1664501534,204604.1601,300947.9526,-1.675769333,1.675769333
14,28672,30720,2048,0.6501587302,0.6965986395,0.1281574113,73423.72959,188760.7788,-4.100753197,4.100753197
15,30720,32768,2048,0.6965986395,0.7430385488,0.1234468975,192103.8808,31584.65615,7.840599851,-7.840599851
16,32768,34816,2048,0.7430385488,0.789478458,0.1542881398,256152.9418,147040.7804,2.410615489,-2.410615489
17,34816,36864,2048,0.789478458,0.8359183673,0.1950718597,173596.8596,528714.7909,-4.836795956,4.836795956
18,36864,38912,2048,0.8359183673,0.8823582766,0.1351134218,87207.29215,223310.6609,-4.083566555,4.083566555
19,38912,40960,2048,0.8823582766,0.9287981859,0.1288668901,93520.94201,317813.9461,-5.312640779,5.312640779
20,40960,43008,2048,0.9287981859,0.9752380952,0.1480694163,11643.43774,480498.8146,-16.15611095,16.15611095
21,43008,45056,2048,0.9752380952,1.021678005,0.1604625292,173402.3062,201261.286,-0.6470537418,0.6470537418
22,45056,47104,2048,1.021678005,1.068117914,0.1173431263,53499.69357,214505.2752,-6.030866825,6.030866825
23,47104,49152,2048,1.068117914,1.114557823,0.1223973407,75686.39502,205617.7128,-4.340427039,4.340427039
24,49152,51200,2048,1.114557823,1.160997732,0.1409442498,145796.9266,101794.1237,1.560256611,-1.560256611
25,51200,53248,2048,1.160997732,1.207437642,0.1490029601,61094.70072,347767.6227,-7.552856049,7.552856049
26,53248,55296,2048,1.207437642,1.253877551,0.09625349728,82519.22959,38727.85357,3.285317371,-3.285317371
27,55296,57344,2048,1.253877551,1.30031746,0.1008158233,109227.3731,64028.88106,2.319555766,-2.319555766
28,57344,59392,2048,1.30031746,1.34675737,0.1032757131,124139.8776,62674.08053,2.968233414,-2.968233414
29,59392,61440,2048,1.34675737,1.393197279,0.09595633583,43556.09512,133049.8703,-4.849655179,4.849655179
30,61440,63488,2048,1.393197279,1.439637188,0.04774896343,6045.556771,23209.18231,-5.842235361,5.842235361
31,63488,65536,2048,1.439637188,1.486077098,0.07474807272,41487.84943,52965.52829,-1.060723851,1.060723851
32,65536,67584,2048,1.486077098,1.532517007,0.04385475976,16735.85851,8093.160917,3.155298201,-3.155298201
33,67584,69632,2048,1.532517007,1.578956916,0.02028211508,3757.687413,3672.633428,0.09943067161,-0.09943067161
34,69632,71680,2048,1.578956916,1.625396825,0.009375863384,967.5155032,334.0097911,4.618987349,-4.618987349
35,71680,73728,2048,1.625396825,1.671836735,0.01565400461,1895.056784,108.6378098,12.41641226,-12.41641226
36,73728,75776,2048,1.671836735,1.718276644,0.0192348091,6041.993733,296.3727026,13.0934207,-13.0934207
37,75776,77824,2048,1.718276644,1.764716553,0.01556988827,4286.896282,158.0758617,14.33277418,-14.33277418
38,77824,79872,2048,1.764716553,1.811156463,0.02247498376,9507.280529,52.49886375,22.57906405,-22.57906405
39,79872,81920,2048,1.811156463,1.857596372,0.01440334325,3242.3793,37.88901454,19.32350508,-19.32350508
40,81920,83968,2048,1.857596372,1.904036281,0.01225272888,2014.591025,135.8344935,11.71176827,-11.71176827
41,83968,86016,2048,1.904036281,1.95047619,0.02337049233,9381.74931,259.7113168,15.5779295,-15.5779295
42,86016,88064,2048,1.95047619,1.9969161,0.048569127,52437.30868,338.5995161,21.89954061,-21.89954061
43,88064,90112,2048,1.9969161,2.043356009,0.03059843819,12783.57171,570.255318,13.50582868,-13.50582868
44,90112,92160,2048,2.043356009,2.089795918,0.04757696009,45074.75604,301.4380396,21.74735328,-21.74735328
45,92160,94208,2048,2.089795918,2.136235828,0.02349029381,4782.297911,111.0279056,16.34204479,-16.34204479
46,94208,96256,2048,2.136235828,2.182675737,0.01243743948,2739.026832,115.2783855,13.75848401,-13.75848401
