frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.03114443929,12944.16418,771.4023155,12.24793075,-12.24793075
1,2048,4096,2048,0.0464399093,0.09287981859,0.1818666307,214359.9096,528652.1282,-3.920264196,3.920264196
2,4096,6144,2048,0.09287981859,0.1393197279,0.1957271427,207169.9362,349374.5402,-2.269645212,2.269645212
3,6144,8192,2048,0.1393197279,0.1857596372,0.1895866622,278968.2135,306942.5418,-0.41502364,0.41502364
4,8192,10240,2048,0.1857596372,0.2321995465,0.1681264301,254449.1301,223580.5983,0.561668565,-0.561668565
5,10240,12288,2048,0.2321995465,0.2786394558,0.14495948,87809.30759,203011.1007,-3.639792332,3.639792332
6,12288,14336,2048,0.2786394558,0.3250793651,0.1597478964,214706.9328,114139.2888,2.744109058,-2.744109058
7,14336,16384,2048,0.3250793651,0.3715192744,0.1606279968,12723.58663,336077.3578,-14.21829703,14.21829703
8,16384,18432,2048,0.3715192744,0.4179591837,0.1856586945,121626.6692,459172.2951,-5.769468628,5.769468628
9,18432,20480,2048,0.4179591837,0.464399093,0.1956710633,503841.1549,177345.458,4.534735686,-4.534735686
10,20480,22528,2048,0.464399093,0.5108390023,0.2033003535,303934.2795,413639.3495,-1.338421613,1.338421613
11,22528,24576,2048,0.5108390023,0.5572789116,0.1275523944,131012.1948,113069.9036,0.6396470018,-0.6396470018
12,24576,26624,2048,0.5572789116,0.6037188209,0.134613745,194000.3206,98864.98937,2.927599236,-2.927599236
13,26624,28672,2048,0.6037188209,0.6501587302,0.1690594537,115229.5792,385154.4429,-5.240709359,5.240709359
14,28672,30720,2048,0.6501587302,0.6965986395,0.209352527,524668.1442,266619.0539,2.939935134,-2.939935134
15,30720,32768,2048,0.6965986395,0.7430385488,0.1073656499,40894.57237,98597.32503,-3.821994614,3.821994614
16,32768,34816,2048,0.7430385488,0.789478458,0.1309091438,151264.7435,93395.01417,2.094140229,-2.094140229
17,34816,36864,2048,0.789478458,0.8359183673,0.1465465775,198927.9011,113981.7496,2.418603812,-2.418603812
18,36864,38912,2048,0.8359183673,0.8823582766,0.1824633626,294262.1278,268058.697,0.4050446884,-0.4050446884
19,38912,40960,2048,0.8823582766,0.9287981859,0.2053146275,454229.8973,270616.4494,2.249215243,-2.249215243
20,40960,43008,2048,0.9287981859,0.9752380952,0.1513549432,176661.2089,185861.7021,-0.2204871213,0.2204871213
21,43008,45056,2048,0.9752380952,1.021678005,0.1546750742,257094.6498,196309.0099,1.171528064,-1.171528064
22,45056,47104,2048,1.021678005,1.068117914,0.1649386049,239915.3717,105821.7421,3.55483168,-3.55483168
23,47104,49152,2048,1.068117914,1.114557823,0.2021654384,362937.9997,297758.859,0.8596774977,-0.8596774977
24,49152,51200,2048,1.114557823,1.160997732,0.1453191771,245565.1661,73494.76601,5.239103497,-5.239103497
25,51200,53248,2048,1.160997732,1.207437642,0.1756969834,422354.6789,277035.4902,1.831419008,-1.831419008
26,53248,55296,2048,1.207437642,1.253877551,0.1507599014,149553.4419,128690.4416,0.6525012148,-0.6525012148
27,55296,57344,2048,1.253877551,1.30031746,0.1507901158,215356.4474,119596.3373,2.55439999,-2.55439999
28,57344,59392,2048,1.30031746,1.34675737,0.1567309729,39699.38101,490379.4994,-10.91748571,10.91748571
29,59392,61440,2048,1.34675737,1.393197279,0.1944369949,642220.1358,68589.06322,9.714290466,-9.714290466
30,61440,63488,2048,1.393197279,1.439637188,0.1868247151,559641.4452,55422.6445,10.04222625,-10.04222625
31,63488,65536,2048,1.439637188,1.486077098,0.1005939568,112166.8452,30628.85937,5.637336812,-5.637336812
32,65536,67584,2048,1.486077098,1.532517007,0.0423243039,3872.917379,12412.15143,-5.058088332,5.058088332
33,67584,69632,2048,1.532517007,1.578956916,0.03074820211,7588.289952,10730.91738,-1.504929339,1.504929339
34,69632,71680,2048,1.578956916,1.625396825,0.02671062493,9592.601364,2278.010589,6.243806586,-6.243806586
35,71680,73728,2048,1.625396825,1.671836735,0.02269068386,5813.740801,2032.298947,4.564680731,-4.564680731
36,73728,75776,2048,1.671836735,1.718276644,0.03689133843,17786.42341,1143.848354,11.91720175,-11.91720175
37,75776,77824,2048,1.718276644,1.764716553,0.1879588215,448598.2977,1060.622403,26.26296825,-26.26296825
38,77824,79872,2048,1.764716553,1.811156463,0.2807399624,1513488.289,1208.117141,30.97870019,-30.97870019
39,79872,81920,2048,1.811156463,1.857596372,0.2409690098,813285.7275,673.9196884,30.81635006,-30.81635006
40,81920,83968,2048,1.857596372,1.904036281,0.1726671353,318517.3107,641.0245811,26.96258357,-26.96258357
41,83968,86016,2048,1.904036281,1.95047619,0.1872707339,552559.7484,1759.48943,24.96992583,-24.96992583
42,86016,88064,2048,1.95047619,1.9969161,0.1320338087,137678.6457,2903.696856,16.75915311,-16.75915311
43,88064,90112,2048,1.9969161,2.043356009,0.1930174536,711675.9695,1156.188878,27.89253514,-27.89253514
44,90112,92160,2048,2.043356009,2.089795918,0.1453526874,372771.488,3289.446338,20.54319881,-20.54319881
45,92160,94208,2048,2.089795918,2.136235828,0.2381690381,1045121.325,11121.8993,19.7298775,-19.7298775
46,94208,96256,2048,2.136235828,2.182675737,0.2261318881,884665.2254,6128.921736,21.59394881,-21.59394881
47,96256,98304,2048,2.182675737,2.229115646,0.1679813107,280473.9429,7093.649294,15.97022806,-15.97022806
