frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.005724612149,184.4598349,54.46999804,5.297444558,-5.297444558
1,2048,4096,2048,0.0464399093,0.09287981859,0.03753767552,21033.40732,2126.637685,9.952161268,-9.952161268
2,4096,6144,2048,0.09287981859,0.1393197279,0.1417863687,147590.6786,213360.5402,-1.600551728,1.600551728
3,6144,8192,2048,0.1393197279,0.1857596372,0.1576410645,184367.7012,229369.9446,-0.9485166894,0.9485166894
4,8192,10240,2048,0.1857596372,0.2321995465,0.1715941516,423711.3775,83176.10499,7.070715467,-7.070715467
5,10240,12288,2048,0.2321995465,0.2786394558,0.1611079432,299932.6458,118043.8084,4.049805259,-4.049805259
6,12288,14336,2048,0.2786394558,0.3250793651,0.1520975386,190456.6191,248291.7276,-1.151661795,1.151661795
7,14336,16384,2048,0.3250793651,0.3715192744,0.1087808025,8040.067134,192878.7651,-13.80024742,13.80024742
8,16384,18432,2048,0.3715192744,0.4179591837,0.1499338809,224528.155,235784.7836,-0.2124496673,0.2124496673
9,18432,20480,2048,0.4179591837,0.464399093,0.1573549057,115085.5869,439969.2794,-5.824014164,5.824014164
10,20480,22528,2048,0.464399093,0.5108390023,0.1260375178,69157.44439,143308.2561,-3.164322749,3.164322749
11,22528,24576,2048,0.5108390023,0.5572789116,0.1538767998,179671.2108,211851.7277,-0.7155351566,0.7155351566
12,24576,26624,2048,0.5572789116,0.6037188209,0.1091485545,20835.33867,211061.7082,-10.05608885,10.05608885
13,26624,28672,2048,0.6037188209,0.6501587302,0.1120417228,51446.52252,102963.0413,-3.013253378,3.013253378
14,28672,30720,2048,0.6501587302,0.6965986395,0.1120276196,78014.57566,126447.0822,-2.097330618,2.097330618
15,30720,32768,2048,0.6965986395,0.7430385488,0.1045490549,68410.10695,87594.40208,-1.073560831,1.073560831
16,32768,34816,2048,0.7430385488,0.789478458,0.1133171067,39816.38086,125064.309,-4.97071606,4.97071606
17,34816,36864,2048,0.789478458,0.8359183673,0.1141037584,108287.369,77745.55283,1.439022461,-1.439022461
18,36864,38912,2048,0.8359183673,0.8823582766,0.09105196774,16134.47052,66447.65519,-6.147249422,6.147249422
19,38912,40960,2048,0.8823582766,0.9287981859,0.1241289524,54155.78751,171600.9446,-5.008747987,5.008747987
20,40960,43008,2048,0.9287981859,0.9752380952,0.1099846156,62426.01738,119844.3364,-2.832518861,2.832518861
21,43008,45056,2048,0.9752380952,1.021678005,0.08794073887,30092.62029,79320.94321,-4.209278646,4.209278646
22,45056,47104,2048,1.021678005,1.068117914,0.1648645242,14712.14594,584617.1677,-15.9919554,15.9919554
23,47104,49152,2048,1.068117914,1.114557823,0.1005725813,54242.13133,134822.1837,-3.954246112,3.954246112
24,49152,51200,2048,1.114557823,1.160997732,0.07813293933,24767.46604,53930.45337,-3.379524951,3.379524951
25,51200,53248,2048,1.160997732,1.207437642,0.1584464294,18876.00291,508286.0607,-14.30198164,14.30198164
26,53248,55296,2048,1.207437642,1.253877551,0.1120762625,77213.56957,163803.936,-3.266307028,3.266307028
