frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.04525279248,12098.43294,517.4783847,13.68836908,-13.68836908
1,2048,4096,2048,0.0464399093,0.09287981859,0.05827752682,18200.61982,355.9142891,17.08740754,-17.08740754
2,4096,6144,2048,0.09287981859,0.1393197279,0.05112799784,3846.533275,89.57348867,16.32890004,-16.32890004
3,6144,8192,2048,0.1393197279,0.1857596372,0.0375976716,7165.645129,46.47596855,21.88026847,-21.88026847
4,8192,10240,2048,0.1857596372,0.2321995465,0.03835342975,12865.82762,842.5210363,11.83856975,-11.83856975
5,10240,12288,2048,0.2321995465,0.2786394558,0.08039824121,62509.69587,39976.8256,1.941390803,-1.941390803
6,12288,14336,2048,0.2786394558,0.3250793651,0.08512297954,38984.52478,38874.37762,0.01228795482,-0.01228795482
7,14336,16384,2048,0.3250793651,0.3715192744,0.1623274366,34335.34272,395513.2105,-10.61419607,10.61419607
8,16384,18432,2048,0.3715192744,0.4179591837,0.1740063816,11857.02753,216232.0562,-12.6094425,12.6094425
9,18432,20480,2048,0.4179591837,0.464399093,0.154584826,31246.17938,361996.9245,-10.63907959,10.63907959
10,20480,22528,2048,0.464399093,0.5108390023,0.1539474374,11257.04744,202474.4689,-12.54945772,12.54945772
11,22528,24576,2048,0.5108390023,0.5572789116,0.1752301264,99116.32966,397809.1831,-6.035295928,6.035295928
12,24576,26624,2048,0.5572789116,0.6037188209,0.1432926072,122484.4953,229296.773,-2.723168258,2.723168258
13,26624,28672,2048,0.6037188209,0.6501587302,0.1695392809,110438.499,472594.3244,-6.313680065,6.313680065
14,28672,30720,2048,0.6501587302,0.6965986395,0.1101499268,22790.33649,86019.71355,-5.768472546,5.768472546
15,30720,32768,2048,0.6965986395,0.7430385488,0.1769470462,25797.51216,480776.6605,-12.70365551,12.70365551
16,32768,34816,2048,0.7430385488,0.789478458,0.1746307463,34238.73979,512638.8065,-11.75293708,11.75293708
17,34816,36864,2048,0.789478458,0.8359183673,0.1334670951,44774.06993,252283.7002,-7.508626189,7.508626189
18,36864,38912,2048,0.8359183673,0.8823582766,0.128177256,40386.48144,210563.6279,-7.171473367,7.171473367
19,38912,40960,2048,0.8823582766,0.9287981859,0.1771671728,34196.53203,467222.846,-11.35542005,11.35542005
20,40960,43008,2048,0.9287981859,0.9752380952,0.112516835,47477.19439,105389.7898,-3.463134916,3.463134916
21,43008,45056,2048,0.9752380952,1.021678005,0.118160178,13654.97179,148457.2136,-10.36310498,10.36310498
22,45056,47104,2048,1.021678005,1.068117914,0.1819459084,42529.93485,580670.6581,-11.35235164,11.35235164
23,47104,49152,2048,1.068117914,1.114557823,0.1537402566,30662.31635,463378.1729,-11.79330613,11.79330613
24,49152,51200,2048,1.114557823,1.160997732,0.06683088982,39606.12815,39060.35538,0.06026198007,-0.06026198007
25,51200,53248,2048,1.160997732,1.207437642,0.04038702933,6306.874823,31815.28553,-7.028216139,7.028216139
26,53248,55296,2048,1.207437642,1.253877551,0.0339966546,4529.232904,3447.223092,1.185552634,-1.185552634
27,55296,57344,2048,1.253877551,1.30031746,0.03782446962,3669.595338,154.7755101,13.74915931,-13.74915931
28,57344,59392,2048,1.30031746,1.34675737,0.03039775691,8132.506039,974.9472251,9.212432869,-9.212432869
29,59392,61440,2048,1.34675737,1.393197279,0.02228459554,3180.20272,2632.576144,0.8207386315,-0.8207386315
30,61440,63488,2048,1.393197279,1.439637188,0.05892426068,20824.90699,28642.39572,-1.384262702,1.384262702
31,63488,65536,2048,1.439637188,1.486077098,0.06346188727,28717.71208,42654.37214,-1.718137166,1.718137166
32,65536,67584,2048,1.486077098,1.532517007,0.05450098742,27838.0472,9950.460344,4.467955936,-4.467955936
33,67584,69632,2048,1.532517007,1.578956916,0.06132437998,16501.70395,45865.14031,-4.439539349,4.439539349
34,69632,71680,2048,1.578956916,1.625396825,0.06198114384,7331.757281,12241.66691,-2.226324793,2.226324793
35,71680,73728,2048,1.625396825,1.671836735,0.04224086172,6691.024659,580.9230168,10.61374046,-10.61374046
36,73728,75776,2048,1.671836735,1.718276644,0.03714995912,4421.950833,544.994663,9.092216601,-9.092216601
