frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.01692453197,3683.240406,200.6627605,12.63763284,-12.63763284
1,2048,4096,2048,0.0464399093,0.09287981859,0.02492700931,6479.449095,702.2202322,9.650647442,-9.650647442
2,4096,6144,2048,0.09287981859,0.1393197279,0.03803899785,17216.04528,860.2697786,13.0129873,-13.0129873
3,6144,8192,2048,0.1393197279,0.1857596372,0.07399499547,42535.33085,43091.94023,-0.05646233591,0.05646233591
4,8192,10240,2048,0.1857596372,0.2321995465,0.04301276273,15558.76787,6640.777977,3.697562408,-3.697562408
5,10240,12288,2048,0.2321995465,0.2786394558,0.06786088151,68632.90672,4039.300001,12.30226283,-12.30226283
6,12288,14336,2048,0.2786394558,0.3250793651,0.1102951775,116192.1765,57465.45508,3.057700367,-3.057700367
7,14336,16384,2048,0.3250793651,0.3715192744,0.1142102609,147790.2882,120013.2746,0.9041661047,-0.9041661047
8,16384,18432,2048,0.3715192744,0.4179591837,0.07604731446,40220.40085,58406.49731,-1.620147674,1.620147674
9,18432,20480,2048,0.4179591837,0.464399093,0.09641792503,127475.5132,89479.63095,1.537025847,-1.537025847
10,20480,22528,2048,0.464399093,0.5108390023,0.1189261756,135241.6174,38232.88169,5.486733233,-5.486733233
11,22528,24576,2048,0.5108390023,0.5572789116,0.09520404631,130671.731,56922.07598,3.609009136,-3.609009136
12,24576,26624,2048,0.5572789116,0.6037188209,0.1031344046,132593.5767,77029.18657,2.358671741,-2.358671741
13,26624,28672,2048,0.6037188209,0.6501587302,0.1191830303,214591.8026,64793.87321,5.200791862,-5.200791862
14,28672,30720,2048,0.6501587302,0.6965986395,0.08386692556,24134.35533,24148.74048,-0.002587817471,0.002587817471
15,30720,32768,2048,0.6965986395,0.7430385488,0.09939539079,115367.1283,36285.60714,5.02347688,-5.02347688
16,32768,34816,2048,0.7430385488,0.789478458,0.09565911455,102678.0676,56369.7256,2.60431766,-2.60431766
17,34816,36864,2048,0.789478458,0.8359183673,0.103166237,117806.6552,95084.88582,0.9305833617,-0.9305833617
18,36864,38912,2048,0.8359183673,0.8823582766,0.1189055492,189039.0041,26818.09597,8.481234801,-8.481234801
19,38912,40960,2048,0.8823582766,0.9287981859,0.1214611122,138559.1361,108526.5493,1.060991723,-1.060991723
20,40960,43008,2048,0.9287981859,0.9752380952,0.1031170601,29023.40372,112299.4281,-5.876292017,5.876292017
21,43008,45056,2048,0.9752380952,1.021678005,0.08986781631,46544.34036,46348.79626,0.01828420367,-0.01828420367
22,45056,47104,2048,1.021678005,1.068117914,0.07559305022,19025.05125,41406.84612,-3.37746317,3.37746317
23,47104,49152,2048,1.068117914,1.114557823,0.1602078785,348336.1908,171200.9597,3.084924036,-3.084924036
24,49152,51200,2048,1.114557823,1.160997732,0.09370333184,60532.07372,41033.62596,1.68845657,-1.68845657
25,51200,53248,2048,1.160997732,1.207437642,0.09580766997,108332.3562,84201.4221,1.094387626,-1.094387626
26,53248,55296,2048,1.207437642,1.253877551,0.1242051026,126485.4033,103682.0052,0.8633702218,-0.8633702218
27,55296,57344,2048,1.253877551,1.30031746,0.1515747891,297327.5017,99660.37137,4.747125806,-4.747125806
28,57344,59392,2048,1.30031746,1.34675737,0.06416496136,49494.36388,8799.720977,7.500868452,-7.500868452
29,59392,61440,2048,1.34675737,1.393197279,0.0517299549,20104.68291,15283.2218,1.19082312,-1.19082312
30,61440,63488,2048,1.393197279,1.439637188,0.05571574944,51399.91966,3448.436237,11.7334024,-11.7334024
31,63488,65536,2048,1.439637188,1.486077098,0.03528150516,14669.36659,5430.83806,4.31544509,-4.31544509
32,65536,67584,2048,1.486077098,1.532517007,0.02314003912,7817.944496,1241.940445,7.989918123,-7.989918123
33,67584,69632,2048,1.532517007,1.578956916,0.009323369962,715.8250437,362.3392353,2.95691525,-2.95691525
34,69632,71680,2048,1.578956916,1.625396825,0.006631219684,480.4120644,194.2438901,3.932665382,-3.932665382
35,71680,73728,2048,1.625396825,1.671836735,0.008448891064,1139.604749,236.3923032,6.831209181,-6.831209181
36,73728,75776,2048,1.671836735,1.718276644,0.01004223336,1690.743549,165.7390212,10.08652969,-10.08652969
37,75776,77824,2048,1.718276644,1.764716553,0.009819636006,1055.175324,45.36785887,13.66576343,-13.66576343
38,77824,79872,2048,1.764716553,1.811156463,0.01482837262,3174.769617,167.5759549,12.77500513,-12.77500513
39,79872,81920,2048,1.811156463,1.857596372,0.01258498153,1637.521222,72.40204546,13.54436101,-13.54436101
40,81920,83968,2048,1.857596372,1.904036281,0.01557336299,1651.452125,451.6946876,5.630210054,-5.630210054
41,83968,86016,2048,1.904036281,1.95047619,0.01442512204,2188.933032,359.3108695,7.847621198,-7.847621198
42,86016,88064,2048,1.95047619,1.9969161,0.01705725837,3107.476442,340.5081152,9.602803782,-9.602803782
43,88064,90112,2048,1.9969161,2.043356009,0.02248789628,7927.91709,293.9111841,14.30942987,-14.30942987
44,90112,92160,2048,2.043356009,2.089795918,0.01649724739,3650.208348,693.2201264,7.214464908,-7.214464908
45,92160,94208,2048,2.089795918,2.136235828,0.01596213216,5056.996151,521.0063767,9.870495844,-9.870495844
46,94208,96256,2048,2.136235828,2.182675737,0.02042233018,7049.245046,929.2569389,8.800067951,-8.800067951
47,96256,98304,2048,2.182675737,2.229115646,0.02058805712,6143.905271,948.1008945,8.115899547,-8.115899547
48,98304,100352,2048,2.229115646,2.275555556,0.0140124666,3031.832083,404.9738292,8.742781859,-8.742781859
49,100352,102400,2048,2.275555556,2.321995465,0.009815005682,2089.825341,184.6597403,10.53737771,-10.53737771
