frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.02696953001,2849.940838,12157.35583,-6.300032835,6.300032835
1,2048,4096,2048,0.0464399093,0.09287981859,0.1043164218,47985.39461,18550.0469,4.127640586,-4.127640586
2,4096,6144,2048,0.09287981859,0.1393197279,0.215321987,183159.8607,619486.5746,-5.292015942,5.292015942
3,6144,8192,2048,0.1393197279,0.1857596372,0.1929098092,126029.7184,598007.9807,-6.762340141,6.762340141
4,8192,10240,2048,0.1857596372,0.2321995465,0.1940913038,222181.724,510717.733,-3.614726053,3.614726053
5,10240,12288,2048,0.2321995465,0.2786394558,0.2233634343,91630.21921,684994.3579,-8.736482688,8.736482688
6,12288,14336,2048,0.2786394558,0.3250793651,0.1250556195,96365.76953,40487.38132,3.766031058,-3.766031058
7,14336,16384,2048,0.3250793651,0.3715192744,0.2017724443,275788.0004,336987.8612,-0.870388913,0.870388913
8,16384,18432,2048,0.3715192744,0.4179591837,0.1694957996,155126.8169,357635.7512,-3.627540455,3.627540455
9,18432,20480,2048,0.4179591837,0.464399093,0.1025050106,56918.93358,64333.30136,-0.5317908383,0.5317908383
10,20480,22528,2048,0.464399093,0.5108390023,0.2032698324,131136.7802,555958.6246,-6.273179557,6.273179557
11,22528,24576,2048,0.5108390023,0.5572789116,0.1468523694,78107.49077,433156.4588,-7.439521084,7.439521084
12,24576,26624,2048,0.5572789116,0.6037188209,0.1250951552,66159.29768,302836.8774,-6.606178732,6.606178732
13,26624,28672,2048,0.6037188209,0.6501587302,0.1919840693,108046.2462,595076.2408,-7.40962928,7.40962928
14,28672,30720,2048,0.6501587302,0.6965986395,0.1623915899,107934.109,331047.3155,-4.867313596,4.867313596
15,30720,32768,2048,0.6965986395,0.7430385488,0.1297241417,130461.8835,170014.7201,-1.150028805,1.150028805
16,32768,34816,2048,0.7430385488,0.789478458,0.175254494,240247.4125,307716.6105,-1.074922211,1.074922211
17,34816,36864,2048,0.789478458,0.8359183673,0.140593506,103052.2523,273894.4314,-4.245257144,4.245257144
18,36864,38912,2048,0.8359183673,0.8823582766,0.1374150862,156293.2135,284655.3225,-2.603791881,2.603791881
19,38912,40960,2048,0.8823582766,0.9287981859,0.1376701232,150524.6001,212797.6567,-1.503593593,1.503593593
20,40960,43008,2048,0.9287981859,0.9752380952,0.1501145733,240123.3118,155678.3755,1.882060335,-1.882060335
21,43008,45056,2048,0.9752380952,1.021678005,0.1720252332,177812.6447,397161.8144,-3.490048446,3.490048446
22,45056,47104,2048,1.021678005,1.068117914,0.1512146971,116078.8486,208807.7874,-2.549935996,2.549935996
23,47104,49152,2048,1.068117914,1.114557823,0.1680336118,111310.566,194418.1078,-2.422003212,2.422003212
24,49152,51200,2048,1.114557823,1.160997732,0.1658665365,286951.5501,261368.5009,0.4055532819,-0.4055532819
25,51200,53248,2048,1.160997732,1.207437642,0.1418925626,115084.9937,313963.7307,-4.358607828,4.358607828
26,53248,55296,2048,1.207437642,1.253877551,0.1327277421,121223.2301,223106.5914,-2.649265489,2.649265489
27,55296,57344,2048,1.253877551,1.30031746,0.1293358678,105307.9906,111803.9168,-0.2599569212,0.2599569212
28,57344,59392,2048,1.30031746,1.34675737,0.08540676804,27406.2838,53077.89619,-2.870635501,2.870635501
29,59392,61440,2048,1.34675737,1.393197279,0.09894246801,35705.67299,95190.27714,-4.258553681,4.258553681
30,61440,63488,2048,1.393197279,1.439637188,0.08536673679,59423.15679,33974.15609,2.428070417,-2.428070417
31,63488,65536,2048,1.439637188,1.486077098,0.07430238478,74933.21709,28471.7208,4.202606623,-4.202606623
32,65536,67584,2048,1.486077098,1.532517007,0.052787637,44526.85555,14030.31542,5.015545921,-5.015545921
33,67584,69632,2048,1.532517007,1.578956916,0.04290402878,23360.96919,7435.341662,4.971899271,-4.971899271
34,69632,71680,2048,1.578956916,1.625396825,0.05907386685,41546.06943,11274.29046,5.664407231,-5.664407231
35,71680,73728,2048,1.625396825,1.671836735,0.110593627,170715.6698,4624.022878,15.67253412,-15.67253412
36,73728,75776,2048,1.671836735,1.718276644,0.2087732845,783756.67,8099.204426,19.85738889,-19.85738889
37,75776,77824,2048,1.718276644,1.764716553,0.2562307542,1089361.974,10532.97474,20.14621169,-20.14621169
38,77824,79872,2048,1.764716553,1.811156463,0.2236754776,705647.8115,39495.47692,12.52040637,-12.52040637
39,79872,81920,2048,1.811156463,1.857596372,0.1794892564,585607.2795,28235.57752,13.16809792,-13.16809792
40,81920,83968,2048,1.857596372,1.904036281,0.161250491,272150.5261,63717.62819,6.305495769,-6.305495769
41,83968,86016,2048,1.904036281,1.95047619,0.1742570816,296201.1885,66687.32819,6.475434789,-6.475434789
42,86016,88064,2048,1.95047619,1.9969161,0.2042911171,466036.3866,28406.76819,12.14997999,-12.14997999
43,88064,90112,2048,1.9969161,2.043356009,0.2208899245,1027510.249,7546.159541,21.3406018,-21.3406018
44,90112,92160,2048,2.043356009,2.089795918,0.1618871504,261426.3817,10858.87601,13.81564538,-13.81564538
