frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.03650440938,12959.78451,6840.393174,2.775167153,-2.775167153
1,2048,4096,2048,0.0464399093,0.09287981859,0.1862269884,57392.13209,491240.5084,-9.324418133,9.324418133
2,4096,6144,2048,0.09287981859,0.1393197279,0.2410654256,405286.0838,495631.8666,-0.8739752982,0.8739752982
3,6144,8192,2048,0.1393197279,0.1857596372,0.1780953749,77284.9036,313949.1802,-6.087646838,6.087646838
4,8192,10240,2048,0.1857596372,0.2321995465,0.1724462043,156607.4473,298918.6085,-2.807405414,2.807405414
5,10240,12288,2048,0.2321995465,0.2786394558,0.1180020812,47390.60297,108169.4854,-3.584125292,3.584125292
6,12288,14336,2048,0.2786394558,0.3250793651,0.1483833257,61655.0455,346922.348,-7.502636544,7.502636544
7,14336,16384,2048,0.3250793651,0.3715192744,0.1785273918,377026.7909,238837.7181,1.982692984,-1.982692984
8,16384,18432,2048,0.3715192744,0.4179591837,0.1317175245,89941.13971,137566.5136,-1.845543443,1.845543443
9,18432,20480,2048,0.4179591837,0.464399093,0.179344239,370312.4271,238214.1179,1.9160079,-1.9160079
10,20480,22528,2048,0.464399093,0.5108390023,0.1560773523,90076.90315,317275.9089,-5.468236503,5.468236503
11,22528,24576,2048,0.5108390023,0.5572789116,0.1333614824,121668.511,173266.7609,-1.535370635,1.535370635
12,24576,26624,2048,0.5572789116,0.6037188209,0.1304061978,168062.3133,87432.91492,2.837953797,-2.837953797
13,26624,28672,2048,0.6037188209,0.6501587302,0.1488292116,160986.2693,193872.8884,-0.8072824447,0.8072824447
14,28672,30720,2048,0.6501587302,0.6965986395,0.1310204899,46063.74388,248100.6135,-7.312686053,7.312686053
15,30720,32768,2048,0.6965986395,0.7430385488,0.1452965325,42781.87631,312915.8399,-8.641677201,8.641677201
16,32768,34816,2048,0.7430385488,0.789478458,0.163233519,136164.9069,367293.2718,-4.309477795,4.309477795
17,34816,36864,2048,0.789478458,0.8359183673,0.1515432839,86224.46921,274288.2402,-5.025766585,5.025766585
18,36864,38912,2048,0.8359183673,0.8823582766,0.1324041865,112534.0022,172095.2407,-1.844850956,1.844850956
19,38912,40960,2048,0.8823582766,0.9287981859,0.1170139594,24052.93147,144770.6969,-7.795126511,7.795126511
20,40960,43008,2048,0.9287981859,0.9752380952,0.13643307,39589.05563,270973.1737,-8.353511558,8.353511558
21,43008,45056,2048,0.9752380952,1.021678005,0.1476693701,161151.9316,268887.7997,-2.223355819,2.223355819
22,45056,47104,2048,1.021678005,1.068117914,0.1456524338,26510.06476,340060.492,-11.0814539,11.0814539
23,47104,49152,2048,1.068117914,1.114557823,0.1231373176,39929.26409,259933.9188,-8.135716482,8.135716482
24,49152,51200,2048,1.114557823,1.160997732,0.1152489861,28511.28016,115452.8354,-6.073878858,6.073878858
25,51200,53248,2048,1.160997732,1.207437642,0.1516673758,228644.0766,157612.1738,1.61570196,-1.61570196
26,53248,55296,2048,1.207437642,1.253877551,0.09663212669,47822.60859,101767.4993,-3.279758409,3.279758409
27,55296,57344,2048,1.253877551,1.30031746,0.101021276,57281.40157,125579.241,-3.409042181,3.409042181
28,57344,59392,2048,1.30031746,1.34675737,0.08676447992,30657.67969,47890.44424,-1.937095833,1.937095833
29,59392,61440,2048,1.34675737,1.393197279,0.1194180236,166652.4662,29681.95369,7.493192617,-7.493192617
30,61440,63488,2048,1.393197279,1.439637188,0.07482531647,13640.66329,23908.70151,-2.437205014,2.437205014
31,63488,65536,2048,1.439637188,1.486077098,0.05084937649,33099.0384,6881.350788,6.821416795,-6.821416795
32,65536,67584,2048,1.486077098,1.532517007,0.03055593826,4183.415393,5942.530896,-1.524404583,1.524404583
33,67584,69632,2048,1.532517007,1.578956916,0.03265276541,21863.09733,2287.02837,9.804401363,-9.804401363
34,69632,71680,2048,1.578956916,1.625396825,0.06712878134,76990.49447,1767.114894,16.39172321,-16.39172321
35,71680,73728,2048,1.625396825,1.671836735,0.1274631938,310347.0883,1014.340396,24.85663954,-24.85663954
36,73728,75776,2048,1.671836735,1.718276644,0.1854988128,754412.6388,1368.71102,27.41297192,-27.41297192
37,75776,77824,2048,1.718276644,1.764716553,0.1749979328,498874.8886,2006.648999,23.95520231,-23.95520231
38,77824,79872,2048,1.764716553,1.811156463,0.2276183281,846378.7174,6101.968585,21.42094767,-21.42094767
39,79872,81920,2048,1.811156463,1.857596372,0.188324586,578955.325,8736.214289,18.21321775,-18.21321775
40,81920,83968,2048,1.857596372,1.904036281,0.2170486744,864368.5683,22964.95445,15.75633378,-15.75633378
41,83968,86016,2048,1.904036281,1.95047619,0.1879211527,508894.1503,9842.033791,17.13542607,-17.13542607
42,86016,88064,2048,1.95047619,1.9969161,0.1452296828,250718.8508,3203.341351,18.93583769,-18.93583769
43,88064,90112,2048,1.9969161,2.043356009,0.2066701868,790350.8541,22995.00695,15.36186382,-15.36186382
44,90112,92160,2048,2.043356009,2.089795918,0.1759755536,574661.7048,4788.10569,20.79248529,-20.79248529
45,92160,94208,2048,2.089795918,2.136235828,0.1376720393,305166.2938,7002.593323,16.39277658,-16.39277658
