frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.04077176156,18440.39997,13502.13125,1.353680111,-1.353680111
1,2048,4096,2048,0.0464399093,0.09287981859,0.1557916321,102297.9936,387340.7596,-5.782260839,5.782260839
2,4096,6144,2048,0.09287981859,0.1393197279,0.1576165389,98235.44119,435471.9749,-6.46692011,6.46692011
3,6144,8192,2048,0.1393197279,0.1857596372,0.1317498035,4329.856772,439693.0599,-20.0667608,20.0667608
4,8192,10240,2048,0.1857596372,0.2321995465,0.1502507279,103134.5881,332265.7837,-5.080812821,5.080812821
5,10240,12288,2048,0.2321995465,0.2786394558,0.1287382214,61554.32162,218928.0496,-5.510428586,5.510428586
6,12288,14336,2048,0.2786394558,0.3250793651,0.1461735582,32446.7265,424750.9477,-11.16963469,11.16963469
7,14336,16384,2048,0.3250793651,0.3715192744,0.1523052416,9291.918002,282832.3263,-14.83423677,14.83423677
8,16384,18432,2048,0.3715192744,0.4179591837,0.1267997888,190299.6742,207008.1918,-0.3654948706,0.3654948706
9,18432,20480,2048,0.4179591837,0.464399093,0.08455217874,77309.44932,49950.31175,1.896943767,-1.896943767
10,20480,22528,2048,0.464399093,0.5108390023,0.1181780277,61197.16891,203059.8572,-5.20892745,5.20892745
11,22528,24576,2048,0.5108390023,0.5572789116,0.09300373584,19199.75782,88810.75692,-6.651698208,6.651698208
12,24576,26624,2048,0.5572789116,0.6037188209,0.1101825793,37479.64999,93272.68361,-3.959589458,3.959589458
13,26624,28672,2048,0.6037188209,0.6501587302,0.07567202295,18394.68209,38305.18895,-3.185653226,3.185653226
14,28672,30720,2048,0.6501587302,0.6965986395,0.1460626083,48691.95022,379780.3736,-8.92075348,8.92075348
15,30720,32768,2048,0.6965986395,0.7430385488,0.1575688175,232148.6992,149244.445,1.918680793,-1.918680793
16,32768,34816,2048,0.7430385488,0.789478458,0.111319872,27102.04736,133273.4802,-6.917416389,6.917416389
17,34816,36864,2048,0.789478458,0.8359183673,0.08702301472,52892.28999,41900.47146,1.011734607,-1.011734607
18,36864,38912,2048,0.8359183673,0.8823582766,0.139366283,57295.68443,419270.0579,-8.643719368,8.643719368
