frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.0705242406,23044.98022,7176.65898,5.066540297,-5.066540297
1,2048,4096,2048,0.0464399093,0.09287981859,0.2021241236,653565.0486,63878.39259,10.0993484,-10.0993484
2,4096,6144,2048,0.09287981859,0.1393197279,0.1712041093,328036.678,142552.422,3.619478046,-3.619478046
3,6144,8192,2048,0.1393197279,0.1857596372,0.1846305699,81766.3846,548170.1733,-8.26340606,8.26340606
4,8192,10240,2048,0.1857596372,0.2321995465,0.2435940049,45313.68481,1163399.169,-14.0949937,14.0949937
5,10240,12288,2048,0.2321995465,0.2786394558,0.1533946252,199564.4695,189035.7015,0.2353938856,-0.2353938856
6,12288,14336,2048,0.2786394558,0.3250793651,0.18131719,24597.13294,493695.9951,-13.02575116,13.02575116
7,14336,16384,2048,0.3250793651,0.3715192744,0.1675428461,131936.9067,429218.2429,-5.123118746,5.123118746
8,16384,18432,2048,0.3715192744,0.4179591837,0.15011871,69419.41858,286196.713,-6.151836697,6.151836697
9,18432,20480,2048,0.4179591837,0.464399093,0.1351287014,72854.4996,427134.4658,-7.681082368,7.681082368
10,20480,22528,2048,0.464399093,0.5108390023,0.1330660998,120697.9449,251633.0944,-3.190678829,3.190678829
11,22528,24576,2048,0.5108390023,0.5572789116,0.1175709764,108762.529,164480.3176,-1.796346385,1.796346385
12,24576,26624,2048,0.5572789116,0.6037188209,0.1401738084,60717.27298,200764.8583,-5.193754389,5.193754389
13,26624,28672,2048,0.6037188209,0.6501587302,0.1291338628,36755.8741,219684.9381,-7.764735268,7.764735268
14,28672,30720,2048,0.6501587302,0.6965986395,0.138225951,31431.24421,382434.5688,-10.85195569,10.85195569
15,30720,32768,2048,0.6965986395,0.7430385488,0.1501440067,73766.3694,337823.3847,-6.608312998,6.608312998
16,32768,34816,2048,0.7430385488,0.789478458,0.146280759,43688.68342,558426.5209,-11.06597078,11.06597078
17,34816,36864,2048,0.789478458,0.8359183673,0.1152661606,16747.41886,189297.5256,-10.53197055,10.53197055
18,36864,38912,2048,0.8359183673,0.8823582766,0.125868816,27305.89188,273357.4386,-10.0047453,10.0047453
19,38912,40960,2048,0.8823582766,0.9287981859,0.1504791973,83221.32671,433751.0235,-7.170058775,7.170058775
20,40960,43008,2048,0.9287981859,0.9752380952,0.1521765671,44114.38643,490093.6247,-10.4569881,10.4569881
21,43008,45056,2048,0.9752380952,1.021678005,0.1309275345,23943.22272,267693.121,-10.48454606,10.48454606
22,45056,47104,2048,1.021678005,1.068117914,0.09081123012,62062.28982,66174.36458,-0.2786198477,0.2786198477
23,47104,49152,2048,1.068117914,1.114557823,0.1519780947,19198.95523,418720.8149,-13.38646955,13.38646955
24,49152,51200,2048,1.114557823,1.160997732,0.1333501841,37930.8005,235112.246,-7.92283242,7.92283242
25,51200,53248,2048,1.160997732,1.207437642,0.07513602865,12437.66362,126556.3326,-10.07545074,10.07545074
26,53248,55296,2048,1.207437642,1.253877551,0.05512972581,32178.11353,21252.28743,1.801548986,-1.801548986
27,55296,57344,2048,1.253877551,1.30031746,0.05376756322,10560.18212,46869.62204,-6.472200433,6.472200433
28,57344,59392,2048,1.30031746,1.34675737,0.03567295703,2102.024868,21643.75672,-10.12694794,10.12694794
29,59392,61440,2048,1.34675737,1.393197279,0.07685672025,105702.1665,18059.92147,7.673680313,-7.673680313
30,61440,63488,2048,1.393197279,1.439637188,0.0975941397,171299.2733,12824.26496,11.25723038,-11.25723038
31,63488,65536,2048,1.439637188,1.486077098,0.123672678,239601.039,6727.025371,15.51665631,-15.51665631
32,65536,67584,2048,1.486077098,1.532517007,0.2174239567,953571.8738,3140.789258,24.82314636,-24.82314636
33,67584,69632,2048,1.532517007,1.578956916,0.1739628983,426074.3652,1512.309733,24.49844658,-24.49844658
34,69632,71680,2048,1.578956916,1.625396825,0.2098451046,835942.5271,6344.016459,21.19812119,-21.19812119
35,71680,73728,2048,1.625396825,1.671836735,0.1410359167,205210.823,10395.43558,12.95357571,-12.95357571
36,73728,75776,2048,1.671836735,1.718276644,0.1814676235,722955.1703,13591.05835,17.25858091,-17.25858091
37,75776,77824,2048,1.718276644,1.764716553,0.1632630169,464400.3038,14803.21536,14.96536438,-14.96536438
38,77824,79872,2048,1.764716553,1.811156463,0.1459537479,491848.2806,28038.72921,12.44072831,-12.44072831
39,79872,81920,2048,1.811156463,1.857596372,0.146532283,330461.8208,24490.51329,11.30123404,-11.30123404
40,81920,83968,2048,1.857596372,1.904036281,0.1502493906,441820.8723,20772.648,13.27754367,-13.27754367
41,83968,86016,2048,1.904036281,1.95047619,0.1670930347,589505.2599,9291.6355,18.0239552,-18.0239552
