frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.02055823777,1281.915564,192.1799029,8.241514509,-8.241514509
1,2048,4096,2048,0.0464399093,0.09287981859,0.01798026524,1132.792163,571.8549965,2.968643157,-2.968643157
2,4096,6144,2048,0.09287981859,0.1393197279,0.267255837,299235.24,1357280.644,-6.566569179,6.566569179
3,6144,8192,2048,0.1393197279,0.1857596372,0.2262897942,85141.09928,548526.2969,-8.090581998,8.090581998
4,8192,10240,2048,0.1857596372,0.2321995465,0.1659632107,17519.05107,219067.0583,-10.97066498,10.97066498
5,10240,12288,2048,0.2321995465,0.2786394558,0.1908715509,57842.69099,288418.309,-6.977743371,6.977743371
6,12288,14336,2048,0.2786394558,0.3250793651,0.1408764744,65808.93052,229144.8027,-5.418251784,5.418251784
7,14336,16384,2048,0.3250793651,0.3715192744,0.1805075187,216114.4148,413298.5175,-2.815801123,2.815801123
8,16384,18432,2048,0.3715192744,0.4179591837,0.1645048991,15149.29175,393947.3217,-14.15045823,14.15045823
9,18432,20480,2048,0.4179591837,0.464399093,0.166730159,79104.26491,207175.6698,-4.181388525,4.181388525
10,20480,22528,2048,0.464399093,0.5108390023,0.1244041869,40322.64624,300037.8447,-8.716270114,8.716270114
11,22528,24576,2048,0.5108390023,0.5572789116,0.1707996551,126077.5345,667569.2013,-7.238585845,7.238585845
12,24576,26624,2048,0.5572789116,0.6037188209,0.17178754,95516.09348,470033.8305,-6.920525653,6.920525653
13,26624,28672,2048,0.6037188209,0.6501587302,0.1354433871,28454.75939,119812.0025,-6.243454092,6.243454092
14,28672,30720,2048,0.6501587302,0.6965986395,0.1210289987,76317.53043,121133.668,-2.006405596,2.006405596
15,30720,32768,2048,0.6965986395,0.7430385488,0.2348439457,60352.69097,740030.7247,-10.88553112,10.88553112
16,32768,34816,2048,0.7430385488,0.789478458,0.1728289155,42009.49366,320231.3002,-8.821163316,8.821163316
17,34816,36864,2048,0.789478458,0.8359183673,0.09999781719,39677.18303,65736.76251,-2.192674807,2.192674807
18,36864,38912,2048,0.8359183673,0.8823582766,0.1939209114,70418.11445,607283.6192,-9.357071747,9.357071747
19,38912,40960,2048,0.8823582766,0.9287981859,0.1821191387,28391.58774,422344.7762,-11.72477447,11.72477447
20,40960,43008,2048,0.9287981859,0.9752380952,0.1097105611,20076.92079,175446.9347,-9.414486793,9.414486793
21,43008,45056,2048,0.9752380952,1.021678005,0.1673548379,51081.03717,137265.5023,-4.293016968,4.293016968
22,45056,47104,2048,1.021678005,1.068117914,0.2090497953,98325.1571,403634.0117,-6.133231054,6.133231054
23,47104,49152,2048,1.068117914,1.114557823,0.1352475256,68838.65506,164306.045,-3.778211652,3.778211652
24,49152,51200,2048,1.114557823,1.160997732,0.113771782,25458.46042,171367.2938,-8.280958022,8.280958022
25,51200,53248,2048,1.160997732,1.207437642,0.1571514189,133930.8603,168141.2861,-0.9879370644,0.9879370644
26,53248,55296,2048,1.207437642,1.253877551,0.1794745939,98850.46632,340659.8736,-5.373422585,5.373422585
27,55296,57344,2048,1.253877551,1.30031746,0.129286967,133890.8035,250656.1399,-2.723275994,2.723275994
28,57344,59392,2048,1.30031746,1.34675737,0.1254416418,142695.7744,164389.7501,-0.6146362259,0.6146362259
29,59392,61440,2048,1.34675737,1.393197279,0.1829297715,370849.9827,407226.7874,-0.4063807514,0.4063807514
30,61440,63488,2048,1.393197279,1.439637188,0.1454072874,181826.4631,133512.2501,1.341359756,-1.341359756
31,63488,65536,2048,1.439637188,1.486077098,0.1318217682,111421.5195,32871.70849,5.301468,-5.301468
32,65536,67584,2048,1.486077098,1.532517007,0.05935181942,34008.75496,13813.44868,3.912886143,-3.912886143
33,67584,69632,2048,1.532517007,1.578956916,0.03765131262,8156.256513,3407.191254,3.790943635,-3.790943635
34,69632,71680,2048,1.578956916,1.625396825,0.01923907393,1701.20013,2469.902059,-1.619243251,1.619243251
35,71680,73728,2048,1.625396825,1.671836735,0.03612203071,11059.47713,3897.319514,4.529685827,-4.529685827
36,73728,75776,2048,1.671836735,1.718276644,0.05662187093,37047.82542,5454.093655,8.320401303,-8.320401303
37,75776,77824,2048,1.718276644,1.764716553,0.09090500152,166441.6399,2507.000499,18.22107566,-18.22107566
38,77824,79872,2048,1.764716553,1.811156463,0.1277256024,361350.7428,9377.815212,15.85827281,-15.85827281
39,79872,81920,2048,1.811156463,1.857596372,0.09446642405,56493.34673,16302.3948,5.397458973,-5.397458973
40,81920,83968,2048,1.857596372,1.904036281,0.1473317957,187339.2545,11824.43657,11.99848332,-11.99848332
41,83968,86016,2048,1.904036281,1.95047619,0.1502696184,177000.9906,32368.81726,7.378488663,-7.378488663
42,86016,88064,2048,1.95047619,1.9969161,0.1482740275,330303.0711,52137.41726,8.017630981,-8.017630981
43,88064,90112,2048,1.9969161,2.043356009,0.2027844617,738439.3171,43158.38073,12.3324967,-12.3324967
44,90112,92160,2048,2.043356009,2.089795918,0.1748907016,459763.8461,32070.56029,11.5642827,-11.5642827
45,92160,94208,2048,2.089795918,2.136235828,0.0956238651,142709.6163,25009.82085,7.563426577,-7.563426577
46,94208,96256,2048,2.136235828,2.182675737,0.1582572757,375531.7633,38108.97276,9.936194341,-9.936194341
