frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.04755697479,1326.588149,36049.30044,-14.34160728,14.34160728
1,2048,4096,2048,0.0464399093,0.09287981859,0.07911788592,1386.504627,90461.20208,-18.14541031,18.14541031
2,4096,6144,2048,0.09287981859,0.1393197279,0.04987730051,2095.943394,25030.74087,-10.77094155,10.77094155
3,6144,8192,2048,0.1393197279,0.1857596372,0.2049751349,520227.2847,188938.4776,4.398727146,-4.398727146
4,8192,10240,2048,0.1857596372,0.2321995465,0.2605638763,802263.6262,357399.5466,3.51163105,-3.51163105
5,10240,12288,2048,0.2321995465,0.2786394558,0.2127816297,104240.4444,640083.8395,-7.882006081,7.882006081
6,12288,14336,2048,0.2786394558,0.3250793651,0.2232946666,104073.3438,728410.9182,-8.450369383,8.450369383
7,14336,16384,2048,0.3250793651,0.3715192744,0.2438689319,712238.4548,329823.7084,3.343435477,-3.343435477
8,16384,18432,2048,0.3715192744,0.4179591837,0.2164874798,418082.5785,331694.2051,1.005241867,-1.005241867
9,18432,20480,2048,0.4179591837,0.464399093,0.1012990894,87365.84319,25672.30904,5.318767406,-5.318767406
10,20480,22528,2048,0.464399093,0.5108390023,0.2005486574,387318.3628,441873.6607,-0.5723002742,0.5723002742
11,22528,24576,2048,0.5108390023,0.5572789116,0.2153956926,462574.3674,282380.2246,2.143472843,-2.143472843
12,24576,26624,2048,0.5572789116,0.6037188209,0.1696326034,189335.5518,251518.5628,-1.23337873,1.23337873
13,26624,28672,2048,0.6037188209,0.6501587302,0.1351723776,70781.35732,44746.99263,1.991550341,-1.991550341
14,28672,30720,2048,0.6501587302,0.6965986395,0.1969591875,162547.1478,405269.1961,-3.967642415,3.967642415
15,30720,32768,2048,0.6965986395,0.7430385488,0.2189736797,767516.0174,185928.9852,6.157403486,-6.157403486
16,32768,34816,2048,0.7430385488,0.789478458,0.1829815142,40759.25839,439020.0596,-10.32258091,10.32258091
17,34816,36864,2048,0.789478458,0.8359183673,0.2197361662,249993.6206,641572.3873,-4.093167377,4.093167377
18,36864,38912,2048,0.8359183673,0.8823582766,0.197366503,339533.4211,320292.7777,0.2533538354,-0.2533538354
19,38912,40960,2048,0.8823582766,0.9287981859,0.2135881781,473752.2704,382262.8494,0.931892116,-0.931892116
20,40960,43008,2048,0.9287981859,0.9752380952,0.1520531792,58996.83682,276818.4374,-6.713662856,6.713662856
21,43008,45056,2048,0.9752380952,1.021678005,0.1417435294,98869.01732,226742.9092,-3.604734969,3.604734969
22,45056,47104,2048,1.021678005,1.068117914,0.1800393661,209853.4237,300645.4076,-1.561385154,1.561385154
23,47104,49152,2048,1.068117914,1.114557823,0.2312642759,791331.1887,141467.2086,7.477024986,-7.477024986
24,49152,51200,2048,1.114557823,1.160997732,0.1253233534,124298.1944,123003.2544,0.04548218003,-0.04548218003
25,51200,53248,2048,1.160997732,1.207437642,0.1788832622,390258.6711,196317.9068,2.983926466,-2.983926466
26,53248,55296,2048,1.207437642,1.253877551,0.1611806367,257464.0617,162443.2996,2.000148138,-2.000148138
27,55296,57344,2048,1.253877551,1.30031746,0.1091565784,283746.0036,24358.44705,10.66280157,-10.66280157
28,57344,59392,2048,1.30031746,1.34675737,0.07689508302,62275.10955,40509.02329,1.867627281,-1.867627281
29,59392,61440,2048,1.34675737,1.393197279,0.04602255117,22866.68012,20245.10089,0.5288317125,-0.5288317125
30,61440,63488,2048,1.393197279,1.439637188,0.0447721979,10143.54491,13926.5885,-1.376549872,1.376549872
31,63488,65536,2048,1.439637188,1.486077098,0.04836717186,40959.51226,7154.080461,7.578009562,-7.578009562
32,65536,67584,2048,1.486077098,1.532517007,0.03479105985,9707.717885,10126.24154,-0.1833113538,0.1833113538
33,67584,69632,2048,1.532517007,1.578956916,0.05729867879,49235.77518,9877.036919,6.976541029,-6.976541029
34,69632,71680,2048,1.578956916,1.625396825,0.1019397151,137085.288,11049.39476,10.93652359,-10.93652359
35,71680,73728,2048,1.625396825,1.671836735,0.09270002749,103637.0391,17570.77118,7.707241738,-7.707241738
36,73728,75776,2048,1.671836735,1.718276644,0.1330839845,182150.8946,65162.84815,4.464312502,-4.464312502
37,75776,77824,2048,1.718276644,1.764716553,0.1233860205,97885.41078,48576.20726,3.042943648,-3.042943648
38,77824,79872,2048,1.764716553,1.811156463,0.156310525,459555.5554,102078.1598,6.534051884,-6.534051884
39,79872,81920,2048,1.811156463,1.857596372,0.1257673207,208744.8928,53335.61455,5.925985553,-5.925985553
40,81920,83968,2048,1.857596372,1.904036281,0.1566896496,389059.8159,106596.9236,5.622717056,-5.622717056
41,83968,86016,2048,1.904036281,1.95047619,0.1198332432,184864.7684,55374.75238,5.235423539,-5.235423539
42,86016,88064,2048,1.95047619,1.9969161,0.1550958834,270210.9798,87939.89055,4.875170714,-4.875170714
43,88064,90112,2048,1.9969161,2.043356009,0.1263321965,170168.921,53267.22405,5.044201804,-5.044201804
44,90112,92160,2048,2.043356009,2.089795918,0.1175054389,179495.7805,40426.85892,6.473842449,-6.473842449
