frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.1055934628,13900.29384,10133.46508,1.372660057,-1.372660057
1,2048,4096,2048,0.0464399093,0.09287981859,0.225642435,407754.1404,402635.5123,0.05486302825,-0.05486302825
2,4096,6144,2048,0.09287981859,0.1393197279,0.1965376807,234474.9387,334746.9689,-1.546202222,1.546202222
3,6144,8192,2048,0.1393197279,0.1857596372,0.2482714496,31094.97764,988197.4142,-15.02153464,15.02153464
4,8192,10240,2048,0.1857596372,0.2321995465,0.2048290516,370371.6988,270957.0863,1.357372799,-1.357372799
5,10240,12288,2048,0.2321995465,0.2786394558,0.1809282492,61737.15596,253708.97,-6.137892032,6.137892032
6,12288,14336,2048,0.2786394558,0.3250793651,0.1568236741,123128.605,156446.8237,-1.040077912,1.040077912
7,14336,16384,2048,0.3250793651,0.3715192744,0.1843087639,171180.1401,295524.5975,-2.371402571,2.371402571
8,16384,18432,2048,0.3715192744,0.4179591837,0.1377832193,90509.26256,139092.2919,-1.866100368,1.866100368
9,18432,20480,2048,0.4179591837,0.464399093,0.1697878291,325998.5599,346815.9473,-0.2688337744,0.2688337744
10,20480,22528,2048,0.464399093,0.5108390023,0.1621820646,153777.1207,388698.605,-4.02721257,4.02721257
11,22528,24576,2048,0.5108390023,0.5572789116,0.1509182374,244012.1813,227176.416,0.3104826343,-0.3104826343
12,24576,26624,2048,0.5572789116,0.6037188209,0.1612702294,104673.7555,148160.7926,-1.508954864,1.508954864
13,26624,28672,2048,0.6037188209,0.6501587302,0.1292578693,57119.36617,124015.4048,-3.366922556,3.366922556
14,28672,30720,2048,0.6501587302,0.6965986395,0.1656647911,143398.4979,339192.7495,-3.739019583,3.739019583
15,30720,32768,2048,0.6965986395,0.7430385488,0.1485342219,94512.09148,144499.1398,-1.843778878,1.843778878
16,32768,34816,2048,0.7430385488,0.789478458,0.1193883953,78969.41323,43765.57422,2.563262802,-2.563262802
17,34816,36864,2048,0.789478458,0.8359183673,0.1687241473,284556.8828,262729.3571,0.3466049158,-0.3466049158
18,36864,38912,2048,0.8359183673,0.8823582766,0.1504364755,92896.07872,446865.1282,-6.82179083,6.82179083
19,38912,40960,2048,0.8823582766,0.9287981859,0.1595274473,115154.4562,156420.9453,-1.330141574,1.330141574
20,40960,43008,2048,0.9287981859,0.9752380952,0.1552868659,171309.4564,330347.4337,-2.851896004,2.851896004
21,43008,45056,2048,0.9752380952,1.021678005,0.156263503,139758.1802,233349.3168,-2.226292965,2.226292965
22,45056,47104,2048,1.021678005,1.068117914,0.1711131958,460917.1171,267499.2158,2.363003237,-2.363003237
23,47104,49152,2048,1.068117914,1.114557823,0.1437002515,118384.4698,216079.7688,-2.613193728,2.613193728
24,49152,51200,2048,1.114557823,1.160997732,0.1498056801,133480.4685,119132.4199,0.4938775893,-0.4938775893
25,51200,53248,2048,1.160997732,1.207437642,0.148966937,107569.1343,130975.4886,-0.8550235396,0.8550235396
26,53248,55296,2048,1.207437642,1.253877551,0.174479978,46144.59084,601242.7683,-11.14929066,11.14929066
27,55296,57344,2048,1.253877551,1.30031746,0.1876247788,231439.4159,225142.526,0.1197979027,-0.1197979027
28,57344,59392,2048,1.30031746,1.34675737,0.1592186597,281564.6244,138725.671,3.074212552,-3.074212552
29,59392,61440,2048,1.34675737,1.393197279,0.1260732736,135876.1056,96260.39202,1.49695465,-1.49695465
30,61440,63488,2048,1.393197279,1.439637188,0.0683177191,74574.16026,5957.938401,10.97492363,-10.97492363
31,63488,65536,2048,1.439637188,1.486077098,0.0622852375,50369.39624,13857.42959,5.604840646,-5.604840646
32,65536,67584,2048,1.486077098,1.532517007,0.04298524315,21129.50216,3024.769874,8.441969257,-8.441969257
33,67584,69632,2048,1.532517007,1.578956916,0.03823553186,22155.33701,1289.259739,12.3513794,-12.3513794
34,69632,71680,2048,1.578956916,1.625396825,0.03669389728,20857.82553,855.2174652,13.87192469,-13.87192469
35,71680,73728,2048,1.625396825,1.671836735,0.06502151347,74232.60323,10601.47663,8.452283305,-8.452283305
36,73728,75776,2048,1.671836735,1.718276644,0.05453805036,31899.63977,22938.71888,1.432166198,-1.432166198
37,75776,77824,2048,1.718276644,1.764716553,0.09897271293,169641.5109,18970.56627,9.514518371,-9.514518371
38,77824,79872,2048,1.764716553,1.811156463,0.1112141755,182712.1415,27307.96884,8.254780091,-8.254780091
39,79872,81920,2048,1.811156463,1.857596372,0.09892438498,122103.5253,41307.00112,4.707045366,-4.707045366
40,81920,83968,2048,1.857596372,1.904036281,0.09577417668,115973.6182,33281.65322,5.421543157,-5.421543157
41,83968,86016,2048,1.904036281,1.95047619,0.1439057029,303192.9208,60165.19871,7.023737015,-7.023737015
42,86016,88064,2048,1.95047619,1.9969161,0.1453207791,303000.8512,65811.33248,6.631431645,-6.631431645
43,88064,90112,2048,1.9969161,2.043356009,0.1695292558,322768.7938,23724.05034,11.33702702,-11.33702702
44,90112,92160,2048,2.043356009,2.089795918,0.1394178587,116882.4219,38562.63296,4.815825233,-4.815825233
45,92160,94208,2048,2.089795918,2.136235828,0.1375999459,410805.273,59650.45325,8.380222615,-8.380222615
46,94208,96256,2048,2.136235828,2.182675737,0.159078273,250087.1342,40747.47096,7.87990691,-7.87990691
47,96256,98304,2048,2.182675737,2.229115646,0.1306131769,173737.3637,56320.65759,4.892255104,-4.892255104
48,98304,100352,2048,2.229115646,2.275555556,0.1451522909,204095.3014,31261.32196,8.148256674,-8.148256674
49,100352,102400,2048,2.275555556,2.321995465,0.1639740752,361001.2844,49417.26945,8.636300023,-8.636300023
50,102400,104448,2048,2.321995465,2.368435374,0.1263395028,287940.4417,43995.03282,8.158990204,-8.158990204
51,104448,106496,2048,2.368435374,2.414875283,0.1251506578,216591.584,77408.95985,4.468503456,-4.468503456
