frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.2514508008,905551.5704,291102.6881,4.928669723,-4.928669723
1,2048,4096,2048,0.0464399093,0.09287981859,0.2298849317,316642.8433,595316.8121,-2.741784707,2.741784707
2,4096,6144,2048,0.09287981859,0.1393197279,0.2081783086,402070.7169,263026.2514,1.843033488,-1.843033488
3,6144,8192,2048,0.1393197279,0.1857596372,0.2265860337,510390.7722,401816.3639,1.038751944,-1.038751944
4,8192,10240,2048,0.1857596372,0.2321995465,0.2063324756,620144.4499,65653.53674,9.752347348,-9.752347348
5,10240,12288,2048,0.2321995465,0.2786394558,0.2201529267,697882.0896,193658.1252,5.567463297,-5.567463297
6,12288,14336,2048,0.2786394558,0.3250793651,0.1628440509,351915.8244,57152.69015,7.894021187,-7.894021187
7,14336,16384,2048,0.3250793651,0.3715192744,0.2048764427,535485.4805,220432.0356,3.854729884,-3.854729884
8,16384,18432,2048,0.3715192744,0.4179591837,0.2279929383,627266.9715,258739.8372,3.8458912,-3.8458912
9,18432,20480,2048,0.4179591837,0.464399093,0.2081387085,592625.7529,145765.8615,6.091246963,-6.091246963
10,20480,22528,2048,0.464399093,0.5108390023,0.184556888,323138.3509,214905.3358,1.771413057,-1.771413057
11,22528,24576,2048,0.5108390023,0.5572789116,0.1640071749,189827.3946,252282.1082,-1.235275645,1.235275645
12,24576,26624,2048,0.5572789116,0.6037188209,0.2023789635,453678.6502,284243.0171,2.030585378,-2.030585378
13,26624,28672,2048,0.6037188209,0.6501587302,0.1936669972,414190.2016,248037.6185,2.226822678,-2.226822678
14,28672,30720,2048,0.6501587302,0.6965986395,0.1591067751,188604.5704,229281.3969,-0.8481660646,0.8481660646
15,30720,32768,2048,0.6965986395,0.7430385488,0.1831336759,303181.6801,158732.4164,2.810373277,-2.810373277
16,32768,34816,2048,0.7430385488,0.789478458,0.1792261478,261962.9274,230893.7098,0.5482773335,-0.5482773335
17,34816,36864,2048,0.789478458,0.8359183673,0.1870860282,571182.7103,281120.6286,3.078823377,-3.078823377
18,36864,38912,2048,0.8359183673,0.8823582766,0.1498217855,255156.0216,136932.3917,2.702996283,-2.702996283
19,38912,40960,2048,0.8823582766,0.9287981859,0.1882129795,398249.9105,283611.2912,1.474321697,-1.474321697
20,40960,43008,2048,0.9287981859,0.9752380952,0.1509553347,174463.946,173799.501,0.01657165839,-0.01657165839
21,43008,45056,2048,0.9752380952,1.021678005,0.1671139669,247672.4154,193548.5079,1.07087812,-1.07087812
22,45056,47104,2048,1.021678005,1.068117914,0.1155348677,97396.24934,140608.8785,-1.594705113,1.594705113
23,47104,49152,2048,1.068117914,1.114557823,0.1328266074,249537.2704,106932.8455,3.680242966,-3.680242966
24,49152,51200,2048,1.114557823,1.160997732,0.1121751612,143656.3441,61674.6523,3.672181001,-3.672181001
25,51200,53248,2048,1.160997732,1.207437642,0.1020063437,101954.0813,112279.8092,-0.4189705059,0.4189705059
26,53248,55296,2048,1.207437642,1.253877551,0.06763832141,11448.01243,71347.16164,-7.946466084,7.946466084
27,55296,57344,2048,1.253877551,1.30031746,0.05904633836,31052.1439,32605.09853,-0.2119392691,0.2119392691
28,57344,59392,2048,1.30031746,1.34675737,0.09587262768,129803.1615,12643.03998,10.11433759,-10.11433759
29,59392,61440,2048,1.34675737,1.393197279,0.1396595519,298603.3607,17277.5422,12.37612729,-12.37612729
30,61440,63488,2048,1.393197279,1.439637188,0.1528636583,385624.6543,14064.75007,14.38032773,-14.38032773
31,63488,65536,2048,1.439637188,1.486077098,0.2060261255,823613.9368,6517.181585,21.01663865,-21.01663865
32,65536,67584,2048,1.486077098,1.532517007,0.1785823511,441745.6125,10790.5289,16.12129512,-16.12129512
33,67584,69632,2048,1.532517007,1.578956916,0.2014366984,530446.9696,9781.026417,17.34257541,-17.34257541
34,69632,71680,2048,1.578956916,1.625396825,0.1587963685,487118.2626,7314.232172,18.2346567,-18.2346567
35,71680,73728,2048,1.625396825,1.671836735,0.1380161779,156243.0905,9673.065826,12.08236678,-12.08236678
36,73728,75776,2048,1.671836735,1.718276644,0.1970142144,861579.5333,7846.591953,20.40614305,-20.40614305
37,75776,77824,2048,1.718276644,1.764716553,0.1275230992,244062.2546,9465.728491,14.11346576,-14.11346576
38,77824,79872,2048,1.764716553,1.811156463,0.1452660767,374595.6222,12189.67028,14.87570739,-14.87570739
