frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.02935950301,15150.50821,252.2352076,17.78621495,-17.78621495
1,2048,4096,2048,0.0464399093,0.09287981859,0.06542995965,51824.85491,26897.90344,2.848196647,-2.848196647
2,4096,6144,2048,0.09287981859,0.1393197279,0.09160546949,121862.1386,47427.82212,4.09835613,-4.09835613
3,6144,8192,2048,0.1393197279,0.1857596372,0.05161834121,10963.82217,27702.72689,-4.025605377,4.025605377
4,8192,10240,2048,0.1857596372,0.2321995465,0.07477838193,64821.72304,24749.77916,4.181492428,-4.181492428
5,10240,12288,2048,0.2321995465,0.2786394558,0.07735651064,64706.61973,17738.77004,5.620252092,-5.620252092
6,12288,14336,2048,0.2786394558,0.3250793651,0.08226477967,131112.4862,15317.95183,9.324433534,-9.324433534
7,14336,16384,2048,0.3250793651,0.3715192744,0.07497520808,55054.60145,7823.195408,8.474094449,-8.474094449
8,16384,18432,2048,0.3715192744,0.4179591837,0.1155179046,221892.3529,19218.49245,10.62423018,-10.62423018
9,18432,20480,2048,0.4179591837,0.464399093,0.1094475795,176725.4692,10766.98576,12.15205004,-12.15205004
10,20480,22528,2048,0.464399093,0.5108390023,0.09446326766,94958.87717,34587.34117,4.386183929,-4.386183929
11,22528,24576,2048,0.5108390023,0.5572789116,0.05474954587,1520.944214,49670.46143,-15.1398491,15.1398491
12,24576,26624,2048,0.5572789116,0.6037188209,0.04494104169,24903.64347,11532.42078,3.343424103,-3.343424103
13,26624,28672,2048,0.6037188209,0.6501587302,0.06576993684,46836.56926,23828.51677,2.934880657,-2.934880657
14,28672,30720,2048,0.6501587302,0.6965986395,0.09541086482,145313.5938,8464.093516,12.34725791,-12.34725791
15,30720,32768,2048,0.6965986395,0.7430385488,0.09707737765,134233.9218,19607.32917,8.354438389,-8.354438389
16,32768,34816,2048,0.7430385488,0.789478458,0.09215492126,137584.4101,12588.81725,10.38584297,-10.38584297
17,34816,36864,2048,0.789478458,0.8359183673,0.07638791558,88617.47725,12123.16761,8.639032729,-8.639032729
18,36864,38912,2048,0.8359183673,0.8823582766,0.0879900571,100932.5128,15101.61469,8.250077005,-8.250077005
19,38912,40960,2048,0.8823582766,0.9287981859,0.1120538233,179334.4386,30169.7538,7.740919314,-7.740919314
20,40960,43008,2048,0.9287981859,0.9752380952,0.09558356891,106498.5214,54102.80173,2.941238226,-2.941238226
21,43008,45056,2048,0.9752380952,1.021678005,0.07262618604,75862.35451,17126.98818,6.463453196,-6.463453196
