frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
0,0,2048,2048,0,0.0464399093,0.01833071853,1251.949369,84.77678475,11.69309824,-11.69309824
1,2048,4096,2048,0.0464399093,0.09287981859,0.1334375983,69080.77046,29246.54188,3.732826503,-3.732826503
2,4096,6144,2048,0.09287981859,0.1393197279,0.1830986078,44935.70553,753506.2692,-12.24495305,12.24495305
3,6144,8192,2048,0.1393197279,0.1857596372,0.1741245641,58030.23924,556993.644,-9.821958783,9.821958783
4,8192,10240,2048,0.1857596372,0.2321995465,0.1646083619,29241.2508,465736.8299,-12.02144637,12.02144637
5,10240,12288,2048,0.2321995465,0.2786394558,0.1646937917,132873.6676,269435.0542,-3.070151753,3.070151753
6,12288,14336,2048,0.2786394558,0.3250793651,0.1794602552,70872.69082,600264.7955,-9.278639516,9.278639516
7,14336,16384,2048,0.3250793651,0.3715192744,0.1532004041,16157.49712,436471.782,-14.31582085,14.31582085
8,16384,18432,2048,0.3715192744,0.4179591837,0.1930312908,255142.8194,238355.0618,0.2955897117,-0.2955897117
9,18432,20480,2048,0.4179591837,0.464399093,0.1494209284,204470.1748,56713.82678,5.569410157,-5.569410157
10,20480,22528,2048,0.464399093,0.5108390023,0.1551120165,165168.8717,190475.7049,-0.619113874,0.619113874
11,22528,24576,2048,0.5108390023,0.5572789116,0.1262655379,39131.83948,228982.3727,-7.672717878,7.672717878
12,24576,26624,2048,0.5572789116,0.6037188209,0.1910009273,234471.4915,220237.2508,0.2719926882,-0.2719926882
13,26624,28672,2048,0.6037188209,0.6501587302,0.1552283199,36084.46971,326690.9323,-9.568167529,9.568167529
14,28672,30720,2048,0.6501587302,0.6965986395,0.1389220153,93871.911,150458.7154,-2.048816903,2.048816903
15,30720,32768,2048,0.6965986395,0.7430385488,0.1420229284,30169.1181,160550.6903,-7.260495622,7.260495622
16,32768,34816,2048,0.7430385488,0.789478458,0.1712765938,466143.7822,142089.4467,5.159580726,-5.159580726
17,34816,36864,2048,0.789478458,0.8359183673,0.1641816326,101697.8161,445973.7062,-6.419976274,6.419976274
18,36864,38912,2048,0.8359183673,0.8823582766,0.1311886813,36438.27472,291887.2115,-9.036572619,9.036572619
19,38912,40960,2048,0.8823582766,0.9287981859,0.1781776131,390130.5335,280898.0725,1.426611825,-1.426611825
20,40960,43008,2048,0.9287981859,0.9752380952,0.1612899988,190940.5388,142371.1721,1.274760833,-1.274760833
21,43008,45056,2048,0.9752380952,1.021678005,0.1456470137,141197.0867,193966.0811,-1.379000554,1.379000554
22,45056,47104,2048,1.021678005,1.068117914,0.1452016035,29105.20404,330072.5025,-10.54638698,10.54638698
23,47104,49152,2048,1.068117914,1.114557823,0.1843097366,324760.6362,137843.1499,3.721781947,-3.721781947
24,49152,51200,2048,1.114557823,1.160997732,0.1743114641,73178.0358,587415.647,-9.045647624,9.045647624
25,51200,53248,2048,1.160997732,1.207437642,0.1408190976,95297.81204,227095.7213,-3.771260221,3.771260221
26,53248,55296,2048,1.207437642,1.253877551,0.1577161584,252103.8578,200975.0987,0.9843724073,-0.9843724073
27,55296,57344,2048,1.253877551,1.30031746,0.1528173025,420775.7618,41790.00711,10.0297827,-10.0297827
28,57344,59392,2048,1.30031746,1.34675737,0.1775664026,95709.84595,457015.5024,-6.789743148,6.789743148
29,59392,61440,2048,1.34675737,1.393197279,0.1022693297,10953.33339,122411.2614,-10.48275066,10.48275066
30,61440,63488,2048,1.393197279,1.439637188,0.17029129,219919.9097,366373.8082,-2.216598701,2.216598701
31,63488,65536,2048,1.439637188,1.486077098,0.130155177,271229.3152,71780.10704,5.773325259,-5.773325259
32,65536,67584,2048,1.486077098,1.532517007,0.1348347017,206044.6284,153557.1232,1.276913295,-1.276913295
33,67584,69632,2048,1.532517007,1.578956916,0.07891753572,124564.9618,16700.79084,8.726588623,-8.726588623
34,69632,71680,2048,1.578956916,1.625396825,0.04470004951,15172.51743,10068.47633,1.780938918,-1.780938918
35,71680,73728,2048,1.625396825,1.671836735,0.04489870587,16282.6016,6416.857424,4.044014069,-4.044014069
36,73728,75776,2048,1.671836735,1.718276644,0.02684346728,13679.62019,2514.825734,7.355661437,-7.355661437
