frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
40,81920,83968,2048,1.857596,1.904036,-47.572255,TRUE,,653.436837,0.838548,631.112238,1270.072286,-0.011315,-0.704439,0.693125,,,,,,
41,83968,86016,2048,1.904036,1.950476,-41.791310,TRUE,,435.693830,0.899165,429.383757,876.202056,10.823159,7.353430,3.469730,,,,,,
42,86016,88064,2048,1.950476,1.996916,-31.949702,TRUE,,897.294229,0.839233,896.466029,1797.046994,24.513113,-16.824679,41.337792,,,,,,
43,88064,90112,2048,1.996916,2.043356,-27.443266,TRUE,,894.095294,0.938311,893.872758,1779.403688,30.224701,-14.224157,44.448858,,,,,,
44,90112,92160,2048,2.043356,2.089796,-29.414433,TRUE,,881.437899,0.952168,881.150686,1764.808678,27.638752,-10.385829,38.024581,,,,,,
45,92160,94208,2048,2.089796,2.136236,-27.589912,TRUE,,873.602413,0.853322,873.393300,1745.370193,29.217380,-11.255326,40.472705,,,,,,
46,94208,96256,2048,2.136236,2.182676,-23.517859,TRUE,,883.526453,0.947396,883.486455,1768.489724,33.542066,-7.401847,40.943913,,,,,,
47,96256,98304,2048,2.182676,2.229116,-23.003449,TRUE,,891.708371,0.948088,891.883739,1779.645697,34.177083,-3.640256,37.817339,,,,,,
48,98304,100352,2048,2.229116,2.275556,-24.974607,TRUE,,872.708424,0.924516,870.880287,1745.121176,30.906535,-4.178227,35.084761,,,,,,
49,100352,102400,2048,2.275556,2.321995,-24.645972,TRUE,,855.512038,0.797015,845.094736,1677.606490,29.132048,-6.925347,36.057395,,,,,,
50,102400,104448,2048,2.321995,2.368435,-22.931145,TRUE,,874.560895,0.902577,875.213737,1697.735950,31.881019,-3.534846,35.415865,,,,,,
51,104448,106496,2048,2.368435,2.414875,-21.383715,TRUE,,890.450586,0.947237,892.362947,1777.198226,36.285958,-9.823140,46.109097,,,,,,
52,106496,108544,2048,2.414875,2.461315,-31.511472,TRUE,,440.294498,0.909699,421.869573,859.924986,16.035041,17.647964,-1.612923,,,,,,
53,108544,110592,2048,2.461315,2.507755,-35.836391,TRUE,,441.536356,0.963212,441.448329,883.764037,12.884888,19.698810,-6.813921,,,,,,
54,110592,112640,2048,2.507755,2.554195,-39.497703,TRUE,,881.405773,0.781748,895.925067,1755.254131,13.985995,-9.804827,23.790822,,,,,,
