frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-31.366615,TRUE,,777.665809,0.573848,728.794775,1557.435925,9.430064,21.652210,-12.222147,,,,,,
1,2048,4096,2048,0.046440,0.092880,-19.631815,TRUE,,620.671425,0.824248,613.989261,1250.656681,30.174127,23.662274,6.511853,,,,,,
2,4096,6144,2048,0.092880,0.139320,-13.337951,TRUE,,636.036899,0.988165,637.070943,1271.421471,37.547407,42.662520,-5.115113,,,,,,
3,6144,8192,2048,0.139320,0.185760,-14.292898,TRUE,,624.228461,0.987953,623.946013,1247.646250,35.909625,42.506554,-6.596930,,,,,,
4,8192,10240,2048,0.185760,0.232200,-14.239588,TRUE,,635.616829,0.986268,631.669046,1272.997586,38.431353,41.223360,-2.792008,,,,,,
5,10240,12288,2048,0.232200,0.278639,-13.019350,TRUE,,640.400015,0.991778,640.302135,1280.849242,34.581657,43.590393,-9.008735,,,,,,
6,12288,14336,2048,0.278639,0.325079,-18.057615,TRUE,,630.441912,0.982703,626.963807,1278.298754,34.709425,27.719138,6.990287,,,,,,
7,14336,16384,2048,0.325079,0.371519,-13.902730,TRUE,,635.663178,0.974754,634.433070,1248.717711,38.856629,38.052021,0.804608,,,,,,
8,16384,18432,2048,0.371519,0.417959,-15.416577,TRUE,,639.232688,0.983640,634.352485,1283.907686,36.107485,39.791290,-3.683805,,,,,,
9,18432,20480,2048,0.417959,0.464399,-19.784582,TRUE,,623.846738,0.956221,614.806351,1258.701971,31.704921,32.311135,-0.606214,,,,,,
10,20480,22528,2048,0.464399,0.510839,-13.838507,TRUE,,645.622656,0.963421,638.027394,1309.269246,35.477050,39.446095,-3.969045,,,,,,
11,22528,24576,2048,0.510839,0.557279,-16.662370,TRUE,,644.158194,0.970241,661.999354,1290.905850,32.565948,38.835482,-6.269534,,,,,,
12,24576,26624,2048,0.557279,0.603719,-18.055122,TRUE,,639.964132,0.936518,601.484572,1286.783905,31.927712,37.154285,-5.226573,,,,,,
13,26624,28672,2048,0.603719,0.650159,-14.334694,TRUE,,651.122443,0.947644,643.941937,1317.255537,34.182094,40.889836,-6.707742,,,,,,
14,28672,30720,2048,0.650159,0.696599,-15.788729,TRUE,,660.853364,0.959270,674.247606,1335.661793,34.747372,38.721633,-3.974261,,,,,,
15,30720,32768,2048,0.696599,0.743039,-17.739310,TRUE,,653.139130,0.943127,634.786847,1331.889590,35.446117,35.345674,0.100442,,,,,,
16,32768,34816,2048,0.743039,0.789478,-15.126610,TRUE,,645.619253,0.957193,645.203043,1265.770612,37.555863,37.120030,0.435833,,,,,,
17,34816,36864,2048,0.789478,0.835918,-17.040694,TRUE,,663.800033,0.968306,668.062680,1335.388735,34.297385,38.432576,-4.135191,,,,,,
18,36864,38912,2048,0.835918,0.882358,-17.239109,TRUE,,654.519054,0.957009,640.169420,1325.804880,36.025896,37.892800,-1.866903,,,,,,
19,38912,40960,2048,0.882358,0.928798,-17.223199,TRUE,,650.383259,0.959483,634.894216,1326.467256,35.703401,35.487732,0.215669,,,,,,
20,40960,43008,2048,0.928798,0.975238,-16.471499,TRUE,,656.076869,0.947850,664.521105,1344.435576,37.807353,35.111543,2.695810,,,,,,
21,43008,45056,2048,0.975238,1.021678,-15.288156,TRUE,,660.812437,0.977888,663.281061,1325.766296,36.857480,39.153489,-2.296009,,,,,,
22,45056,47104,2048,1.021678,1.068118,-16.408093,TRUE,,643.326300,0.978068,640.993927,1282.642703,35.793769,37.849793,-2.056024,,,,,,
23,47104,49152,2048,1.068118,1.114558,-15.491726,TRUE,,658.204177,0.971354,661.614491,1343.208021,35.154653,38.891948,-3.737295,,,,,,
24,49152,51200,2048,1.114558,1.160998,-15.604571,TRUE,,653.771751,0.981775,654.946660,1303.789622,38.891185,36.886434,2.004751,,,,,,
25,51200,53248,2048,1.160998,1.207438,-16.960604,TRUE,,645.737234,0.976591,640.762354,1286.148852,34.909325,37.197785,-2.288460,,,,,,
26,53248,55296,2048,1.207438,1.253878,-17.540392,TRUE,,655.317368,0.978687,656.138488,1309.574000,35.528098,35.422148,0.105950,,,,,,
27,55296,57344,2048,1.253878,1.300317,-17.764979,TRUE,,656.650742,0.972247,663.801116,1289.852290,35.031857,32.088259,2.943599,,,,,,
28,57344,59392,2048,1.300317,1.346757,-21.369686,TRUE,,647.675837,0.950123,632.078239,1293.409374,29.220295,28.736056,0.484239,,,,,,
29,59392,61440,2048,1.346757,1.393197,-20.092344,TRUE,,654.291648,0.928382,635.339525,1329.244696,29.564702,33.490786,-3.926083,,,,,,
30,61440,63488,2048,1.393197,1.439637,-21.374216,TRUE,,652.778991,0.915908,656.056206,1339.183047,33.095056,28.753183,4.341873,,,,,,
