frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-17.635253,TRUE,,117.677578,0.581350,118.734786,234.152683,27.071668,32.790784,-5.719116,,,,,,
1,2048,4096,2048,0.046440,0.092880,-12.660914,TRUE,,652.914925,0.678966,655.916553,1306.847369,42.024157,37.689740,4.334417,,,,,,
2,4096,6144,2048,0.092880,0.139320,-13.757047,TRUE,,655.645604,0.957799,657.653501,1309.331859,41.568611,39.251296,2.317315,,,,,,
3,6144,8192,2048,0.139320,0.185760,-18.229914,TRUE,,638.842725,0.880422,656.717787,1250.427984,34.962507,33.473029,1.489478,,,,,,
4,8192,10240,2048,0.185760,0.232200,-15.502851,TRUE,,622.100202,0.939809,633.180615,1240.016205,35.992879,40.102061,-4.109182,,,,,,
5,10240,12288,2048,0.232200,0.278639,-12.876780,TRUE,,651.513136,0.963445,660.656805,1311.335180,39.205802,41.820250,-2.614448,,,,,,
6,12288,14336,2048,0.278639,0.325079,-14.949988,TRUE,,671.701632,0.970522,673.111708,1352.481278,37.708217,38.354480,-0.646263,,,,,,
7,14336,16384,2048,0.325079,0.371519,-17.747358,TRUE,,651.710183,0.950874,664.946936,1303.460041,33.498112,32.129768,1.368344,,,,,,
8,16384,18432,2048,0.371519,0.417959,-17.435288,TRUE,,633.271436,0.908734,653.448352,1238.265964,27.179609,36.020407,-8.840798,,,,,,
9,18432,20480,2048,0.417959,0.464399,-14.689727,TRUE,,654.298173,0.953840,663.060055,1314.634292,38.747374,38.281437,0.465938,,,,,,
10,20480,22528,2048,0.464399,0.510839,-16.700178,TRUE,,673.299299,0.950995,680.181567,1356.589066,33.815541,33.054587,0.760954,,,,,,
11,22528,24576,2048,0.510839,0.557279,-17.207750,TRUE,,647.929508,0.918150,659.688196,1301.595840,34.110947,31.424779,2.686168,,,,,,
12,24576,26624,2048,0.557279,0.603719,-17.918944,TRUE,,615.650299,0.930095,645.045472,1225.285578,28.551953,37.766530,-9.214577,,,,,,
13,26624,28672,2048,0.603719,0.650159,-14.939545,TRUE,,642.437978,0.935337,657.491253,1307.544449,37.876147,37.737417,0.138731,,,,,,
14,28672,30720,2048,0.650159,0.696599,-16.530755,TRUE,,669.324650,0.962821,674.548054,1353.503270,37.568287,33.908814,3.659473,,,,,,
15,30720,32768,2048,0.696599,0.743039,-16.675958,TRUE,,647.783898,0.904611,662.897346,1245.216840,34.278011,33.584255,0.693755,,,,,,
16,32768,34816,2048,0.743039,0.789478,-19.048670,TRUE,,619.529441,0.785562,600.376188,1235.258274,32.092667,31.485052,0.607616,,,,,,
17,34816,36864,2048,0.789478,0.835918,-14.877179,TRUE,,633.970273,0.875193,654.718431,1223.923321,35.350705,33.146776,2.203929,,,,,,
18,36864,38912,2048,0.835918,0.882358,-15.401252,TRUE,,664.038308,0.962943,667.348059,1344.825972,40.635993,32.941865,7.694128,,,,,,
19,38912,40960,2048,0.882358,0.928798,-16.526283,TRUE,,658.037557,0.934330,663.391503,1304.295185,34.988871,33.626770,1.362101,,,,,,
20,40960,43008,2048,0.928798,0.975238,-16.807168,TRUE,,630.560409,0.852027,650.112666,1251.518989,27.738239,35.874363,-8.136124,,,,,,
21,43008,45056,2048,0.975238,1.021678,-15.484654,TRUE,,631.456763,0.920722,655.582233,1275.782455,31.262309,39.964121,-8.701812,,,,,,
22,45056,47104,2048,1.021678,1.068118,-15.103298,TRUE,,647.103000,0.959867,655.134902,1302.752756,31.108462,40.225556,-9.117094,,,,,,
23,47104,49152,2048,1.068118,1.114558,-16.527554,TRUE,,644.135980,0.956688,646.945241,1299.902599,29.300153,36.619093,-7.318939,,,,,,
24,49152,51200,2048,1.114558,1.160998,-18.125083,TRUE,,631.460963,0.977375,629.460172,1261.773177,27.462256,37.401969,-9.939713,,,,,,
25,51200,53248,2048,1.160998,1.207438,-20.826799,TRUE,,635.598924,0.975737,632.191928,1271.309215,30.288935,34.072444,-3.783509,,,,,,
26,53248,55296,2048,1.207438,1.253878,-22.913056,TRUE,,631.316483,0.962248,615.397733,1258.511084,19.867585,30.386575,-10.518990,,,,,,
27,55296,57344,2048,1.253878,1.300317,-24.487868,TRUE,,630.096564,0.973584,628.271770,1260.501951,25.303671,30.771393,-5.467722,,,,,,
28,57344,59392,2048,1.300317,1.346757,-29.511771,TRUE,,635.887797,0.942780,623.342259,1285.031432,18.781788,24.367372,-5.585584,,,,,,
29,59392,61440,2048,1.346757,1.393197,-28.879606,TRUE,,627.507575,0.966139,628.705091,1248.339475,22.678225,24.627328,-1.949103,,,,,,
30,61440,63488,2048,1.393197,1.439637,-29.286463,TRUE,,625.338365,0.685488,621.296455,1256.411255,18.203600,24.415893,-6.212294,,,,,,
31,63488,65536,2048,1.439637,1.486077,-30.026597,TRUE,,444.660177,0.743986,430.383102,890.565865,17.625349,23.071714,-5.446365,,,,,,
32,65536,67584,2048,1.486077,1.532517,-23.363172,TRUE,,448.527170,0.944246,450.442393,896.206532,27.029150,32.550075,-5.520925,,,,,,
33,67584,69632,2048,1.532517,1.578957,-19.161761,TRUE,,452.369531,0.971220,454.444605,904.146208,26.689534,37.667589,-10.978055,,,,,,
34,69632,71680,2048,1.578957,1.625397,-14.802239,TRUE,,435.980372,0.975711,437.504733,871.369403,37.378397,40.759075,-3.380679,,,,,,
35,71680,73728,2048,1.625397,1.671837,-16.663199,TRUE,,434.561820,0.970540,434.327408,864.149414,39.616796,32.027058,7.589738,,,,,,
36,73728,75776,2048,1.671837,1.718277,-13.105433,TRUE,,446.680380,0.941916,435.155167,892.055510,32.946520,42.079958,-9.133438,,,,,,
37,75776,77824,2048,1.718277,1.764717,-15.554563,TRUE,,933.443696,0.869314,947.128170,1903.889719,39.406170,-2.250747,41.656917,,,,,,
38,77824,79872,2048,1.764717,1.811156,-15.448652,TRUE,,878.424573,0.759370,892.436754,1724.064317,37.840779,2.646913,35.193866,,,,,,
39,79872,81920,2048,1.811156,1.857596,-18.874959,TRUE,,441.677014,0.835738,431.973217,893.206315,33.862834,30.517983,3.344851,,,,,,
40,81920,83968,2048,1.857596,1.904036,-14.505043,TRUE,,878.172927,0.812026,882.096107,1801.619457,42.101959,11.613293,30.488666,,,,,,
41,83968,86016,2048,1.904036,1.950476,-17.236287,TRUE,,450.243019,0.943542,445.247116,909.277164,29.461550,38.488301,-9.026751,,,,,,
42,86016,88064,2048,1.950476,1.996916,-16.619458,TRUE,,443.432770,0.953018,441.579931,876.151792,33.883943,37.774119,-3.890176,,,,,,
43,88064,90112,2048,1.996916,2.043356,-16.262876,TRUE,,441.618757,0.960384,433.320968,882.378090,36.575345,34.165541,2.409805,,,,,,
