frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-27.084463,TRUE,,610.244932,0.914924,615.466566,1219.541364,17.204826,12.487141,4.717685,,,,,,
1,2048,4096,2048,0.046440,0.092880,-14.833727,TRUE,,646.868565,0.980202,650.081739,1296.763009,39.433578,36.943040,2.490538,,,,,,
2,4096,6144,2048,0.092880,0.139320,-12.716356,TRUE,,656.309406,0.990175,655.524643,1324.672385,44.415136,30.005027,14.410110,,,,,,
3,6144,8192,2048,0.139320,0.185760,-12.309354,TRUE,,647.949397,0.990019,651.781461,1286.930539,43.445724,39.157067,4.288657,,,,,,
4,8192,10240,2048,0.185760,0.232200,-11.928847,TRUE,,645.703682,0.991473,646.960197,1290.471937,42.417051,42.153886,0.263165,,,,,,
5,10240,12288,2048,0.232200,0.278639,-14.132673,TRUE,,651.388608,0.988180,651.781019,1299.866953,40.534440,39.459676,1.074763,,,,,,
6,12288,14336,2048,0.278639,0.325079,-18.056466,TRUE,,654.019369,0.954480,656.201130,1285.623000,31.545432,34.719662,-3.174230,,,,,,
7,14336,16384,2048,0.325079,0.371519,-17.253491,TRUE,,671.403720,0.983120,664.628643,1348.155708,37.203676,34.779169,2.424506,,,,,,
8,16384,18432,2048,0.371519,0.417959,-13.834458,TRUE,,636.123344,0.926522,678.095189,1247.412919,39.493078,38.167325,1.325753,,,,,,
9,18432,20480,2048,0.417959,0.464399,-16.082835,TRUE,,640.545625,0.950571,665.058774,1246.201260,35.368048,33.711681,1.656367,,,,,,
10,20480,22528,2048,0.464399,0.510839,-13.889217,TRUE,,685.548728,0.877469,702.765658,1405.919770,41.645042,25.493726,16.151316,,,,,,
11,22528,24576,2048,0.510839,0.557279,-15.595222,TRUE,,691.347962,0.947962,706.073415,1405.013964,39.036194,27.536015,11.500179,,,,,,
12,24576,26624,2048,0.557279,0.603719,-18.061857,TRUE,,647.100248,0.928170,687.781956,1269.235953,32.883832,33.127148,-0.243316,,,,,,
13,26624,28672,2048,0.603719,0.650159,-16.675895,TRUE,,659.040660,0.981383,659.241916,1320.746537,39.621941,27.096455,12.525485,,,,,,
14,28672,30720,2048,0.650159,0.696599,-19.200955,TRUE,,683.796646,0.960461,690.024389,1362.733211,34.341784,29.689733,4.652051,,,,,,
15,30720,32768,2048,0.696599,0.743039,-18.657715,TRUE,,674.780797,0.986362,676.629622,1336.405650,38.304180,17.087584,21.216596,,,,,,
16,32768,34816,2048,0.743039,0.789478,-14.171271,TRUE,,652.910731,0.973134,659.846762,1285.030344,41.221709,33.428119,7.793590,,,,,,
17,34816,36864,2048,0.789478,0.835918,-14.569501,TRUE,,651.377260,0.986652,650.460438,1304.683195,42.606236,31.060838,11.545397,,,,,,
18,36864,38912,2048,0.835918,0.882358,-13.833215,TRUE,,697.143932,0.921036,702.907701,1418.540774,41.398470,28.177066,13.221404,,,,,,
19,38912,40960,2048,0.882358,0.928798,-14.758397,TRUE,,701.111148,0.977209,700.771931,1426.412823,40.505903,23.754442,16.751461,,,,,,
20,40960,43008,2048,0.928798,0.975238,-15.953854,TRUE,,654.965198,0.876095,716.067650,1264.315149,36.587351,33.080784,3.506567,,,,,,
21,43008,45056,2048,0.975238,1.021678,-18.715744,TRUE,,646.606242,0.973346,644.035484,1279.111574,36.328928,29.796045,6.532883,,,,,,
22,45056,47104,2048,1.021678,1.068118,-17.746628,TRUE,,688.566116,0.859601,694.488735,1358.475706,34.832600,26.542709,8.289891,,,,,,
23,47104,49152,2048,1.068118,1.114558,-15.714914,TRUE,,690.084600,0.983308,692.639423,1375.121607,40.176082,25.074871,15.101210,,,,,,
24,49152,51200,2048,1.114558,1.160998,-16.524883,TRUE,,657.986618,0.970681,650.819868,1308.358091,37.232553,30.313813,6.918740,,,,,,
25,51200,53248,2048,1.160998,1.207438,-15.334929,TRUE,,665.132012,0.975068,654.225697,1335.575472,39.433743,31.404118,8.029626,,,,,,
26,53248,55296,2048,1.207438,1.253878,-20.549254,TRUE,,669.716202,0.962829,666.799518,1289.852571,33.530414,28.374742,5.155673,,,,,,
27,55296,57344,2048,1.253878,1.300317,-19.249368,TRUE,,679.154420,0.986990,681.012081,1358.867664,31.717278,31.988770,-0.271492,,,,,,
28,57344,59392,2048,1.300317,1.346757,-13.424998,TRUE,,663.135823,0.973772,665.283031,1329.723727,40.750682,31.410612,9.340070,,,,,,
29,59392,61440,2048,1.346757,1.393197,-16.321297,TRUE,,642.927035,0.972168,640.634250,1276.344763,37.389068,35.170093,2.218975,,,,,,
30,61440,63488,2048,1.393197,1.439637,-20.888388,TRUE,,673.230868,0.934772,651.150742,1360.513822,27.994602,28.148531,-0.153929,,,,,,
31,63488,65536,2048,1.439637,1.486077,-17.619101,TRUE,,681.100974,0.974497,678.207041,1369.219153,36.127883,31.654280,4.473603,,,,,,
32,65536,67584,2048,1.486077,1.532517,-15.062072,TRUE,,670.988478,0.980078,684.409710,1334.809201,39.085139,34.073971,5.011168,,,,,,
33,67584,69632,2048,1.532517,1.578957,-15.668483,TRUE,,653.457442,0.977164,647.116695,1361.774893,39.331104,26.478905,12.852199,,,,,,
34,69632,71680,2048,1.578957,1.625397,-22.644905,TRUE,,663.296299,0.971636,664.826287,1340.906137,33.570419,27.213168,6.357251,,,,,,
35,71680,73728,2048,1.625397,1.671837,-26.923619,TRUE,,643.493658,0.834306,664.432071,1335.058594,23.087557,15.305729,7.781829,,,,,,
36,73728,75776,2048,1.671837,1.718277,-27.174366,TRUE,,611.077274,0.778358,651.964883,1275.387506,27.702436,6.259391,21.443045,,,,,,
37,75776,77824,2048,1.718277,1.764717,-34.381150,TRUE,,627.872038,0.841495,641.239339,1313.525391,17.342974,5.703632,11.639343,,,,,,
38,77824,79872,2048,1.764717,1.811156,-35.202222,TRUE,,596.408828,0.601777,630.831108,1214.488472,17.593178,-14.310122,31.903300,,,,,,
39,79872,81920,2048,1.811156,1.857596,-34.369978,TRUE,,462.916743,0.718995,449.434249,889.112341,19.927902,3.776858,16.151044,,,,,,
40,81920,83968,2048,1.857596,1.904036,-36.166977,TRUE,,465.565956,0.907984,465.107727,911.168764,18.355880,4.533240,13.822640,,,,,,
41,83968,86016,2048,1.904036,1.950476,-32.228731,TRUE,,454.589485,0.973666,450.923972,914.514055,24.111653,18.289045,5.822608,,,,,,
42,86016,88064,2048,1.950476,1.996916,-31.007736,TRUE,,456.509084,0.978393,456.944398,908.427656,26.237371,16.125119,10.112251,,,,,,
43,88064,90112,2048,1.996916,2.043356,-31.015112,TRUE,,464.369314,0.980363,465.022969,928.501161,23.753906,20.545247,3.208659,,,,,,
44,90112,92160,2048,2.043356,2.089796,-26.383202,TRUE,,459.859181,0.982666,458.054663,930.430874,30.379093,20.183463,10.195629,,,,,,
45,92160,94208,2048,2.089796,2.136236,-26.957975,TRUE,,453.072388,0.978536,446.999838,910.431309,27.685648,24.651765,3.033883,,,,,,
46,94208,96256,2048,2.136236,2.182676,-29.202036,TRUE,,456.961802,0.980322,455.637898,916.706607,27.177569,19.267627,7.909942,,,,,,
47,96256,98304,2048,2.182676,2.229116,-27.908580,TRUE,,462.514817,0.974892,463.255657,921.455430,26.961672,24.584045,2.377627,,,,,,
48,98304,100352,2048,2.229116,2.275556,-24.354788,TRUE,,458.513855,0.980281,457.984131,929.530219,31.927985,20.966517,10.961467,,,,,,
49,100352,102400,2048,2.275556,2.321995,-21.521733,TRUE,,443.138180,0.951044,441.046500,928.241220,33.666735,25.314211,8.352524,,,,,,
50,102400,104448,2048,2.321995,2.368435,-24.384779,TRUE,,461.820042,0.933313,459.004487,895.508650,28.406089,21.970402,6.435687,,,,,,
