frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
40,81920,83968,2048,1.857596,1.904036,-44.872844,TRUE,,644.292605,0.900553,637.627103,1319.848992,9.158579,3.027331,6.131247,,,,,,
41,83968,86016,2048,1.904036,1.950476,-48.673255,TRUE,,650.298429,0.905797,657.307403,1314.052062,4.812005,0.526935,4.285071,,,,,,
42,86016,88064,2048,1.950476,1.996916,-45.782259,TRUE,,391.787220,0.770533,395.459044,784.880212,9.346895,-2.799522,12.146417,,,,,,
43,88064,90112,2048,1.996916,2.043356,-43.010137,TRUE,,407.133166,0.903993,417.437323,828.784921,10.901533,6.396221,4.505312,,,,,,
44,90112,92160,2048,2.043356,2.089796,-37.533165,TRUE,,452.036391,0.946737,450.256679,913.092240,15.182819,14.479912,0.702907,,,,,,
45,92160,94208,2048,2.089796,2.136236,-34.507029,TRUE,,448.553174,0.980108,447.115935,898.395370,20.548007,18.504915,2.043092,,,,,,
46,94208,96256,2048,2.136236,2.182676,-32.976981,TRUE,,435.363310,0.950089,428.868325,863.228415,16.541919,19.888224,-3.346306,,,,,,
47,96256,98304,2048,2.182676,2.229116,-35.398028,TRUE,,421.566505,0.970394,420.655365,841.689781,17.983564,17.554427,0.429137,,,,,,
48,98304,100352,2048,2.229116,2.275556,-32.958243,TRUE,,436.278704,0.953156,441.485810,869.698256,17.662566,22.083471,-4.420904,,,,,,
49,100352,102400,2048,2.275556,2.321995,-26.830586,TRUE,,923.815544,0.823950,928.391371,1861.942755,30.167005,-10.781672,40.948677,,,,,,
50,102400,104448,2048,2.321995,2.368435,-28.670891,TRUE,,922.429712,0.913249,922.381397,1850.924081,28.140169,-7.709750,35.849920,,,,,,
51,104448,106496,2048,2.368435,2.414875,-32.071828,TRUE,,428.880682,0.813717,414.939485,850.657426,16.909075,20.680449,-3.771374,,,,,,
52,106496,108544,2048,2.414875,2.461315,-34.934812,TRUE,,427.912834,0.869373,428.711465,844.964002,18.226720,15.814829,2.411891,,,,,,
