frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-13.814413,TRUE,,535.001160,0.658434,529.538386,1050.028660,38.344149,6.998447,31.345702,,,,,,
1,2048,4096,2048,0.046440,0.092880,-12.888330,TRUE,,582.967394,0.746487,580.695074,1171.334844,41.317683,30.000462,11.317221,,,,,,
2,4096,6144,2048,0.092880,0.139320,-15.283568,TRUE,,586.807276,0.908181,584.947871,1178.717400,41.347996,31.391691,9.956305,,,,,,
3,6144,8192,2048,0.139320,0.185760,-15.340357,TRUE,,593.254956,0.961082,591.953917,1188.771190,39.132394,34.271235,4.861159,,,,,,
4,8192,10240,2048,0.185760,0.232200,-13.659927,TRUE,,615.399711,0.974404,620.068659,1236.082123,36.399555,37.829433,-1.429878,,,,,,
5,10240,12288,2048,0.232200,0.278639,-14.725210,TRUE,,620.590873,0.981586,620.661223,1246.151354,40.829853,36.706633,4.123220,,,,,,
6,12288,14336,2048,0.278639,0.325079,-16.816502,TRUE,,626.479933,0.976254,632.842976,1254.046023,32.340946,38.619655,-6.278709,,,,,,
7,14336,16384,2048,0.325079,0.371519,-13.633249,TRUE,,628.855144,0.988718,629.182891,1258.330068,40.673585,39.757144,0.916442,,,,,,
8,16384,18432,2048,0.371519,0.417959,-12.987650,TRUE,,624.399649,0.990073,623.533169,1248.707935,38.692638,42.506985,-3.814347,,,,,,
9,18432,20480,2048,0.417959,0.464399,-15.995401,TRUE,,622.991486,0.988002,623.721640,1238.864452,38.754954,34.437521,4.317433,,,,,,
10,20480,22528,2048,0.464399,0.510839,-14.869706,TRUE,,631.619714,0.984696,630.503141,1258.864241,39.401351,40.014729,-0.613377,,,,,,
11,22528,24576,2048,0.510839,0.557279,-14.698386,TRUE,,632.411592,0.981051,638.239066,1265.029115,36.119223,41.197600,-5.078377,,,,,,
12,24576,26624,2048,0.557279,0.603719,-15.794557,TRUE,,623.290331,0.986796,620.701987,1244.059129,38.876981,35.278611,3.598370,,,,,,
13,26624,28672,2048,0.603719,0.650159,-14.935054,TRUE,,632.837467,0.983688,628.774425,1266.580518,38.671148,40.576731,-1.905583,,,,,,
14,28672,30720,2048,0.650159,0.696599,-14.859890,TRUE,,632.969557,0.979140,648.515336,1266.752333,33.366690,41.090826,-7.724137,,,,,,
15,30720,32768,2048,0.696599,0.743039,-16.052883,TRUE,,624.212533,0.983892,619.259337,1246.676288,35.852892,37.137364,-1.284472,,,,,,
16,32768,34816,2048,0.743039,0.789478,-15.143109,TRUE,,631.631304,0.984699,628.335190,1263.441217,37.661804,41.221869,-3.560065,,,,,,
17,34816,36864,2048,0.789478,0.835918,-14.691548,TRUE,,627.575687,0.984731,636.598302,1252.538976,35.278873,42.385329,-7.106456,,,,,,
18,36864,38912,2048,0.835918,0.882358,-18.307192,TRUE,,629.289894,0.969064,608.018083,1269.560537,29.496033,31.276354,-1.780321,,,,,,
19,38912,40960,2048,0.882358,0.928798,-13.293028,TRUE,,629.398510,0.978785,617.985974,1251.270796,33.956497,39.625921,-5.669423,,,,,,
20,40960,43008,2048,0.928798,0.975238,-16.576763,TRUE,,622.019798,0.985669,616.010084,1238.795682,34.656188,36.762020,-2.105832,,,,,,
21,43008,45056,2048,0.975238,1.021678,-14.801074,TRUE,,631.329262,0.985934,632.309740,1262.379584,37.281063,41.446196,-4.165132,,,,,,
22,45056,47104,2048,1.021678,1.068118,-15.421147,TRUE,,632.912090,0.983331,642.781307,1264.682409,32.933081,41.538873,-8.605792,,,,,,
23,47104,49152,2048,1.068118,1.114558,-17.025498,TRUE,,645.046034,0.983121,645.912040,1293.109002,34.846166,36.926404,-2.080238,,,,,,
24,49152,51200,2048,1.114558,1.160998,-14.556296,TRUE,,644.012819,0.975381,646.212202,1297.333329,39.390738,37.118293,2.272446,,,,,,
25,51200,53248,2048,1.160998,1.207438,-16.641386,TRUE,,630.589523,0.972125,621.242104,1286.361219,35.424146,26.492968,8.931178,,,,,,
26,53248,55296,2048,1.207438,1.253878,-18.153624,TRUE,,627.690087,0.977423,616.049201,1269.762270,38.645207,32.520157,6.125050,,,,,,
