frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-20.644607,TRUE,,515.937426,0.852598,522.523080,1029.494059,29.702395,31.795019,-2.092624,,,,,,
1,2048,4096,2048,0.046440,0.092880,-20.080323,TRUE,,534.121304,0.870282,552.198370,1072.017275,21.509384,32.545711,-11.036327,,,,,,
2,4096,6144,2048,0.092880,0.139320,-12.799428,TRUE,,585.770512,0.954968,577.279988,1170.541276,39.667273,39.100312,0.566961,,,,,,
3,6144,8192,2048,0.139320,0.185760,-14.499439,TRUE,,616.575536,0.970021,621.612575,1236.995241,31.770720,41.395832,-9.625112,,,,,,
4,8192,10240,2048,0.185760,0.232200,-15.940761,TRUE,,624.176232,0.978643,625.142805,1249.634359,35.534730,40.538307,-5.003577,,,,,,
5,10240,12288,2048,0.232200,0.278639,-15.131436,TRUE,,619.685752,0.985457,623.533386,1239.352226,38.389614,40.010328,-1.620714,,,,,,
6,12288,14336,2048,0.278639,0.325079,-16.429304,TRUE,,623.408118,0.990402,621.947463,1247.744533,39.260563,35.538778,3.721785,,,,,,
7,14336,16384,2048,0.325079,0.371519,-16.912639,TRUE,,627.378031,0.988451,627.384100,1255.389527,35.759535,37.967855,-2.208320,,,,,,
8,16384,18432,2048,0.371519,0.417959,-15.533171,TRUE,,613.767777,0.983747,624.120637,1225.741549,35.682792,40.659159,-4.976367,,,,,,
9,18432,20480,2048,0.417959,0.464399,-16.794876,TRUE,,593.048859,0.958425,587.457452,1169.810568,36.809874,35.460757,1.349117,,,,,,
10,20480,22528,2048,0.464399,0.510839,-17.775968,TRUE,,614.307084,0.959914,628.243919,1237.066052,33.960777,35.793267,-1.832489,,,,,,
11,22528,24576,2048,0.510839,0.557279,-18.461689,TRUE,,610.624167,0.891126,598.509585,1171.833790,33.727775,34.058114,-0.330339,,,,,,
12,24576,26624,2048,0.557279,0.603719,-14.895130,TRUE,,603.931604,0.956610,631.067527,1199.714028,35.192697,36.718614,-1.525917,,,,,,
13,26624,28672,2048,0.603719,0.650159,-17.896169,TRUE,,607.301413,0.978561,598.010949,1215.437551,31.270959,37.592822,-6.321863,,,,,,
14,28672,30720,2048,0.650159,0.696599,-17.524298,TRUE,,636.995370,0.970398,634.328078,1277.492423,36.773065,30.459708,6.313357,,,,,,
15,30720,32768,2048,0.696599,0.743039,-15.397223,TRUE,,639.967431,0.955703,645.126556,1295.213536,36.150512,35.738979,0.411533,,,,,,
16,32768,34816,2048,0.743039,0.789478,-16.048823,TRUE,,610.975332,0.950938,633.599496,1206.980527,37.599089,37.364997,0.234093,,,,,,
17,34816,36864,2048,0.789478,0.835918,-17.717923,TRUE,,615.298926,0.965456,619.992702,1230.890041,35.245164,34.271481,0.973682,,,,,,
18,36864,38912,2048,0.835918,0.882358,-19.201327,TRUE,,655.763850,0.917679,666.001145,1345.905946,32.005224,31.492078,0.513145,,,,,,
19,38912,40960,2048,0.882358,0.928798,-18.199474,TRUE,,642.352224,0.896252,612.148485,1305.526378,31.897629,30.209588,1.688041,,,,,,
20,40960,43008,2048,0.928798,0.975238,-15.340303,TRUE,,612.743086,0.969523,623.946146,1216.991933,36.868429,39.365448,-2.497019,,,,,,
21,43008,45056,2048,0.975238,1.021678,-18.059853,TRUE,,615.563193,0.966253,641.422587,1225.678700,30.200571,36.922798,-6.722227,,,,,,
22,45056,47104,2048,1.021678,1.068118,-16.233929,TRUE,,649.886983,0.939130,625.989587,1340.956263,37.611209,35.981384,1.629825,,,,,,
23,47104,49152,2048,1.068118,1.114558,-15.657600,TRUE,,624.839358,0.931670,651.528703,1221.239843,34.641803,37.149659,-2.507856,,,,,,
24,49152,51200,2048,1.114558,1.160998,-17.454472,TRUE,,611.709829,0.946409,603.663125,1213.711014,31.631352,35.648125,-4.016773,,,,,,
25,51200,53248,2048,1.160998,1.207438,-15.732510,TRUE,,646.078499,0.939418,622.750198,1339.969800,39.295956,34.299875,4.996081,,,,,,
26,53248,55296,2048,1.207438,1.253878,-17.676070,TRUE,,654.879819,0.910964,667.475432,1338.479049,35.747187,32.210698,3.536489,,,,,,
27,55296,57344,2048,1.253878,1.300317,-16.128978,TRUE,,633.765334,0.956796,619.529989,1257.307280,31.140518,38.815620,-7.675102,,,,,,
28,57344,59392,2048,1.300317,1.346757,-17.151348,TRUE,,629.313112,0.952104,619.069006,1226.424893,34.670181,31.183128,3.487054,,,,,,
29,59392,61440,2048,1.346757,1.393197,-19.386466,TRUE,,608.276243,0.841825,568.013356,1252.051312,32.771602,25.430146,7.341456,,,,,,
30,61440,63488,2048,1.393197,1.439637,-21.700478,TRUE,,618.722586,0.902478,616.448761,1243.735543,32.253011,27.395003,4.858008,,,,,,
31,63488,65536,2048,1.439637,1.486077,-22.388011,TRUE,,609.798794,0.567595,592.903618,1255.868199,29.304736,28.451814,0.852922,,,,,,
32,65536,67584,2048,1.486077,1.532517,-17.920785,TRUE,,436.056968,0.861130,436.498770,893.036351,36.000623,17.903725,18.096898,,,,,,
33,67584,69632,2048,1.532517,1.578957,-15.054977,TRUE,,440.561582,0.958148,436.160932,894.352906,40.419565,32.169449,8.250116,,,,,,
34,69632,71680,2048,1.578957,1.625397,-12.092694,TRUE,,438.694351,0.980695,438.658102,877.872547,45.214027,32.648273,12.565754,,,,,,
35,71680,73728,2048,1.625397,1.671837,-13.244620,TRUE,,435.557215,0.981109,435.278447,871.698103,43.203942,35.898956,7.304985,,,,,,
36,73728,75776,2048,1.671837,1.718277,-13.751687,TRUE,,433.164878,0.983053,433.065354,866.683680,41.878935,37.808421,4.070514,,,,,,
37,75776,77824,2048,1.718277,1.764717,-15.569791,TRUE,,437.563981,0.979977,437.354678,873.774273,40.382975,35.818002,4.564973,,,,,,
38,77824,79872,2048,1.764717,1.811156,-14.048455,TRUE,,436.806884,0.979840,435.509528,876.476541,40.882968,40.191567,0.691401,,,,,,
39,79872,81920,2048,1.811156,1.857596,-15.860914,TRUE,,844.214241,0.866682,844.407688,1680.375140,41.013368,3.752623,37.260745,,,,,,
40,81920,83968,2048,1.857596,1.904036,-16.439642,TRUE,,433.755872,0.914340,438.032414,844.153931,35.780969,32.373159,3.407810,,,,,,
41,83968,86016,2048,1.904036,1.950476,-14.431378,TRUE,,916.310952,0.884691,939.494749,1881.615311,39.103580,-10.492829,49.596409,,,,,,
42,86016,88064,2048,1.950476,1.996916,-15.109952,TRUE,,922.244130,0.946950,915.087369,1774.647790,42.131515,0.311528,41.819987,,,,,,
43,88064,90112,2048,1.996916,2.043356,-15.868761,TRUE,,887.469846,0.764696,892.451330,1838.291293,36.671138,-3.624018,40.295156,,,,,,
44,90112,92160,2048,2.043356,2.089796,-18.582530,TRUE,,441.483192,0.921238,434.515482,909.744369,35.196742,29.921122,5.275619,,,,,,
45,92160,94208,2048,2.089796,2.136236,-13.972532,TRUE,,893.993418,0.837033,899.307044,1757.795842,41.677510,-2.966934,44.644444,,,,,,
