frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-19.526512,TRUE,,628.887221,0.897006,636.176727,1251.990132,22.511955,19.374600,3.137355,,,,,,
1,2048,4096,2048,0.046440,0.092880,-12.930719,TRUE,,627.972999,0.990376,627.830076,1256.135674,41.023059,40.858268,0.164792,,,,,,
2,4096,6144,2048,0.092880,0.139320,-14.130964,TRUE,,635.150508,0.983103,630.787952,1272.465930,38.626188,39.677360,-1.051172,,,,,,
3,6144,8192,2048,0.139320,0.185760,-12.101298,TRUE,,636.207644,0.987935,642.428430,1272.346827,29.791176,44.833962,-15.042787,,,,,,
4,8192,10240,2048,0.185760,0.232200,-13.771913,TRUE,,629.193716,0.981872,629.163905,1254.457661,40.302168,35.774624,4.527544,,,,,,
5,10240,12288,2048,0.232200,0.278639,-14.849868,TRUE,,639.655484,0.968626,623.369156,1284.319472,30.922261,36.567001,-5.644741,,,,,,
6,12288,14336,2048,0.278639,0.325079,-16.091641,TRUE,,645.958830,0.980657,652.501067,1287.323589,35.143915,35.918484,-0.774569,,,,,,
7,14336,16384,2048,0.325079,0.371519,-14.689054,TRUE,,616.516945,0.922644,627.518904,1205.714193,33.914236,37.372707,-3.458472,,,,,,
8,16384,18432,2048,0.371519,0.417959,-17.215910,TRUE,,624.093364,0.932569,614.755327,1262.389793,33.632900,32.970548,0.662352,,,,,,
9,18432,20480,2048,0.417959,0.464399,-15.401868,TRUE,,660.760130,0.946225,655.699398,1342.006699,38.058143,39.151263,-1.093120,,,,,,
10,20480,22528,2048,0.464399,0.510839,-15.799941,TRUE,,638.246442,0.956533,661.910949,1265.610582,36.704056,39.059746,-2.355691,,,,,,
11,22528,24576,2048,0.510839,0.557279,-16.425128,TRUE,,619.917441,0.950633,612.401073,1213.861286,36.298956,36.082650,0.216306,,,,,,
12,24576,26624,2048,0.557279,0.603719,-15.848236,TRUE,,646.357434,0.950051,663.735105,1276.091978,34.525419,34.125553,0.399866,,,,,,
13,26624,28672,2048,0.603719,0.650159,-17.770315,TRUE,,638.786889,0.963518,647.999283,1267.910206,31.297173,33.544900,-2.247726,,,,,,
14,28672,30720,2048,0.650159,0.696599,-15.615384,TRUE,,625.726316,0.944889,652.258039,1229.580565,35.427884,37.009151,-1.581267,,,,,,
15,30720,32768,2048,0.696599,0.743039,-16.563401,TRUE,,655.914949,0.930319,666.134710,1323.944004,33.343875,35.431808,-2.087933,,,,,,
16,32768,34816,2048,0.743039,0.789478,-18.460434,TRUE,,648.541686,0.959901,657.166256,1301.898513,31.928303,26.944859,4.983443,,,,,,
17,34816,36864,2048,0.789478,0.835918,-15.456455,TRUE,,617.372038,0.946597,619.279893,1214.612788,36.033764,37.933833,-1.900069,,,,,,
18,36864,38912,2048,0.835918,0.882358,-16.452935,TRUE,,638.854324,0.967325,656.617534,1278.465780,32.701450,39.679992,-6.978542,,,,,,
19,38912,40960,2048,0.882358,0.928798,-15.943231,TRUE,,661.724096,0.964827,662.125292,1332.658324,35.436062,35.443977,-0.007915,,,,,,
20,40960,43008,2048,0.928798,0.975238,-16.177305,TRUE,,636.678983,0.953900,649.422906,1283.672307,34.872889,37.635226,-2.762337,,,,,,
21,43008,45056,2048,0.975238,1.021678,-16.122845,TRUE,,632.531712,0.965373,657.098010,1269.337423,35.610423,37.129989,-1.519567,,,,,,
22,45056,47104,2048,1.021678,1.068118,-15.334309,TRUE,,651.034282,0.977623,649.102606,1313.553600,40.675812,37.323846,3.351966,,,,,,
23,47104,49152,2048,1.068118,1.114558,-16.850205,TRUE,,629.954839,0.957350,617.418145,1277.489350,34.516487,35.176831,-0.660344,,,,,,
