frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-39.889444,TRUE,,1140.204597,0.472542,1098.193359,2263.167059,-8.526960,-9.709965,1.183005,,,,,,
1,2048,4096,2048,0.046440,0.092880,-37.784535,TRUE,,658.030305,0.448502,702.256784,1278.539413,-1.022275,10.849619,-11.871893,,,,,,
2,4096,6144,2048,0.092880,0.139320,-18.594755,TRUE,,649.300205,0.964067,641.300933,1295.850998,25.215596,33.098829,-7.883233,,,,,,
3,6144,8192,2048,0.139320,0.185760,-15.679595,TRUE,,634.405672,0.986469,635.276538,1267.116991,34.622940,40.038167,-5.415228,,,,,,
4,8192,10240,2048,0.185760,0.232200,-15.667653,TRUE,,637.278053,0.991357,637.796668,1274.578260,33.455274,41.073723,-7.618448,,,,,,
5,10240,12288,2048,0.232200,0.278639,-16.023956,TRUE,,640.755055,0.992108,640.419648,1281.239524,34.423511,40.178537,-5.755026,,,,,,
6,12288,14336,2048,0.278639,0.325079,-16.959970,TRUE,,633.976672,0.990206,634.078866,1267.325371,33.366140,38.511094,-5.144954,,,,,,
7,14336,16384,2048,0.325079,0.371519,-15.572515,TRUE,,639.694428,0.992502,639.678523,1279.447728,34.120126,41.038084,-6.917958,,,,,,
8,16384,18432,2048,0.371519,0.417959,-20.312668,TRUE,,619.507640,0.958584,598.537714,1227.176621,21.929552,31.016420,-9.086868,,,,,,
9,18432,20480,2048,0.417959,0.464399,-19.769435,TRUE,,610.628490,0.933534,606.276438,1201.185982,26.430358,30.852894,-4.422536,,,,,,
10,20480,22528,2048,0.464399,0.510839,-18.253556,TRUE,,638.318129,0.968661,638.078938,1280.015560,35.005384,37.114001,-2.108617,,,,,,
11,22528,24576,2048,0.510839,0.557279,-18.925445,TRUE,,650.871715,0.958991,650.013705,1312.883709,27.725322,36.593578,-8.868256,,,,,,
12,24576,26624,2048,0.557279,0.603719,-18.973795,TRUE,,626.065344,0.938239,610.936445,1242.975296,28.598427,34.178085,-5.579658,,,,,,
13,26624,28672,2048,0.603719,0.650159,-20.041756,TRUE,,620.240649,0.979159,622.359379,1236.982600,24.215343,35.712843,-11.497499,,,,,,
14,28672,30720,2048,0.650159,0.696599,-20.354022,TRUE,,625.757866,0.948150,648.748446,1257.931709,32.560512,30.437822,2.122690,,,,,,
15,30720,32768,2048,0.696599,0.743039,-16.917227,TRUE,,646.661643,0.975490,645.614280,1296.089723,33.504213,38.536712,-5.032498,,,,,,
16,32768,34816,2048,0.743039,0.789478,-19.003615,TRUE,,621.538160,0.922901,608.044355,1208.227074,30.335472,32.994890,-2.659419,,,,,,
17,34816,36864,2048,0.789478,0.835918,-16.902784,TRUE,,630.861487,0.974983,644.924147,1266.511512,23.318793,37.392311,-14.073518,,,,,,
18,36864,38912,2048,0.835918,0.882358,-18.896349,TRUE,,640.767888,0.884765,657.328369,1333.375598,28.887910,28.932237,-0.044327,,,,,,
19,38912,40960,2048,0.882358,0.928798,-18.914014,TRUE,,645.630366,0.968075,643.538635,1290.621417,32.926864,34.555526,-1.628662,,,,,,
20,40960,43008,2048,0.928798,0.975238,-17.951365,TRUE,,624.810810,0.937016,645.729876,1223.111987,28.363002,35.781696,-7.418694,,,,,,
21,43008,45056,2048,0.975238,1.021678,-18.667777,TRUE,,639.279590,0.983488,644.889335,1277.647487,28.154494,36.746476,-8.591982,,,,,,
22,45056,47104,2048,1.021678,1.068118,-18.992543,TRUE,,654.232000,0.945310,660.166355,1327.119971,27.608586,32.995959,-5.387373,,,,,,
23,47104,49152,2048,1.068118,1.114558,-18.672497,TRUE,,650.140067,0.971941,646.968987,1289.465135,31.460351,35.020685,-3.560334,,,,,,
24,49152,51200,2048,1.114558,1.160998,-21.277172,TRUE,,636.928628,0.934407,633.624369,1296.266617,27.417041,32.656435,-5.239394,,,,,,
25,51200,53248,2048,1.160998,1.207438,-18.954733,TRUE,,641.156580,0.980590,641.107858,1281.496924,31.963298,37.348893,-5.385595,,,,,,
26,53248,55296,2048,1.207438,1.253878,-19.267653,TRUE,,655.143727,0.958569,679.715060,1319.157419,22.900008,37.845838,-14.945831,,,,,,
27,55296,57344,2048,1.253878,1.300317,-17.814267,TRUE,,654.635060,0.965657,653.307391,1329.396042,34.232745,35.604836,-1.372091,,,,,,
28,57344,59392,2048,1.300317,1.346757,-20.397033,TRUE,,627.326184,0.926267,625.056888,1222.405173,26.278072,34.432532,-8.154460,,,,,,
29,59392,61440,2048,1.346757,1.393197,-19.390742,TRUE,,641.150807,0.980767,635.700709,1281.980732,33.317267,37.207652,-3.890385,,,,,,
30,61440,63488,2048,1.393197,1.439637,-19.579201,TRUE,,658.028485,0.982051,678.616328,1318.088174,22.898104,37.722001,-14.823898,,,,,,
31,63488,65536,2048,1.439637,1.486077,-18.268635,TRUE,,642.762513,0.955312,642.637235,1304.981509,28.176823,35.655970,-7.479147,,,,,,
32,65536,67584,2048,1.486077,1.532517,-21.094633,TRUE,,622.714033,0.951693,621.930791,1223.925322,26.934532,31.878610,-4.944078,,,,,,
33,67584,69632,2048,1.532517,1.578957,-17.970736,TRUE,,637.316249,0.947672,646.089582,1273.869984,32.609569,28.959499,3.650070,,,,,,
34,69632,71680,2048,1.578957,1.625397,-18.016436,TRUE,,657.552446,0.961590,658.989362,1330.297078,25.579661,33.338502,-7.758842,,,,,,
35,71680,73728,2048,1.625397,1.671837,-21.544892,TRUE,,647.226648,0.960663,651.575277,1305.049450,27.658771,35.130192,-7.471421,,,,,,
36,73728,75776,2048,1.671837,1.718277,-28.823688,TRUE,,647.340969,0.947343,667.366099,1309.335761,17.459411,24.446688,-6.987277,,,,,,
37,75776,77824,2048,1.718277,1.764717,-31.323113,TRUE,,632.839280,0.965704,646.159272,1257.465210,21.735928,21.007791,0.728137,,,,,,
38,77824,79872,2048,1.764717,1.811156,-34.919974,TRUE,,644.479378,0.937165,650.156383,1325.698982,15.983594,15.583405,0.400190,,,,,,
39,79872,81920,2048,1.811156,1.857596,-36.153369,TRUE,,646.260341,0.964836,633.518151,1293.376599,13.910225,14.594762,-0.684537,,,,,,
40,81920,83968,2048,1.857596,1.904036,-35.669940,TRUE,,638.510410,0.986240,637.625420,1278.797434,20.562415,11.252583,9.309832,,,,,,
41,83968,86016,2048,1.904036,1.950476,-38.700611,TRUE,,637.653214,0.984835,636.030727,1281.828740,16.692270,8.743462,7.948808,,,,,,
42,86016,88064,2048,1.950476,1.996916,-49.541503,TRUE,,624.982977,0.887103,619.231840,1264.980289,2.572220,-1.488443,4.060664,,,,,,
43,88064,90112,2048,1.996916,2.043356,-47.956236,TRUE,,640.759427,0.589948,618.417329,1307.155541,3.313106,-1.582056,4.895162,,,,,,
44,90112,92160,2048,2.043356,2.089796,-41.144308,TRUE,,442.651324,0.895175,439.229320,885.420749,11.388839,12.883796,-1.494957,,,,,,
45,92160,94208,2048,2.089796,2.136236,-38.784162,TRUE,,444.850836,0.948861,447.948948,887.305026,16.125459,15.568363,0.557096,,,,,,
46,94208,96256,2048,2.136236,2.182676,-37.128279,TRUE,,432.419214,0.967125,442.220276,862.080557,14.274611,18.453093,-4.178482,,,,,,
47,96256,98304,2048,2.182676,2.229116,-34.813917,TRUE,,439.521458,0.979877,438.339916,879.514257,18.045529,19.403908,-1.358379,,,,,,
48,98304,100352,2048,2.229116,2.275556,-33.899446,TRUE,,436.422386,0.982863,435.693934,872.585532,17.771880,21.860742,-4.088862,,,,,,
49,100352,102400,2048,2.275556,2.321995,-32.979514,TRUE,,426.165118,0.960872,432.754065,852.441384,19.179738,23.862395,-4.682656,,,,,,
50,102400,104448,2048,2.321995,2.368435,-34.536560,TRUE,,421.701098,0.951758,441.613988,840.437378,14.143970,18.964443,-4.820473,,,,,,
51,104448,106496,2048,2.368435,2.414875,-32.774364,TRUE,,445.330467,0.893239,461.445312,873.518441,21.522765,14.714497,6.808268,,,,,,
52,106496,108544,2048,2.414875,2.461315,-31.096476,TRUE,,449.375516,0.936682,462.688555,887.589216,22.380712,18.086109,4.294603,,,,,,
53,108544,110592,2048,2.461315,2.507755,-36.481228,TRUE,,434.772242,0.892378,438.518746,876.288929,15.796969,11.621629,4.175340,,,,,,
54,110592,112640,2048,2.507755,2.554195,-31.550417,TRUE,,429.758369,0.948066,419.286051,861.608077,18.401384,23.487069,-5.085684,,,,,,
55,112640,114688,2048,2.554195,2.600635,-29.742658,TRUE,,450.440931,0.956415,453.582041,907.289759,25.648543,19.203443,6.445100,,,,,,
56,114688,116736,2048,2.600635,2.647075,-28.218950,TRUE,,441.510264,0.949321,448.317769,889.967559,26.409299,24.225034,2.184266,,,,,,
57,116736,118784,2048,2.647075,2.693515,-35.476432,TRUE,,433.955392,0.900336,389.701108,870.000195,14.258187,19.155875,-4.897688,,,,,,
58,118784,120832,2048,2.693515,2.739955,-32.302251,TRUE,,427.581064,0.917132,429.843276,853.016521,17.057802,20.797032,-3.739230,,,,,,
59,120832,122880,2048,2.739955,2.786395,-29.586395,TRUE,,450.895572,0.970004,454.705286,901.825030,24.612876,20.530630,4.082247,,,,,,
60,122880,124928,2048,2.786395,2.832834,-31.059112,TRUE,,439.410556,0.907539,450.557075,830.964870,22.004777,13.122239,8.882538,,,,,,
61,124928,126976,2048,2.832834,2.879274,-39.025940,TRUE,,425.140367,0.785922,437.413423,832.555413,8.361529,11.193661,-2.832133,,,,,,
