frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-11.989405,TRUE,,644.203981,0.848231,644.255240,1284.879977,43.309788,38.361153,4.948635,,,,,,
1,2048,4096,2048,0.046440,0.092880,-12.769017,TRUE,,637.972635,0.982752,638.373078,1275.489718,38.924545,42.255261,-3.330716,,,,,,
2,4096,6144,2048,0.092880,0.139320,-13.631290,TRUE,,623.017089,0.985805,622.261122,1245.638679,41.077540,39.012107,2.065432,,,,,,
3,6144,8192,2048,0.139320,0.185760,-12.895336,TRUE,,625.962812,0.987714,625.569142,1252.142664,41.947497,40.832691,1.114806,,,,,,
4,8192,10240,2048,0.185760,0.232200,-13.708387,TRUE,,629.375408,0.990706,629.010770,1260.583788,42.862696,33.663697,9.198999,,,,,,
5,10240,12288,2048,0.232200,0.278639,-13.145392,TRUE,,620.570068,0.990659,620.620075,1239.911216,43.266829,37.668460,5.598368,,,,,,
6,12288,14336,2048,0.278639,0.325079,-15.764540,TRUE,,619.854213,0.990724,621.053250,1234.814946,40.370069,32.477412,7.892657,,,,,,
7,14336,16384,2048,0.325079,0.371519,-13.770026,TRUE,,625.426100,0.989457,623.882773,1252.543966,42.109787,38.137527,3.972260,,,,,,
8,16384,18432,2048,0.371519,0.417959,-12.841572,TRUE,,625.513131,0.990039,625.025282,1251.499465,42.891311,38.879026,4.012285,,,,,,
9,18432,20480,2048,0.417959,0.464399,-13.632800,TRUE,,629.541809,0.991617,628.806637,1261.420238,42.647956,36.315453,6.332503,,,,,,
10,20480,22528,2048,0.464399,0.510839,-14.677308,TRUE,,629.228600,0.991962,630.395284,1257.840393,40.003800,38.425086,1.578714,,,,,,
11,22528,24576,2048,0.510839,0.557279,-15.702214,TRUE,,629.950774,0.986582,627.440349,1258.654610,37.504489,37.774451,-0.269962,,,,,,
12,24576,26624,2048,0.557279,0.603719,-13.876635,TRUE,,625.803390,0.987640,626.826934,1249.072299,41.303953,38.715063,2.588890,,,,,,
13,26624,28672,2048,0.603719,0.650159,-14.258822,TRUE,,628.090183,0.990775,627.408044,1257.394021,40.988236,38.332455,2.655781,,,,,,
14,28672,30720,2048,0.650159,0.696599,-15.965988,TRUE,,626.098293,0.986917,625.423337,1252.829973,37.525477,37.976691,-0.451213,,,,,,
15,30720,32768,2048,0.696599,0.743039,-14.743924,TRUE,,610.488638,0.984468,607.430685,1217.011093,39.794551,35.433349,4.361201,,,,,,
16,32768,34816,2048,0.743039,0.789478,-14.931899,TRUE,,634.910168,0.965980,641.123079,1281.209575,38.276693,37.615854,0.660839,,,,,,
17,34816,36864,2048,0.789478,0.835918,-14.559126,TRUE,,624.548027,0.979959,617.778377,1256.580699,42.028016,36.647330,5.380686,,,,,,
18,36864,38912,2048,0.835918,0.882358,-16.488425,TRUE,,616.588602,0.981038,616.501971,1228.824441,38.473891,33.414884,5.059008,,,,,,
19,38912,40960,2048,0.882358,0.928798,-14.506833,TRUE,,638.138126,0.986485,633.874883,1280.969450,40.034172,40.253964,-0.219792,,,,,,
20,40960,43008,2048,0.928798,0.975238,-16.422759,TRUE,,626.487889,0.985809,622.680784,1253.657773,37.022575,36.475079,0.547496,,,,,,
21,43008,45056,2048,0.975238,1.021678,-15.539697,TRUE,,633.949641,0.988805,632.865290,1269.995454,39.048400,37.561843,1.486558,,,,,,
22,45056,47104,2048,1.021678,1.068118,-18.745689,TRUE,,645.859948,0.983305,647.822678,1293.175175,34.389844,35.117216,-0.727372,,,,,,
23,47104,49152,2048,1.068118,1.114558,-17.534043,TRUE,,644.027893,0.973218,646.357197,1279.162336,37.658748,31.987012,5.671735,,,,,,
24,49152,51200,2048,1.114558,1.160998,-19.002059,TRUE,,643.998286,0.962900,637.195308,1303.523425,33.712906,31.404921,2.307985,,,,,,
25,51200,53248,2048,1.160998,1.207438,-19.827235,TRUE,,641.140516,0.972060,625.233448,1294.792115,34.731723,33.481341,1.250382,,,,,,
26,53248,55296,2048,1.207438,1.253878,-23.395971,TRUE,,649.788492,0.965556,637.561512,1308.079076,24.672008,32.665022,-7.993014,,,,,,
27,55296,57344,2048,1.253878,1.300317,-24.575675,TRUE,,645.310201,0.943431,608.253461,1307.823304,26.706881,29.671578,-2.964697,,,,,,
28,57344,59392,2048,1.300317,1.346757,-20.366068,TRUE,,451.314343,0.829365,451.196813,949.000489,35.074002,15.166429,19.907573,,,,,,
29,59392,61440,2048,1.346757,1.393197,-17.098448,TRUE,,450.305671,0.919187,453.365337,904.916712,39.181301,25.194319,13.986982,,,,,,
30,61440,63488,2048,1.393197,1.439637,-16.313910,TRUE,,450.886816,0.942346,452.465572,902.870973,40.419510,24.701167,15.718343,,,,,,
31,63488,65536,2048,1.439637,1.486077,-13.721156,TRUE,,449.328575,0.977137,447.769161,898.576953,38.882998,42.230556,-3.347558,,,,,,
32,65536,67584,2048,1.486077,1.532517,-14.962074,TRUE,,453.512976,0.965112,456.369114,892.011189,38.764851,36.860652,1.904199,,,,,,
33,67584,69632,2048,1.532517,1.578957,-13.917004,TRUE,,458.210617,0.977983,453.944944,917.925159,32.003632,41.856425,-9.852793,,,,,,
34,69632,71680,2048,1.578957,1.625397,-15.983019,TRUE,,437.249563,0.920873,426.714666,862.384181,31.595319,38.349393,-6.754074,,,,,,
35,71680,73728,2048,1.625397,1.671837,-17.201385,TRUE,,450.138213,0.923327,452.629308,926.688301,35.108822,28.075420,7.033402,,,,,,
36,73728,75776,2048,1.671837,1.718277,-14.110048,TRUE,,452.632756,0.968771,449.405598,905.823128,35.324218,42.233390,-6.909173,,,,,,
37,75776,77824,2048,1.718277,1.764717,-17.886822,TRUE,,448.087848,0.966214,443.260182,900.781023,30.169891,38.100853,-7.930962,,,,,,
38,77824,79872,2048,1.764717,1.811156,-16.756565,TRUE,,446.227869,0.969598,448.319054,887.077867,35.989196,38.386130,-2.396934,,,,,,
