frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
41,83968,86016,2048,1.904036,1.950476,-39.510739,TRUE,,439.215609,0.597363,434.774601,863.727566,10.856526,3.882627,6.973899,,,,,,
42,86016,88064,2048,1.950476,1.996916,-34.537528,TRUE,,447.542425,0.831959,441.883357,881.735575,13.578893,10.652463,2.926430,,,,,,
43,88064,90112,2048,1.996916,2.043356,-35.428740,TRUE,,444.604274,0.783106,441.413508,877.469472,16.396933,11.422477,4.974457,,,,,,
44,90112,92160,2048,2.043356,2.089796,-33.603415,TRUE,,444.403602,0.883582,442.817077,886.769276,18.471140,19.081813,-0.610673,,,,,,
45,92160,94208,2048,2.089796,2.136236,-31.569868,TRUE,,442.210797,0.890661,440.594164,885.674855,19.787788,24.119818,-4.332030,,,,,,
46,94208,96256,2048,2.136236,2.182676,-31.665029,TRUE,,436.255009,0.943155,437.826012,872.722161,15.033232,24.430693,-9.397461,,,,,,
47,96256,98304,2048,2.182676,2.229116,-29.414666,TRUE,,873.271713,0.853015,873.826250,1754.018007,26.639366,-0.005332,26.644698,,,,,,
48,98304,100352,2048,2.229116,2.275556,-26.845779,TRUE,,445.114494,0.949132,444.863402,890.390925,18.874587,28.496638,-9.622052,,,,,,
49,100352,102400,2048,2.275556,2.321995,-26.818301,TRUE,,439.315303,0.913613,436.086821,884.563770,17.411006,27.259156,-9.848151,,,,,,
50,102400,104448,2048,2.321995,2.368435,-28.216237,TRUE,,419.898693,0.880692,424.135266,830.886684,13.595351,26.236346,-12.640996,,,,,,
51,104448,106496,2048,2.368435,2.414875,-28.266647,TRUE,,796.160284,0.739803,835.878210,1636.523438,18.346196,-16.633776,34.979972,,,,,,
52,106496,108544,2048,2.414875,2.461315,-28.593096,TRUE,,903.278863,0.866253,901.808481,1755.162963,28.145191,-7.964415,36.109605,,,,,,
53,108544,110592,2048,2.461315,2.507755,-33.388072,TRUE,,911.397599,0.808452,908.280219,1786.623088,19.703824,-11.309123,31.012948,,,,,,
54,110592,112640,2048,2.507755,2.554195,-34.583083,TRUE,,899.640515,0.892802,903.731131,1735.776935,16.528463,-5.041066,21.569529,,,,,,
55,112640,114688,2048,2.554195,2.600635,-33.070203,TRUE,,991.918489,0.847121,947.460938,2024.121094,-7.518744,-19.396750,11.878006,,,,,,
