frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-30.644966,TRUE,,594.260681,0.973110,594.302189,1179.353231,25.886918,4.522393,21.364526,,,,,,
1,2048,4096,2048,0.046440,0.092880,-23.684017,TRUE,,636.501954,0.982892,636.518305,1274.880626,31.806379,27.515692,4.290687,,,,,,
2,4096,6144,2048,0.092880,0.139320,-20.761228,TRUE,,628.355294,0.986666,624.537271,1258.326870,35.299140,30.622146,4.676994,,,,,,
3,6144,8192,2048,0.139320,0.185760,-25.743719,TRUE,,617.042823,0.973682,600.722573,1232.297893,22.769191,28.357855,-5.588665,,,,,,
4,8192,10240,2048,0.185760,0.232200,-22.524468,TRUE,,611.577013,0.987376,613.857160,1221.719750,32.721190,28.361032,4.360158,,,,,,
5,10240,12288,2048,0.232200,0.278639,-22.229906,TRUE,,608.544586,0.986834,608.107722,1214.528480,32.873491,27.380790,5.492701,,,,,,
6,12288,14336,2048,0.278639,0.325079,-21.695699,TRUE,,615.076348,0.989170,614.151417,1231.755425,36.012761,24.832493,11.180268,,,,,,
7,14336,16384,2048,0.325079,0.371519,-22.501575,TRUE,,616.896651,0.985706,619.529929,1233.375905,32.103470,22.146510,9.956960,,,,,,
8,16384,18432,2048,0.371519,0.417959,-18.746844,TRUE,,616.538032,0.989198,614.985804,1238.957530,38.361135,26.850493,11.510641,,,,,,
9,18432,20480,2048,0.417959,0.464399,-19.215533,TRUE,,618.361458,0.989756,619.576187,1221.356927,37.350467,22.767061,14.583406,,,,,,
10,20480,22528,2048,0.464399,0.510839,-20.494623,TRUE,,622.232346,0.990346,621.775656,1244.627353,34.483552,30.143332,4.340220,,,,,,
11,22528,24576,2048,0.510839,0.557279,-25.232025,TRUE,,622.340990,0.989482,621.017297,1244.259283,14.400015,31.606918,-17.206903,,,,,,
12,24576,26624,2048,0.557279,0.603719,-26.947132,TRUE,,619.056519,0.988170,619.813135,1237.426654,28.687689,24.485327,4.202362,,,,,,
13,26624,28672,2048,0.603719,0.650159,-23.639222,TRUE,,617.059710,0.988024,615.027539,1236.040299,31.887377,27.502251,4.385126,,,,,,
14,28672,30720,2048,0.650159,0.696599,-20.408043,TRUE,,617.873400,0.990757,617.836057,1231.040804,36.619323,21.447418,15.171905,,,,,,
15,30720,32768,2048,0.696599,0.743039,-20.257155,TRUE,,617.035479,0.990258,616.096398,1236.677747,36.411169,26.757602,9.653567,,,,,,
16,32768,34816,2048,0.743039,0.789478,-20.709050,TRUE,,616.071423,0.990353,615.485844,1234.252918,36.416648,24.376410,12.040237,,,,,,
17,34816,36864,2048,0.789478,0.835918,-22.338663,TRUE,,614.407296,0.990231,616.467570,1222.995229,34.511670,23.666170,10.845500,,,,,,
18,36864,38912,2048,0.835918,0.882358,-21.110152,TRUE,,612.394071,0.990743,612.041598,1220.770066,35.163820,25.944577,9.219244,,,,,,
19,38912,40960,2048,0.882358,0.928798,-19.011232,TRUE,,618.582951,0.991087,617.556195,1238.458970,37.584924,29.518675,8.066248,,,,,,
20,40960,43008,2048,0.928798,0.975238,-20.392146,TRUE,,619.380985,0.990236,616.820753,1240.295646,35.194493,31.949521,3.244972,,,,,,
21,43008,45056,2048,0.975238,1.021678,-22.777965,TRUE,,618.746637,0.990376,618.935786,1236.165266,33.701226,26.914925,6.786300,,,,,,
22,45056,47104,2048,1.021678,1.068118,-22.339017,TRUE,,617.240944,0.989367,616.935442,1234.804325,33.284426,27.975083,5.309343,,,,,,
23,47104,49152,2048,1.068118,1.114558,-20.554145,TRUE,,617.000107,0.989834,616.035565,1235.092308,36.199125,27.026851,9.172274,,,,,,
24,49152,51200,2048,1.114558,1.160998,-19.652799,TRUE,,617.780875,0.990381,618.029039,1233.063311,36.985948,27.760477,9.225471,,,,,,
25,51200,53248,2048,1.160998,1.207438,-19.604438,TRUE,,617.742687,0.989773,615.561867,1237.957333,36.559117,30.960817,5.598300,,,,,,
26,53248,55296,2048,1.207438,1.253878,-23.090455,TRUE,,614.454433,0.987804,619.858928,1226.357046,32.040217,27.834014,4.206203,,,,,,
27,55296,57344,2048,1.253878,1.300317,-21.673239,TRUE,,611.689994,0.990360,611.185448,1220.786869,33.913084,27.309057,6.604027,,,,,,
28,57344,59392,2048,1.300317,1.346757,-20.663099,TRUE,,616.411417,0.989561,615.517135,1233.515092,35.396102,29.901261,5.494841,,,,,,
29,59392,61440,2048,1.346757,1.393197,-23.460560,TRUE,,615.418642,0.989428,614.831189,1235.278238,32.768221,24.855568,7.912653,,,,,,
30,61440,63488,2048,1.393197,1.439637,-22.544769,TRUE,,614.229916,0.990499,614.001182,1224.352401,34.371530,22.708543,11.662987,,,,,,
31,63488,65536,2048,1.439637,1.486077,-20.636311,TRUE,,614.286380,0.990705,614.404072,1224.109330,36.241708,25.117611,11.124097,,,,,,
32,65536,67584,2048,1.486077,1.532517,-20.421894,TRUE,,615.345398,0.990388,614.234604,1233.586615,36.459427,27.444882,9.014545,,,,,,
33,67584,69632,2048,1.532517,1.578957,-19.605050,TRUE,,614.905255,0.990643,614.896847,1225.125550,37.285722,23.297458,13.988264,,,,,,
34,69632,71680,2048,1.578957,1.625397,-17.190435,TRUE,,617.360906,0.990648,616.352624,1236.744348,39.855600,29.288157,10.567443,,,,,,
35,71680,73728,2048,1.625397,1.671837,-17.581514,TRUE,,618.089719,0.990836,617.258771,1236.725334,39.106926,31.389112,7.717814,,,,,,
36,73728,75776,2048,1.671837,1.718277,-18.788738,TRUE,,619.003539,0.991130,618.428715,1237.814342,37.622512,31.302766,6.319746,,,,,,
37,75776,77824,2048,1.718277,1.764717,-21.193666,TRUE,,619.544676,0.991085,619.366502,1238.577237,34.669227,29.905582,4.763645,,,,,,
38,77824,79872,2048,1.764717,1.811156,-22.960041,TRUE,,619.919892,0.989826,619.024971,1239.542642,33.204119,27.313995,5.890123,,,,,,
