frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-34.650409,TRUE,,905.279567,0.868323,948.325503,1801.558835,-8.659388,-9.819140,1.159752,,,,,,
1,2048,4096,2048,0.046440,0.092880,-17.493986,TRUE,,663.105532,0.814535,662.800967,1333.600117,30.671433,24.866998,5.804435,,,,,,
2,4096,6144,2048,0.092880,0.139320,-14.746272,TRUE,,626.888097,0.936219,667.476333,1237.801758,29.464994,41.189755,-11.724761,,,,,,
3,6144,8192,2048,0.139320,0.185760,-15.182547,TRUE,,615.719713,0.944377,614.917367,1223.410206,30.654993,40.319998,-9.665005,,,,,,
4,8192,10240,2048,0.185760,0.232200,-15.670948,TRUE,,623.860951,0.972820,611.050991,1248.046561,26.247253,40.243075,-13.995822,,,,,,
5,10240,12288,2048,0.232200,0.278639,-15.666449,TRUE,,625.077720,0.976076,634.670420,1238.421742,36.313481,38.946142,-2.632662,,,,,,
6,12288,14336,2048,0.278639,0.325079,-14.920633,TRUE,,624.005958,0.984874,629.407398,1248.104163,32.788549,41.679542,-8.890993,,,,,,
7,14336,16384,2048,0.325079,0.371519,-16.294693,TRUE,,622.391084,0.984732,606.165563,1242.939506,26.684750,40.713161,-14.028410,,,,,,
8,16384,18432,2048,0.371519,0.417959,-14.287171,TRUE,,639.575541,0.938120,669.950396,1241.460857,38.850872,36.459195,2.391676,,,,,,
9,18432,20480,2048,0.417959,0.464399,-16.510792,TRUE,,651.668472,0.971747,662.229625,1297.325882,36.893935,31.401596,5.492339,,,,,,
10,20480,22528,2048,0.464399,0.510839,-16.186730,TRUE,,640.234226,0.927016,638.389775,1296.315879,36.823313,34.075589,2.747724,,,,,,
11,22528,24576,2048,0.510839,0.557279,-17.973932,TRUE,,625.953365,0.942942,603.611221,1244.427855,28.775691,37.084659,-8.308968,,,,,,
12,24576,26624,2048,0.557279,0.603719,-14.379287,TRUE,,644.268004,0.946223,672.175130,1283.769383,38.915013,35.318825,3.596188,,,,,,
13,26624,28672,2048,0.603719,0.650159,-16.180478,TRUE,,648.036279,0.951469,670.101474,1308.672149,29.160903,38.125696,-8.964793,,,,,,
14,28672,30720,2048,0.650159,0.696599,-17.144427,TRUE,,628.570529,0.946078,636.111590,1274.723728,32.279420,34.235325,-1.955905,,,,,,
15,30720,32768,2048,0.696599,0.743039,-16.952810,TRUE,,641.094302,0.932371,640.993942,1285.791407,28.524469,32.965527,-4.441058,,,,,,
