frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-23.030561,TRUE,,550.176559,0.857777,551.529987,1104.311106,28.058379,20.799448,7.258931,,,,,,
1,2048,4096,2048,0.046440,0.092880,-13.887633,TRUE,,589.739482,0.973836,590.955871,1190.135853,42.173489,30.190455,11.983034,,,,,,
2,4096,6144,2048,0.092880,0.139320,-15.329232,TRUE,,602.811047,0.982246,600.787047,1211.026204,39.916640,36.657545,3.259095,,,,,,
3,6144,8192,2048,0.139320,0.185760,-14.673892,TRUE,,605.102202,0.985873,605.585891,1210.351375,33.722554,41.883765,-8.161211,,,,,,
4,8192,10240,2048,0.185760,0.232200,-12.266235,TRUE,,610.885809,0.988330,608.900459,1221.331581,30.742226,45.151804,-14.409578,,,,,,
5,10240,12288,2048,0.232200,0.278639,-16.283720,TRUE,,624.595567,0.976054,625.278572,1261.366857,37.423093,35.109857,2.313236,,,,,,
6,12288,14336,2048,0.278639,0.325079,-14.830936,TRUE,,625.562209,0.980770,621.035452,1253.122289,26.986097,41.168375,-14.182279,,,,,,
7,14336,16384,2048,0.325079,0.371519,-15.517181,TRUE,,609.496702,0.948585,598.786674,1196.751317,35.377715,37.265253,-1.887537,,,,,,
8,16384,18432,2048,0.371519,0.417959,-16.471244,TRUE,,605.845678,0.973314,604.203977,1209.872018,31.787708,36.834672,-5.046964,,,,,,
9,18432,20480,2048,0.417959,0.464399,-17.385044,TRUE,,623.192015,0.919601,631.935219,1211.153505,32.536047,37.678096,-5.142049,,,,,,
10,20480,22528,2048,0.464399,0.510839,-17.518568,TRUE,,627.634921,0.966662,625.433234,1247.598498,34.627067,36.000045,-1.372978,,,,,,
11,22528,24576,2048,0.510839,0.557279,-18.593976,TRUE,,600.902134,0.932979,589.788666,1186.526626,35.202395,33.432879,1.769517,,,,,,
12,24576,26624,2048,0.557279,0.603719,-17.066269,TRUE,,605.773514,0.937284,601.050889,1191.377855,31.293194,35.347189,-4.053995,,,,,,
13,26624,28672,2048,0.603719,0.650159,-17.778959,TRUE,,629.807511,0.812923,638.286316,1296.205086,27.712270,34.380491,-6.668221,,,,,,
14,28672,30720,2048,0.650159,0.696599,-17.188187,TRUE,,631.622737,0.924934,644.425141,1257.611685,26.661556,37.585510,-10.923954,,,,,,
15,30720,32768,2048,0.696599,0.743039,-16.469839,TRUE,,616.329531,0.886348,603.120805,1206.461238,32.618933,37.147004,-4.528071,,,,,,
16,32768,34816,2048,0.743039,0.789478,-16.696245,TRUE,,616.212422,0.962354,596.449594,1235.569866,30.766832,39.957471,-9.190640,,,,,,
17,34816,36864,2048,0.789478,0.835918,-18.765862,TRUE,,637.347008,0.910732,635.271682,1292.262660,26.517173,34.427732,-7.910559,,,,,,
18,36864,38912,2048,0.835918,0.882358,-18.001561,TRUE,,629.699683,0.951641,640.341375,1258.063944,28.843743,36.057926,-7.214183,,,,,,
19,38912,40960,2048,0.882358,0.928798,-16.450384,TRUE,,605.726317,0.934235,597.123758,1205.442968,33.864632,39.459168,-5.594536,,,,,,
20,40960,43008,2048,0.928798,0.975238,-16.353030,TRUE,,618.334474,0.964395,606.772449,1239.533651,30.388264,38.991479,-8.603215,,,,,,
21,43008,45056,2048,0.975238,1.021678,-17.659380,TRUE,,634.467222,0.959571,637.452996,1278.336615,28.714859,38.290367,-9.575508,,,,,,
22,45056,47104,2048,1.021678,1.068118,-20.837169,TRUE,,625.767184,0.960643,627.605193,1260.082704,32.734522,29.977667,2.756854,,,,,,
23,47104,49152,2048,1.068118,1.114558,-16.364362,TRUE,,627.076170,0.977168,616.414517,1256.874314,26.262662,40.110176,-13.847514,,,,,,
24,49152,51200,2048,1.114558,1.160998,-17.500096,TRUE,,622.186353,0.979452,618.613443,1240.262156,30.435344,36.660419,-6.225074,,,,,,
25,51200,53248,2048,1.160998,1.207438,-22.482483,TRUE,,627.620159,0.967976,617.437500,1262.350805,25.511549,33.418642,-7.907093,,,,,,
26,53248,55296,2048,1.207438,1.253878,-25.172031,TRUE,,621.576229,0.953136,600.118903,1262.870024,28.476766,26.767233,1.709533,,,,,,
27,55296,57344,2048,1.253878,1.300317,-25.389567,TRUE,,631.408077,0.971611,616.187698,1270.520654,25.101949,30.865380,-5.763430,,,,,,
28,57344,59392,2048,1.300317,1.346757,-28.952454,TRUE,,621.013138,0.956459,624.148165,1242.311491,16.044613,26.446970,-10.402356,,,,,,
29,59392,61440,2048,1.346757,1.393197,-22.285332,TRUE,,431.053915,0.905301,444.900637,886.547999,34.730483,20.418065,14.312418,,,,,,
30,61440,63488,2048,1.393197,1.439637,-20.211381,TRUE,,444.065631,0.932349,451.507291,894.826179,36.290279,27.834825,8.455454,,,,,,
31,63488,65536,2048,1.439637,1.486077,-18.154205,TRUE,,446.362695,0.970200,445.258051,894.168294,36.847884,33.876521,2.971364,,,,,,
32,65536,67584,2048,1.486077,1.532517,-13.252956,TRUE,,441.872377,0.978917,436.715171,883.800669,35.729414,43.753540,-8.024126,,,,,,
33,67584,69632,2048,1.532517,1.578957,-15.190809,TRUE,,437.559313,0.979129,439.034615,872.646561,38.416086,37.909083,0.507003,,,,,,
34,69632,71680,2048,1.578957,1.625397,-13.561393,TRUE,,884.789441,0.833131,884.415291,1800.925283,43.570257,2.293467,41.276790,,,,,,
35,71680,73728,2048,1.625397,1.671837,-17.013339,TRUE,,444.856427,0.963693,444.501164,879.110997,33.152227,36.433879,-3.281652,,,,,,
36,73728,75776,2048,1.671837,1.718277,-14.823945,TRUE,,435.486249,0.960656,432.685490,873.893574,36.765197,41.469892,-4.704695,,,,,,
37,75776,77824,2048,1.718277,1.764717,-15.741952,TRUE,,869.237425,0.868118,862.427429,1791.451207,39.958603,5.362448,34.596155,,,,,,
38,77824,79872,2048,1.764717,1.811156,-16.715101,TRUE,,883.811716,0.784339,909.421222,1786.155897,37.618390,-1.953460,39.571850,,,,,,
39,79872,81920,2048,1.811156,1.857596,-16.680868,TRUE,,470.723734,0.947077,459.778674,949.675933,32.188803,38.846654,-6.657851,,,,,,
40,81920,83968,2048,1.857596,1.904036,-16.463720,TRUE,,448.017758,0.871797,431.842727,884.441939,33.994792,38.850931,-4.856139,,,,,,
41,83968,86016,2048,1.904036,1.950476,-15.540695,TRUE,,437.630204,0.961393,438.224724,874.127067,35.910522,41.283390,-5.372868,,,,,,
