frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
40,81920,83968,2048,1.857596,1.904036,-36.022320,TRUE,,460.565133,0.979734,460.973131,926.056171,19.725149,11.642450,8.082699,,,,,,
41,83968,86016,2048,1.904036,1.950476,-32.915867,TRUE,,454.272009,0.967103,452.900894,913.524720,21.533568,18.335657,3.197911,,,,,,
42,86016,88064,2048,1.950476,1.996916,-32.724057,TRUE,,441.543923,0.943826,441.174191,879.013184,16.089351,21.722432,-5.633080,,,,,,
43,88064,90112,2048,1.996916,2.043356,-32.952700,TRUE,,440.626871,0.932246,449.366314,878.914429,11.510414,20.321672,-8.811257,,,,,,
44,90112,92160,2048,2.043356,2.089796,-33.676883,TRUE,,440.251112,0.947916,439.855683,879.701930,11.292518,20.735963,-9.443446,,,,,,
45,92160,94208,2048,2.089796,2.136236,-33.016170,TRUE,,444.923599,0.930415,445.896671,876.515340,18.986148,14.082545,4.903603,,,,,,
46,94208,96256,2048,2.136236,2.182676,-30.401750,TRUE,,459.007772,0.951387,459.807462,925.754634,23.092683,19.625973,3.466710,,,,,,
47,96256,98304,2048,2.182676,2.229116,-30.721301,TRUE,,457.584152,0.965811,457.358071,926.140675,23.761168,19.373104,4.388064,,,,,,
48,98304,100352,2048,2.229116,2.275556,-30.211311,TRUE,,456.345342,0.979502,455.506927,913.711220,24.233118,23.547302,0.685816,,,,,,
49,100352,102400,2048,2.275556,2.321995,-33.381556,TRUE,,455.265482,0.974565,456.216542,910.685767,14.833544,22.394668,-7.561125,,,,,,
50,102400,104448,2048,2.321995,2.368435,-39.927006,TRUE,,455.061571,0.929502,454.782818,898.866915,13.665501,4.302497,9.363004,,,,,,
51,104448,106496,2048,2.368435,2.414875,-41.650537,TRUE,,455.989835,0.947202,455.961639,911.366025,4.600900,10.488652,-5.887752,,,,,,
52,106496,108544,2048,2.414875,2.461315,-44.507529,TRUE,,909.102670,0.712684,902.347389,1804.835438,-4.065102,-15.369741,11.304639,,,,,,
