frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-35.798093,TRUE,,823.530438,0.463958,801.463410,1601.395183,-3.241114,3.912659,-7.153773,,,,,,
1,2048,4096,2048,0.046440,0.092880,-36.296851,TRUE,,846.354659,0.561707,871.365752,1642.664667,1.889637,6.445837,-4.556201,,,,,,
2,4096,6144,2048,0.092880,0.139320,-36.884470,TRUE,,1002.342268,0.722353,996.417057,1950.024008,-9.628831,-0.969227,-8.659605,,,,,,
3,6144,8192,2048,0.139320,0.185760,-16.463101,TRUE,,646.902126,0.977210,644.941169,1292.685246,33.165527,39.505390,-6.339863,,,,,,
4,8192,10240,2048,0.185760,0.232200,-14.756673,TRUE,,623.033351,0.980792,638.004874,1243.573620,32.613369,41.917481,-9.304112,,,,,,
5,10240,12288,2048,0.232200,0.278639,-16.213909,TRUE,,626.692625,0.984915,631.451011,1253.372366,26.523419,41.032869,-14.509450,,,,,,
6,12288,14336,2048,0.278639,0.325079,-19.885589,TRUE,,622.115478,0.984088,624.664826,1244.131725,24.437716,36.592542,-12.154826,,,,,,
7,14336,16384,2048,0.325079,0.371519,-13.665023,TRUE,,625.222219,0.975578,636.269255,1242.687415,31.233132,40.791214,-9.558082,,,,,,
8,16384,18432,2048,0.371519,0.417959,-13.846811,TRUE,,639.331618,0.986717,640.879623,1280.938632,35.192862,42.795070,-7.602207,,,,,,
9,18432,20480,2048,0.417959,0.464399,-16.880722,TRUE,,639.860907,0.989158,637.405015,1280.645824,33.195018,38.011639,-4.816621,,,,,,
10,20480,22528,2048,0.464399,0.510839,-19.721636,TRUE,,627.727710,0.962681,641.355558,1271.790512,27.426937,33.184839,-5.757902,,,,,,
11,22528,24576,2048,0.510839,0.557279,-15.413486,TRUE,,626.610175,0.976842,622.994068,1250.797920,24.740348,41.492346,-16.751999,,,,,,
12,24576,26624,2048,0.557279,0.603719,-12.873166,TRUE,,645.611195,0.977025,644.571901,1296.382997,33.174728,44.347626,-11.172898,,,,,,
13,26624,28672,2048,0.603719,0.650159,-15.938879,TRUE,,647.326084,0.990189,642.446103,1295.595900,27.778042,40.876104,-13.098063,,,,,,
14,28672,30720,2048,0.650159,0.696599,-21.161909,TRUE,,621.670575,0.957675,630.698582,1229.853424,20.903814,32.174152,-11.270338,,,,,,
15,30720,32768,2048,0.696599,0.743039,-14.260729,TRUE,,622.726617,0.983796,618.680276,1245.689079,29.522971,43.706347,-14.183376,,,,,,
16,32768,34816,2048,0.743039,0.789478,-12.187268,TRUE,,646.623982,0.979120,644.700198,1296.944511,34.765970,44.732177,-9.966207,,,,,,
17,34816,36864,2048,0.789478,0.835918,-15.751292,TRUE,,647.905608,0.989729,638.910020,1297.346504,28.008506,40.494587,-12.486081,,,,,,
18,36864,38912,2048,0.835918,0.882358,-19.449574,TRUE,,619.818001,0.940728,625.466180,1218.806487,27.121627,32.163303,-5.041676,,,,,,
19,38912,40960,2048,0.882358,0.928798,-14.792836,TRUE,,616.210254,0.955242,643.316950,1249.055890,30.661778,38.789079,-8.127301,,,,,,
20,40960,43008,2048,0.928798,0.975238,-13.976954,TRUE,,649.638046,0.984457,649.126071,1301.133946,34.555596,43.332801,-8.777205,,,,,,
21,43008,45056,2048,0.975238,1.021678,-15.276699,TRUE,,644.738526,0.984540,636.687230,1290.456141,29.644628,42.749072,-13.104444,,,,,,
22,45056,47104,2048,1.021678,1.068118,-21.833309,TRUE,,624.700132,0.908747,652.706766,1218.495155,23.976702,31.537060,-7.560357,,,,,,
23,47104,49152,2048,1.068118,1.114558,-16.346453,TRUE,,622.205177,0.976944,610.515454,1243.815135,28.938802,41.524386,-12.585584,,,,,,
24,49152,51200,2048,1.114558,1.160998,-13.165979,TRUE,,642.284272,0.968487,642.880192,1293.354895,36.442275,43.050696,-6.608421,,,,,,
25,51200,53248,2048,1.160998,1.207438,-16.932265,TRUE,,640.905915,0.977431,640.205444,1288.310367,30.527854,37.989109,-7.461256,,,,,,
26,53248,55296,2048,1.207438,1.253878,-18.718904,TRUE,,613.016516,0.927048,617.248683,1200.708811,26.451995,33.477342,-7.025347,,,,,,
27,55296,57344,2048,1.253878,1.300317,-15.533658,TRUE,,610.769431,0.950878,608.049495,1206.677997,32.149576,39.460158,-7.310582,,,,,,
28,57344,59392,2048,1.300317,1.346757,-15.983145,TRUE,,643.074854,0.972769,639.479739,1290.064952,30.927583,37.673638,-6.746055,,,,,,
29,59392,61440,2048,1.346757,1.393197,-17.182223,TRUE,,634.000414,0.948799,637.978270,1298.245492,33.487602,36.434333,-2.946731,,,,,,
30,61440,63488,2048,1.393197,1.439637,-18.860013,TRUE,,625.939230,0.927457,635.130274,1271.714057,26.753719,35.339540,-8.585821,,,,,,
31,63488,65536,2048,1.439637,1.486077,-19.466100,TRUE,,629.688654,0.949589,603.868360,1282.066886,32.609428,33.985847,-1.376419,,,,,,
32,65536,67584,2048,1.486077,1.532517,-22.189813,TRUE,,631.412225,0.958814,638.273703,1272.414551,29.117822,30.092127,-0.974304,,,,,,
33,67584,69632,2048,1.532517,1.578957,-27.129721,TRUE,,619.658298,0.949371,609.134437,1203.559040,22.508573,18.447755,4.060818,,,,,,
34,69632,71680,2048,1.578957,1.625397,-25.258185,TRUE,,620.252174,0.942638,607.092042,1202.534058,27.171816,24.986330,2.185485,,,,,,
35,71680,73728,2048,1.625397,1.671837,-29.991222,TRUE,,636.183723,0.948951,625.482349,1280.880177,21.811409,24.943394,-3.131985,,,,,,
36,73728,75776,2048,1.671837,1.718277,-27.687164,TRUE,,442.437575,0.858449,451.062574,903.654603,28.330034,4.059889,24.270145,,,,,,
37,75776,77824,2048,1.718277,1.764717,-24.172859,TRUE,,451.719740,0.932999,454.982084,904.269454,31.957687,20.478629,11.479058,,,,,,
38,77824,79872,2048,1.764717,1.811156,-20.905041,TRUE,,459.571059,0.977358,459.995826,919.912717,35.660208,25.920415,9.739793,,,,,,
39,79872,81920,2048,1.811156,1.857596,-19.108842,TRUE,,439.014957,0.933879,441.259190,916.065629,33.045736,25.813621,7.232115,,,,,,
40,81920,83968,2048,1.857596,1.904036,-21.948646,TRUE,,419.896794,0.841850,418.457395,821.383154,32.374140,21.370084,11.004056,,,,,,
41,83968,86016,2048,1.904036,1.950476,-20.419255,TRUE,,429.398525,0.915764,437.226774,866.620711,29.473603,31.074268,-1.600665,,,,,,
42,86016,88064,2048,1.950476,1.996916,-17.099677,TRUE,,458.005193,0.923612,461.892917,897.520183,38.250434,33.740131,4.510302,,,,,,
43,88064,90112,2048,1.996916,2.043356,-17.727998,TRUE,,459.315209,0.921334,460.677778,942.708448,37.282039,28.139324,9.142715,,,,,,
44,90112,92160,2048,2.043356,2.089796,-18.600335,TRUE,,436.283115,0.892319,433.641872,871.190170,31.129377,33.821576,-2.692200,,,,,,
45,92160,94208,2048,2.089796,2.136236,-17.880755,TRUE,,436.386941,0.826730,442.925351,875.393096,30.665236,30.660579,0.004657,,,,,,
