frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-41.917012,TRUE,,602.795424,0.921574,604.633548,1169.918870,8.787107,-0.183157,8.970264,,,,,,
1,2048,4096,2048,0.046440,0.092880,-27.772146,TRUE,,614.816554,0.980262,608.930462,1229.613462,24.824829,26.054710,-1.229881,,,,,,
2,4096,6144,2048,0.092880,0.139320,-21.035891,TRUE,,610.625594,0.989800,611.714967,1219.602597,33.578313,32.802664,0.775649,,,,,,
3,6144,8192,2048,0.139320,0.185760,-18.879967,TRUE,,619.750271,0.989683,617.130693,1239.199411,35.539256,35.408733,0.130523,,,,,,
4,8192,10240,2048,0.185760,0.232200,-21.137613,TRUE,,623.614775,0.981952,618.185138,1241.360830,31.583238,32.343838,-0.760600,,,,,,
5,10240,12288,2048,0.232200,0.278639,-18.828568,TRUE,,624.554828,0.983026,616.700542,1253.665749,31.715612,35.444570,-3.728957,,,,,,
6,12288,14336,2048,0.278639,0.325079,-16.765138,TRUE,,612.620396,0.986420,613.161995,1225.938303,39.187290,35.585879,3.601411,,,,,,
7,14336,16384,2048,0.325079,0.371519,-17.252317,TRUE,,606.005024,0.985184,610.337855,1213.637677,36.483786,34.083208,2.400579,,,,,,
8,16384,18432,2048,0.371519,0.417959,-19.265317,TRUE,,619.852077,0.958227,606.462404,1243.294675,32.731929,31.300598,1.431331,,,,,,
9,18432,20480,2048,0.417959,0.464399,-20.280413,TRUE,,633.065771,0.969492,629.165830,1285.861390,35.519253,25.977795,9.541458,,,,,,
10,20480,22528,2048,0.464399,0.510839,-18.990489,TRUE,,625.727769,0.981452,627.242680,1247.076428,37.005128,28.806389,8.198739,,,,,,
11,22528,24576,2048,0.510839,0.557279,-17.262562,TRUE,,615.508373,0.973961,610.766924,1225.766319,37.979376,33.800735,4.178640,,,,,,
12,24576,26624,2048,0.557279,0.603719,-17.780787,TRUE,,607.756409,0.971059,605.663017,1213.021537,34.392339,35.669373,-1.277034,,,,,,
13,26624,28672,2048,0.603719,0.650159,-20.014887,TRUE,,630.890265,0.943774,623.108171,1281.258011,31.943407,31.523111,0.420296,,,,,,
14,28672,30720,2048,0.650159,0.696599,-18.172159,TRUE,,656.022904,0.971854,658.799608,1308.403013,37.787579,28.628364,9.159214,,,,,,
15,30720,32768,2048,0.696599,0.743039,-20.391799,TRUE,,647.112169,0.906331,625.644594,1308.982344,31.466106,26.442257,5.023848,,,,,,
16,32768,34816,2048,0.743039,0.789478,-19.485164,TRUE,,614.782081,0.963139,611.917194,1224.965988,36.813613,28.764829,8.048784,,,,,,
17,34816,36864,2048,0.789478,0.835918,-19.249495,TRUE,,607.300122,0.963139,603.506992,1210.892791,31.857883,34.567224,-2.709340,,,,,,
18,36864,38912,2048,0.835918,0.882358,-19.577538,TRUE,,629.171801,0.952384,621.397596,1278.582743,32.814575,32.639281,0.175294,,,,,,
19,38912,40960,2048,0.882358,0.928798,-17.456039,TRUE,,652.081731,0.975990,656.484977,1306.569447,40.086499,34.040213,6.046285,,,,,,
20,40960,43008,2048,0.928798,0.975238,-21.306538,TRUE,,646.880532,0.949097,629.210348,1298.298166,30.304230,31.116388,-0.812158,,,,,,
21,43008,45056,2048,0.975238,1.021678,-19.017440,TRUE,,614.146191,0.955800,607.399901,1224.068052,34.187020,33.490774,0.696247,,,,,,
22,45056,47104,2048,1.021678,1.068118,-23.170345,TRUE,,609.339432,0.938793,642.525220,1204.167191,27.818396,30.391876,-2.573479,,,,,,
23,47104,49152,2048,1.068118,1.114558,-19.515938,TRUE,,623.241550,0.936236,610.407236,1278.894474,34.388765,29.618167,4.770598,,,,,,
24,49152,51200,2048,1.114558,1.160998,-18.189892,TRUE,,657.809911,0.953256,665.578737,1291.855199,37.342028,26.147395,11.194634,,,,,,
25,51200,53248,2048,1.160998,1.207438,-20.707987,TRUE,,657.770561,0.963921,657.326926,1303.931937,31.189923,31.573707,-0.383785,,,,,,
26,53248,55296,2048,1.207438,1.253878,-20.948877,TRUE,,631.966613,0.959208,639.584240,1244.908654,33.940157,31.455282,2.484875,,,,,,
27,55296,57344,2048,1.253878,1.300317,-18.346313,TRUE,,617.267680,0.986100,615.901482,1233.312512,35.682484,36.211694,-0.529211,,,,,,
28,57344,59392,2048,1.300317,1.346757,-20.398025,TRUE,,628.752596,0.977832,625.139828,1277.729425,35.724155,28.964188,6.759968,,,,,,
29,59392,61440,2048,1.346757,1.393197,-19.453113,TRUE,,652.911149,0.971362,657.652520,1309.001575,36.337514,29.297958,7.039557,,,,,,
30,61440,63488,2048,1.393197,1.439637,-22.465407,TRUE,,651.217213,0.959987,627.018513,1302.129547,29.238761,31.958761,-2.720000,,,,,,
31,63488,65536,2048,1.439637,1.486077,-21.319861,TRUE,,619.059558,0.952673,599.522421,1232.334332,28.385929,33.998864,-5.612935,,,,,,
32,65536,67584,2048,1.486077,1.532517,-20.072992,TRUE,,592.209108,0.935080,596.916123,1158.528967,32.548621,32.537464,0.011156,,,,,,
33,67584,69632,2048,1.532517,1.578957,-22.933361,TRUE,,595.209999,0.914663,602.204233,1164.185936,25.784161,28.452972,-2.668811,,,,,,
34,69632,71680,2048,1.578957,1.625397,-22.554805,TRUE,,623.093230,0.864194,662.075804,1217.782169,26.808525,27.862019,-1.053494,,,,,,
35,71680,73728,2048,1.625397,1.671837,-23.877505,TRUE,,654.034728,0.828766,673.095781,1290.213299,30.543875,21.426947,9.116928,,,,,,
36,73728,75776,2048,1.671837,1.718277,-30.753007,TRUE,,641.411518,0.771980,609.678936,1215.594488,19.679250,18.471739,1.207511,,,,,,
37,75776,77824,2048,1.718277,1.764717,-32.205380,TRUE,,610.851545,0.868104,665.142300,1168.672335,19.640809,18.213076,1.427733,,,,,,
38,77824,79872,2048,1.764717,1.811156,-37.744518,TRUE,,635.842166,0.773539,642.971869,1221.942147,11.309310,8.666409,2.642902,,,,,,
39,79872,81920,2048,1.811156,1.857596,-42.053351,TRUE,,641.519528,0.898097,662.145706,1230.523900,13.898257,6.842520,7.055737,,,,,,
40,81920,83968,2048,1.857596,1.904036,-48.395399,TRUE,,629.291870,0.796983,655.332551,1250.157456,3.925213,-3.162966,7.088179,,,,,,
