frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-38.143692,TRUE,,810.734057,0.509353,744.831031,1605.914952,-0.322474,9.162360,-9.484834,,,,,,
1,2048,4096,2048,0.046440,0.092880,-36.098537,TRUE,,572.508713,0.342481,586.405119,1168.765147,1.186841,9.716888,-8.530047,,,,,,
2,4096,6144,2048,0.092880,0.139320,-10.946770,TRUE,,1156.422850,0.956681,1156.446517,2315.685093,46.864491,-8.927334,55.791826,,,,,,
3,6144,8192,2048,0.139320,0.185760,-15.428563,TRUE,,613.254893,0.960979,620.091782,1210.509328,32.175390,36.766883,-4.591493,,,,,,
4,8192,10240,2048,0.185760,0.232200,-17.388923,TRUE,,621.431438,0.988963,625.513789,1241.600503,31.825410,39.924495,-8.099085,,,,,,
5,10240,12288,2048,0.232200,0.278639,-16.157620,TRUE,,613.759790,0.980190,613.467886,1229.013556,32.216232,40.927730,-8.711498,,,,,,
6,12288,14336,2048,0.278639,0.325079,-16.440971,TRUE,,617.115076,0.972053,621.492102,1223.072958,34.209775,38.128586,-3.918811,,,,,,
7,14336,16384,2048,0.325079,0.371519,-15.546020,TRUE,,631.468786,0.937657,625.253759,1228.931307,31.026952,37.448363,-6.421411,,,,,,
8,16384,18432,2048,0.371519,0.417959,-16.208181,TRUE,,634.236011,0.927812,632.509912,1245.839103,31.098000,31.990012,-0.892012,,,,,,
9,18432,20480,2048,0.417959,0.464399,-14.230150,TRUE,,1198.428229,0.938255,1198.808312,2388.458666,42.902583,1.525109,41.377474,,,,,,
10,20480,22528,2048,0.464399,0.510839,-17.801685,TRUE,,610.167194,0.961218,617.576909,1206.478601,27.761140,38.292660,-10.531520,,,,,,
11,22528,24576,2048,0.510839,0.557279,-18.346058,TRUE,,635.341952,0.922708,657.088497,1243.906092,29.051399,33.916611,-4.865213,,,,,,
12,24576,26624,2048,0.557279,0.603719,-15.846434,TRUE,,628.089969,0.925796,633.819770,1251.124080,34.471187,33.461425,1.009762,,,,,,
13,26624,28672,2048,0.603719,0.650159,-18.554197,TRUE,,617.047925,0.963628,612.503570,1239.558548,29.701104,35.528502,-5.827397,,,,,,
14,28672,30720,2048,0.650159,0.696599,-15.579923,TRUE,,622.511552,0.977825,636.569958,1238.260285,29.016979,40.294040,-11.277061,,,,,,
15,30720,32768,2048,0.696599,0.743039,-16.159490,TRUE,,646.460747,0.950527,653.618443,1306.708630,34.509145,38.387763,-3.878618,,,,,,
16,32768,34816,2048,0.743039,0.789478,-16.700883,TRUE,,641.575768,0.943131,639.508524,1298.913345,30.771087,34.882932,-4.111845,,,,,,
17,34816,36864,2048,0.789478,0.835918,-16.476789,TRUE,,627.475428,0.978621,629.933233,1248.598083,34.779635,37.677989,-2.898354,,,,,,
18,36864,38912,2048,0.835918,0.882358,-14.288286,TRUE,,633.306972,0.973279,621.741044,1263.541658,31.924114,42.275371,-10.351257,,,,,,
19,38912,40960,2048,0.882358,0.928798,-16.733941,TRUE,,659.883443,0.975824,660.468894,1322.813626,37.736581,30.825336,6.911246,,,,,,
20,40960,43008,2048,0.928798,0.975238,-15.461992,TRUE,,647.288757,0.947618,664.653974,1312.731723,29.904757,37.720830,-7.816073,,,,,,
21,43008,45056,2048,0.975238,1.021678,-17.536658,TRUE,,625.335971,0.949134,622.967376,1240.857196,33.635814,34.169516,-0.533702,,,,,,
22,45056,47104,2048,1.021678,1.068118,-15.808862,TRUE,,642.716703,0.871455,663.302553,1252.954867,33.436013,40.070399,-6.634386,,,,,,
23,47104,49152,2048,1.068118,1.114558,-18.303842,TRUE,,659.131943,0.905258,652.702162,1308.145629,30.982157,35.503441,-4.521283,,,,,,
24,49152,51200,2048,1.114558,1.160998,-17.135427,TRUE,,618.345613,0.931749,621.445431,1234.197411,32.806852,37.815189,-5.008336,,,,,,
25,51200,53248,2048,1.160998,1.207438,-16.593509,TRUE,,636.201888,0.893509,664.364895,1234.551979,30.596882,37.619138,-7.022256,,,,,,
26,53248,55296,2048,1.207438,1.253878,-15.567669,TRUE,,681.657203,0.890546,690.875148,1317.847450,38.985237,29.027269,9.957969,,,,,,
27,55296,57344,2048,1.253878,1.300317,-17.833143,TRUE,,649.247740,0.876100,664.682007,1311.646046,29.660823,34.299465,-4.638642,,,,,,
28,57344,59392,2048,1.300317,1.346757,-15.655264,TRUE,,633.521158,0.953584,634.594542,1266.038846,33.793781,39.020410,-5.226629,,,,,,
29,59392,61440,2048,1.346757,1.393197,-15.916908,TRUE,,649.552214,0.973664,652.879222,1304.778687,34.894328,39.799351,-4.905023,,,,,,
30,61440,63488,2048,1.393197,1.439637,-19.146377,TRUE,,641.845762,0.960213,628.811645,1275.943584,33.890349,32.224069,1.666280,,,,,,
31,63488,65536,2048,1.439637,1.486077,-23.504455,TRUE,,641.609211,0.947952,635.552824,1319.665503,30.072640,27.770603,2.302037,,,,,,
32,65536,67584,2048,1.486077,1.532517,-24.126994,TRUE,,639.861007,0.962838,626.047094,1312.201179,32.679835,23.883226,8.796610,,,,,,
33,67584,69632,2048,1.532517,1.578957,-29.504159,TRUE,,642.496960,0.937186,628.392495,1326.187137,24.660393,18.770278,5.890114,,,,,,
34,69632,71680,2048,1.578957,1.625397,-33.185112,TRUE,,643.958081,0.942780,637.424689,1328.380644,21.148052,15.394922,5.753130,,,,,,
35,71680,73728,2048,1.625397,1.671837,-27.216980,TRUE,,412.255874,0.875354,413.475184,825.649023,26.840005,5.685954,21.154051,,,,,,
