frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
0,0,2048,2048,0.000000,0.046440,-27.791891,TRUE,,617.699619,0.969189,622.879943,1233.868343,25.864374,23.874910,1.989464,,,,,,
1,2048,4096,2048,0.046440,0.092880,-16.148958,TRUE,,628.779469,0.988151,630.931536,1257.798876,35.032379,40.042844,-5.010464,,,,,,
2,4096,6144,2048,0.092880,0.139320,-16.047946,TRUE,,630.151784,0.990267,632.627071,1260.031964,34.766489,40.951748,-6.185259,,,,,,
3,6144,8192,2048,0.139320,0.185760,-17.604959,TRUE,,625.505466,0.984369,650.897639,1250.723108,21.517981,40.536412,-19.018431,,,,,,
4,8192,10240,2048,0.185760,0.232200,-16.463527,TRUE,,629.764667,0.991054,632.079321,1259.350669,35.238520,39.766266,-4.527746,,,,,,
5,10240,12288,2048,0.232200,0.278639,-17.804977,TRUE,,626.831764,0.984480,633.568714,1255.349916,33.071797,36.795477,-3.723680,,,,,,
6,12288,14336,2048,0.278639,0.325079,-16.702296,TRUE,,616.627351,0.980090,615.216464,1234.357837,28.747794,39.543827,-10.796033,,,,,,
7,14336,16384,2048,0.325079,0.371519,-16.345487,TRUE,,615.937888,0.977678,641.426600,1224.277770,24.672725,39.510592,-14.837867,,,,,,
8,16384,18432,2048,0.371519,0.417959,-17.937566,TRUE,,637.372537,0.973019,643.496769,1282.090461,37.094776,35.267337,1.827439,,,,,,
9,18432,20480,2048,0.417959,0.464399,-21.457462,TRUE,,630.868723,0.974598,637.888909,1240.096350,33.841931,30.381150,3.460781,,,,,,
10,20480,22528,2048,0.464399,0.510839,-18.549157,TRUE,,622.464803,0.941882,625.696139,1215.607490,31.446231,34.955729,-3.509498,,,,,,
11,22528,24576,2048,0.510839,0.557279,-20.629970,TRUE,,623.986746,0.959256,638.555211,1246.194088,27.603132,32.613582,-5.010449,,,,,,
12,24576,26624,2048,0.557279,0.603719,-19.157733,TRUE,,640.776970,0.965356,662.152330,1275.220318,30.394583,33.538392,-3.143809,,,,,,
13,26624,28672,2048,0.603719,0.650159,-22.421280,TRUE,,644.539243,0.968548,640.034549,1295.447400,28.320431,29.170389,-0.849958,,,,,,
14,28672,30720,2048,0.650159,0.696599,-16.709183,TRUE,,637.092362,0.983492,626.608874,1275.420617,31.901329,39.620599,-7.719270,,,,,,
15,30720,32768,2048,0.696599,0.743039,-16.050553,TRUE,,632.960079,0.987808,636.191674,1259.673488,38.300517,36.800441,1.500076,,,,,,
16,32768,34816,2048,0.743039,0.789478,-19.068416,TRUE,,646.400082,0.987329,655.671518,1292.397517,29.781570,35.672910,-5.891340,,,,,,
17,34816,36864,2048,0.789478,0.835918,-21.207305,TRUE,,639.013537,0.983961,642.392491,1262.831386,32.421597,29.850595,2.571002,,,,,,
18,36864,38912,2048,0.835918,0.882358,-17.116828,TRUE,,638.498499,0.983466,636.896472,1280.616426,32.834056,39.560911,-6.726856,,,,,,
19,38912,40960,2048,0.882358,0.928798,-21.002007,TRUE,,624.875046,0.980546,636.126676,1246.118279,22.243971,35.818765,-13.574795,,,,,,
20,40960,43008,2048,0.928798,0.975238,-19.251420,TRUE,,640.488634,0.958953,665.058673,1282.560638,31.413895,33.181288,-1.767392,,,,,,
21,43008,45056,2048,0.975238,1.021678,-20.287495,TRUE,,655.061244,0.980738,659.089285,1310.365441,36.717204,30.599143,6.118062,,,,,,
22,45056,47104,2048,1.021678,1.068118,-18.495506,TRUE,,638.940500,0.957145,652.984872,1279.261887,34.338705,34.688853,-0.350148,,,,,,
23,47104,49152,2048,1.068118,1.114558,-19.145129,TRUE,,623.428570,0.972843,646.273427,1239.714205,30.869255,37.104716,-6.235461,,,,,,
24,49152,51200,2048,1.114558,1.160998,-18.426973,TRUE,,640.605049,0.976005,659.049867,1280.420810,32.063112,35.392113,-3.329001,,,,,,
25,51200,53248,2048,1.160998,1.207438,-23.423165,TRUE,,645.202024,0.966715,654.389777,1246.614599,30.682990,22.179413,8.503577,,,,,,
26,53248,55296,2048,1.207438,1.253878,-16.942753,TRUE,,638.808688,0.978618,641.793115,1281.720087,36.064937,36.875966,-0.811029,,,,,,
27,55296,57344,2048,1.253878,1.300317,-22.513513,TRUE,,624.669718,0.955343,628.857145,1232.832908,23.696581,29.542737,-5.846156,,,,,,
28,57344,59392,2048,1.300317,1.346757,-16.841112,TRUE,,636.161741,0.971181,642.540884,1235.835447,38.008243,31.679470,6.328772,,,,,,
29,59392,61440,2048,1.346757,1.393197,-21.496945,TRUE,,649.066296,0.971065,656.496332,1309.060426,33.738339,30.905685,2.832654,,,,,,
30,61440,63488,2048,1.393197,1.439637,-21.898087,TRUE,,636.311762,0.970432,643.611727,1287.068918,32.222113,31.110329,1.111785,,,,,,
