file,frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,spr_db,low_band_value,high_band_value,low_peak_freq_hz,high_peak_freq_hz,status
E04before_20220607_tanto-tanto_02_mono.wav,0,0,2048,2048,0.0,0.046439909297052155,0.0432011377609446,-41.14468548877937,983.0872366275657,0.07553069985853945,43.06640625,2950.048828125,included
E04before_20220607_tanto-tanto_02_mono.wav,1,2048,4096,2048,0.046439909297052155,0.09287981859410431,0.04811685562523093,-46.997325320127246,1367.8103950225525,0.027308218426678913,43.06640625,2002.587890625,included
E04before_20220607_tanto-tanto_02_mono.wav,2,4096,6144,2048,0.09287981859410431,0.13931972789115646,0.03573067209591875,-43.57436271987268,661.1560669208504,0.02903138234490447,43.06640625,2325.5859375,included
E04before_20220607_tanto-tanto_02_mono.wav,3,6144,8192,2048,0.13931972789115646,0.18575963718820862,0.032395365146762035,-40.325871872694805,283.9925233745282,0.026346305252785408,21.533203125,2024.12109375,included
E04before_20220607_tanto-tanto_02_mono.wav,4,8192,10240,2048,0.18575963718820862,0.23219954648526078,0.03883777811781687,-47.751770600070884,767.5852645678452,0.012880999664824602,21.533203125,2734.716796875,included
E04before_20220607_tanto-tanto_02_mono.wav,5,10240,12288,2048,0.23219954648526078,0.2786394557823129,0.053367615011637566,-42.15630549450023,1429.769078174803,0.0870232604721293,21.533203125,2196.38671875,included
E04before_20220607_tanto-tanto_02_mono.wav,6,12288,14336,2048,0.2786394557823129,0.3250793650793651,0.10061269219957521,-29.221275307311288,3329.847233319505,3.98379313310634,559.86328125,3789.84375,included
E04before_20220607_tanto-tanto_02_mono.wav,7,14336,16384,2048,0.3250793650793651,0.37151927437641724,0.16034109573576621,-32.070379652553285,6803.43239953359,4.223671261339065,1184.326171875,2993.115234375,included
E04before_20220607_tanto-tanto_02_mono.wav,8,16384,18432,2048,0.37151927437641724,0.4179591836734694,0.17592692859949738,-22.104455012543973,12159.102271544756,74.89554926373135,1184.326171875,2993.115234375,included
E04before_20220607_tanto-tanto_02_mono.wav,9,18432,20480,2048,0.4179591836734694,0.46439909297052157,0.171034762857536,-30.020738915531375,5176.3387840616215,5.151679078268592,1205.859375,3596.044921875,included
E04before_20220607_tanto-tanto_02_mono.wav,10,20480,22528,2048,0.46439909297052157,0.5108390022675737,0.1560142636830659,-31.372011114137713,6843.796290349152,4.989947341973215,1248.92578125,3725.244140625,included
E04before_20220607_tanto-tanto_02_mono.wav,11,22528,24576,2048,0.5108390022675737,0.5572789115646258,0.20104740899527185,-35.41422941719581,14484.338129041495,4.163664358792653,1248.92578125,3725.244140625,included
E04before_20220607_tanto-tanto_02_mono.wav,12,24576,26624,2048,0.5572789115646258,0.603718820861678,0.20548836281651026,-34.37778971281852,16067.644151807248,5.863720129556113,1227.392578125,3725.244140625,included
E04before_20220607_tanto-tanto_02_mono.wav,13,26624,28672,2048,0.603718820861678,0.6501587301587302,0.19950786077918828,-36.58072618628057,16610.177189959006,3.6500738106119175,1227.392578125,3703.7109375,included
E04before_20220607_tanto-tanto_02_mono.wav,14,28672,30720,2048,0.6501587301587302,0.6965986394557823,0.12868809025997763,-24.548358995999003,5582.3085967424,19.587451834028546,1248.92578125,3725.244140625,included
E04before_20220607_tanto-tanto_02_mono.wav,15,30720,32768,2048,0.6965986394557823,0.7430385487528345,0.12104056647008445,-31.553625374524735,5330.138942801541,3.72714245857974,1248.92578125,3703.7109375,included
E04before_20220607_tanto-tanto_02_mono.wav,16,32768,34816,2048,0.7430385487528345,0.7894784580498866,0.11143297866425754,-22.35435154205313,5316.732837006321,30.91787831618026,1248.92578125,3725.244140625,included
E04before_20220607_tanto-tanto_02_mono.wav,17,34816,36864,2048,0.7894784580498866,0.8359183673469388,0.1553474432353708,-29.59760302626552,9216.820754973012,10.111622298741864,1227.392578125,3725.244140625,included
E04before_20220607_tanto-tanto_02_mono.wav,18,36864,38912,2048,0.8359183673469388,0.8823582766439909,0.13524961790134232,-30.026222040833424,4918.005859889506,4.888401152182815,1248.92578125,3725.244140625,included
E04before_20220607_tanto-tanto_02_mono.wav,19,38912,40960,2048,0.8823582766439909,0.9287981859410431,0.1427560231235244,-22.633199771311983,4510.709579893324,24.5994212168414,624.462890625,3811.376953125,included
E04before_20220607_tanto-tanto_02_mono.wav,20,40960,43008,2048,0.9287981859410431,0.9752380952380952,0.1559159827188785,-33.6105031292911,8982.080638736918,3.9113496132501226,624.462890625,3768.310546875,included
E04before_20220607_tanto-tanto_02_mono.wav,21,43008,45056,2048,0.9752380952380952,1.0216780045351475,0.11602247576765623,-25.414926648544625,4387.729543990033,12.610932040800375,624.462890625,3725.244140625,included
E04before_20220607_tanto-tanto_02_mono.wav,22,45056,47104,2048,1.0216780045351475,1.0681179138321995,0.10083196194987806,-25.223696977477424,2201.220057103007,6.611405026288819,624.462890625,3725.244140625,included
E04before_20220607_tanto-tanto_02_mono.wav,23,47104,49152,2048,1.0681179138321995,1.1145578231292517,0.1806124371579968,-30.11746791710204,12928.474759043504,12.583472378830216,624.462890625,3789.84375,included
E04before_20220607_tanto-tanto_02_mono.wav,24,49152,51200,2048,1.1145578231292517,1.1609977324263039,0.17287568282575955,-34.270925531345426,11107.814706349358,4.154665592974258,624.462890625,3143.84765625,included
E04before_20220607_tanto-tanto_02_mono.wav,25,51200,53248,2048,1.1609977324263039,1.207437641723356,0.12590338814410806,-25.426733888973597,3381.6553249358876,9.692949524416841,624.462890625,3057.71484375,included
