file,frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,spr_db,low_band_value,high_band_value,low_peak_freq_hz,high_peak_freq_hz,status
V08after_20240422_tanto_tanto_02_mono.wav,0,0,2048,2048,0.0,0.046439909297052155,0.03114538977430469,-28.779929010705047,374.18954560328103,0.49556285762741736,43.06640625,2024.12109375,included
V08after_20240422_tanto_tanto_02_mono.wav,1,2048,4096,2048,0.046439909297052155,0.09287981859410431,0.18187218101510647,-29.409547857747125,9534.73506867585,10.923299575588981,1291.9921875,3229.98046875,included
V08after_20240422_tanto_tanto_02_mono.wav,2,4096,6144,2048,0.09287981859410431,0.13931972789115646,0.19573311595240822,-13.725470169715454,4216.559898274172,178.81800984824346,1270.458984375,3703.7109375,included
V08after_20240422_tanto_tanto_02_mono.wav,3,6144,8192,2048,0.13931972789115646,0.18575963718820862,0.18959244810902556,-20.40601417728351,8101.680775131433,73.78595612094283,624.462890625,3100.78125,included
V08after_20240422_tanto_tanto_02_mono.wav,4,8192,10240,2048,0.18575963718820862,0.23219954648526078,0.16813156106435892,-13.605672068478121,6310.85054444685,275.1190659474274,645.99609375,3229.98046875,included
V08after_20240422_tanto_tanto_02_mono.wav,5,10240,12288,2048,0.23219954648526078,0.2786394557823129,0.14496390395906644,-9.110235706896365,4874.5214448283505,598.285413514841,1270.458984375,3208.447265625,included
V08after_20240422_tanto_tanto_02_mono.wav,6,12288,14336,2048,0.2786394557823129,0.3250793650793651,0.15975277170752603,-15.057543885161081,6731.261929566807,210.05939088299766,624.462890625,3122.314453125,included
V08after_20240422_tanto_tanto_02_mono.wav,7,14336,16384,2048,0.3250793650793651,0.37151927437641724,0.16063289892941834,-14.202319764401512,8351.245191348838,317.33593794352237,1248.92578125,3143.84765625,included
V08after_20240422_tanto_tanto_02_mono.wav,8,16384,18432,2048,0.37151927437641724,0.4179591836734694,0.1856643605255783,-11.82872745139062,10616.387424282246,696.793376471175,1248.92578125,3143.84765625,included
V08after_20240422_tanto_tanto_02_mono.wav,9,18432,20480,2048,0.4179591836734694,0.46439909297052157,0.19567703490817479,-8.66458450764476,13764.019634721828,1871.9180530788435,624.462890625,3165.380859375,included
