file,frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,spr_db,low_band_value,high_band_value,low_peak_freq_hz,high_peak_freq_hz,status
E05after_tanto-tanto240206_0629caro-2_mono.wav,0,0,2048,2048,0.0,0.046439909297052155,0.03095523131719746,-38.45325198482829,557.5034437627331,0.07960170241217675,21.533203125,2067.1875,included
E05after_tanto-tanto240206_0629caro-2_mono.wav,1,2048,4096,2048,0.046439909297052155,0.09287981859410431,0.038982148590721424,-29.206865580502562,417.8017903056972,0.5015147823802484,21.533203125,2002.587890625,included
E05after_tanto-tanto240206_0629caro-2_mono.wav,2,4096,6144,2048,0.09287981859410431,0.13931972789115646,0.1323203338847054,-32.064957215888406,6592.489827645885,4.097828199502892,1205.859375,3014.6484375,included
E05after_tanto-tanto240206_0629caro-2_mono.wav,3,6144,8192,2048,0.13931972789115646,0.18575963718820862,0.15511774850052842,-24.43788579623837,8744.591232810326,31.47392702289742,1205.859375,3596.044921875,included
E05after_tanto-tanto240206_0629caro-2_mono.wav,4,8192,10240,2048,0.18575963718820862,0.23219954648526078,0.16373904711346482,-18.106413399109403,10121.045554789524,156.52511794575668,1248.92578125,3746.77734375,included
E05after_tanto-tanto240206_0629caro-2_mono.wav,5,10240,12288,2048,0.23219954648526078,0.2786394557823129,0.17303935667713702,-15.788911794570577,8593.671834725514,226.61444311503402,1248.92578125,3725.244140625,included
E05after_tanto-tanto240206_0629caro-2_mono.wav,6,12288,14336,2048,0.2786394557823129,0.3250793650793651,0.20969302533675957,-29.15892357460303,21989.06608155085,26.68790155519577,1184.326171875,3552.978515625,included
E05after_tanto-tanto240206_0629caro-2_mono.wav,7,14336,16384,2048,0.3250793650793651,0.37151927437641724,0.13090653178645872,-17.16168333487109,6698.413072997579,128.76670784471796,1227.392578125,3682.177734375,included
E05after_tanto-tanto240206_0629caro-2_mono.wav,8,16384,18432,2048,0.37151927437641724,0.4179591836734694,0.09934963555965455,-9.823868622798221,2077.3595944838753,216.33401865427717,645.99609375,3208.447265625,included
E05after_tanto-tanto240206_0629caro-2_mono.wav,9,18432,20480,2048,0.4179591836734694,0.46439909297052157,0.1982697547467725,-22.95338714520601,16975.944269356994,85.99936138871432,1205.859375,2993.115234375,included
E05after_tanto-tanto240206_0629caro-2_mono.wav,10,20480,22528,2048,0.46439909297052157,0.5108390022675737,0.1805765923337848,-25.993903464475537,18065.482354569802,45.44218604671416,1184.326171875,3531.4453125,included
E05after_tanto-tanto240206_0629caro-2_mono.wav,11,22528,24576,2048,0.5108390022675737,0.5572789115646258,0.07928096988414196,-10.327610531166977,959.7289885156329,88.99949854993038,1270.458984375,3165.380859375,included
