file,frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,spr_db,low_band_value,high_band_value,low_peak_freq_hz,high_peak_freq_hz,status
E02after_20160401_tanto-tanto_01_44100_mono.wav,0,0,2048,2048,0.0,0.046439909297052155,0.20773033564535956,-21.27249972838942,12641.14787408144,94.30539507902992,1227.392578125,3639.111328125,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,1,2048,4096,2048,0.046439909297052155,0.09287981859410431,0.2524907766361061,-38.02136752698655,28010.53286050364,4.4175819829821314,1227.392578125,3703.7109375,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,2,4096,6144,2048,0.09287981859410431,0.13931972789115646,0.23181367966779337,-42.78762947024731,14985.273494948755,0.7886816322867019,1270.458984375,3143.84765625,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,3,6144,8192,2048,0.13931972789115646,0.18575963718820862,0.2867738604205002,-31.549861219008363,37747.89316481295,26.418405097311243,1270.458984375,3186.9140625,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,4,8192,10240,2048,0.18575963718820862,0.23219954648526078,0.2503142392304647,-28.9428941008551,17519.808238435377,22.348065637633276,1270.458984375,3208.447265625,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,5,10240,12288,2048,0.23219954648526078,0.2786394557823129,0.30998828017568886,-27.690240180347647,35973.90467090432,61.229901590055604,1270.458984375,3165.380859375,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,6,12288,14336,2048,0.2786394557823129,0.3250793650793651,0.27518831877742617,-37.086686536599075,24291.371268941326,4.750981924755652,1270.458984375,3768.310546875,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,7,14336,16384,2048,0.3250793650793651,0.37151927437641724,0.3426252769701354,-27.19718168874593,56501.48747606003,107.73125334846296,1270.458984375,3165.380859375,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,8,16384,18432,2048,0.37151927437641724,0.4179591836734694,0.24050309031153386,-19.93393291831768,18758.256540238108,190.45798232965467,1248.92578125,3122.314453125,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,9,18432,20480,2048,0.4179591836734694,0.46439909297052157,0.2731056364025633,-22.799681689890807,38271.80180548179,200.86799284823996,1248.92578125,3122.314453125,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,10,20480,22528,2048,0.46439909297052157,0.5108390022675737,0.2785517010266756,-17.82486537429382,28589.163433480942,471.753259937496,1248.92578125,3100.78125,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,11,22528,24576,2048,0.5108390022675737,0.5572789115646258,0.21977444264940607,-22.686006805742153,17618.774798835988,94.9237799579371,1248.92578125,3143.84765625,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,12,24576,26624,2048,0.5572789115646258,0.603718820861678,0.18065755165460243,-14.814398963150825,9800.084163183372,323.43715566415074,1248.92578125,3122.314453125,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,13,26624,28672,2048,0.603718820861678,0.6501587301587302,0.23671896883677707,-16.01054950978969,13867.23990859528,347.4842127718507,1248.92578125,3100.78125,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,14,28672,30720,2048,0.6501587301587302,0.6965986394557823,0.3034598997859952,-21.279968666671188,37437.69384626505,278.8124879256562,1248.92578125,3100.78125,included
E02after_20160401_tanto-tanto_01_44100_mono.wav,15,30720,32768,2048,0.6965986394557823,0.7430385487528345,0.17120618471568372,-18.709432661087003,5389.424276338406,72.54360073330146,1248.92578125,3143.84765625,included
