file,frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,spr_db,low_band_value,high_band_value,low_peak_freq_hz,high_peak_freq_hz,status
E01before_tanto-tanto_20141001_02_mono.wav,0,0,2048,2048,0.0,0.046439909297052155,0.03271728851273671,-41.38804226262834,327.39640127377254,0.023783166435736573,624.462890625,3660.64453125,included
E01before_tanto-tanto_20141001_02_mono.wav,1,2048,4096,2048,0.046439909297052155,0.09287981859410431,0.08118855685929598,-32.835666456452024,1588.3211939882115,0.8267452061672884,624.462890625,3682.177734375,included
E01before_tanto-tanto_20141001_02_mono.wav,2,4096,6144,2048,0.09287981859410431,0.13931972789115646,0.16090971928196565,-30.94818955729661,7849.19015086857,6.309659082613349,624.462890625,3746.77734375,included
E01before_tanto-tanto_20141001_02_mono.wav,3,6144,8192,2048,0.13931972789115646,0.18575963718820862,0.1997125955712353,-32.85228049203992,14632.549134665944,7.587381859784178,624.462890625,3165.380859375,included
E01before_tanto-tanto_20141001_02_mono.wav,4,8192,10240,2048,0.18575963718820862,0.23219954648526078,0.21276347080498276,-25.46651093952317,12953.698307532872,36.791092489437744,645.99609375,3165.380859375,included
E01before_tanto-tanto_20141001_02_mono.wav,5,10240,12288,2048,0.23219954648526078,0.2786394557823129,0.22807745357396042,-28.50594664815056,15355.745324509377,21.66088695799698,1227.392578125,3079.248046875,included
E01before_tanto-tanto_20141001_02_mono.wav,6,12288,14336,2048,0.2786394557823129,0.3250793650793651,0.2063348375013451,-23.20567944038912,10128.50350370773,48.41471042552681,1248.92578125,3122.314453125,included
E01before_tanto-tanto_20141001_02_mono.wav,7,14336,16384,2048,0.3250793650793651,0.37151927437641724,0.18750307166966168,-16.476589953359976,3911.9437788626046,88.0508614550033,645.99609375,3229.98046875,included
E01before_tanto-tanto_20141001_02_mono.wav,8,16384,18432,2048,0.37151927437641724,0.4179591836734694,0.2199644295054509,-16.45937359897961,8835.014116928764,199.6502635744442,1248.92578125,3122.314453125,included
E01before_tanto-tanto_20141001_02_mono.wav,9,18432,20480,2048,0.4179591836734694,0.46439909297052157,0.21415571487491025,-14.719677774082804,14646.012145940562,494.02805510885236,624.462890625,3122.314453125,included
E01before_tanto-tanto_20141001_02_mono.wav,10,20480,22528,2048,0.46439909297052157,0.5108390022675737,0.1548208214614103,-21.20845192819963,6860.746454482132,51.942898106239134,1248.92578125,3143.84765625,included
E01before_tanto-tanto_20141001_02_mono.wav,11,22528,24576,2048,0.5108390022675737,0.5572789115646258,0.0985860107802564,-6.207967748552545,2080.6409081968427,498.19613985454583,1270.458984375,3165.380859375,included
E01before_tanto-tanto_20141001_02_mono.wav,12,24576,26624,2048,0.5572789115646258,0.603718820861678,0.20342020582808062,-22.453157956221517,18080.208088991414,102.7750339547311,645.99609375,3186.9140625,included
E01before_tanto-tanto_20141001_02_mono.wav,13,26624,28672,2048,0.603718820861678,0.6501587301587302,0.15516750396431297,-17.05720039338725,5725.352705520783,112.74108416040166,1227.392578125,3079.248046875,included
E01before_tanto-tanto_20141001_02_mono.wav,14,28672,30720,2048,0.6501587301587302,0.6965986394557823,0.1388967989374182,-16.273806580507756,7724.055320995971,182.16490748088424,1227.392578125,3079.248046875,included
E01before_tanto-tanto_20141001_02_mono.wav,15,30720,32768,2048,0.6965986394557823,0.7430385487528345,0.12604725787422885,-10.74463001333985,3181.7081895702495,268.03860221074933,624.462890625,3186.9140625,included
E01before_tanto-tanto_20141001_02_mono.wav,16,32768,34816,2048,0.7430385487528345,0.7894784580498866,0.13517859458959067,-6.767750545365866,5498.37183626012,1157.3349057174494,645.99609375,3186.9140625,included
E01before_tanto-tanto_20141001_02_mono.wav,17,34816,36864,2048,0.7894784580498866,0.8359183673469388,0.1523218089217253,-10.017591492180225,5788.9966467994,576.5595217242185,1248.92578125,3122.314453125,included
E01before_tanto-tanto_20141001_02_mono.wav,18,36864,38912,2048,0.8359183673469388,0.8823582766439909,0.17690566835112495,-11.827056632254267,9688.603988465591,636.1441558040141,624.462890625,3122.314453125,included
E01before_tanto-tanto_20141001_02_mono.wav,19,38912,40960,2048,0.8823582766439909,0.9287981859410431,0.16190564272686264,-16.675607351471655,6714.356568594879,144.3589337846539,645.99609375,3294.580078125,included
E01before_tanto-tanto_20141001_02_mono.wav,20,40960,43008,2048,0.9287981859410431,0.9752380952380952,0.15190157755334466,-11.592511060554912,4688.210785338713,324.904722284812,667.529296875,3294.580078125,included
E01before_tanto-tanto_20141001_02_mono.wav,21,43008,45056,2048,0.9752380952380952,1.0216780045351475,0.22012088992842932,-13.359634457021006,18376.961730075313,847.8328998783174,645.99609375,3229.98046875,included
E01before_tanto-tanto_20141001_02_mono.wav,22,45056,47104,2048,1.0216780045351475,1.0681179138321995,0.2595524843340712,-29.21627272642126,23028.6488787845,27.58298005810065,645.99609375,3273.046875,included
E01before_tanto-tanto_20141001_02_mono.wav,23,47104,49152,2048,1.0681179138321995,1.1145578231292517,0.1537502959592643,-16.573697159148914,9232.373797682425,203.20933931279384,645.99609375,3229.98046875,included
E01before_tanto-tanto_20141001_02_mono.wav,24,49152,51200,2048,1.1145578231292517,1.1609977324263039,0.04687658009798597,-19.238536317487565,802.3149421941644,9.560734295029771,645.99609375,3229.98046875,included
E01before_tanto-tanto_20141001_02_mono.wav,25,51200,53248,2048,1.1609977324263039,1.207437641723356,0.020062271424816074,-13.247491334072299,105.18514795489153,4.979724183486106,645.99609375,3875.9765625,included
E01before_tanto-tanto_20141001_02_mono.wav,26,53248,55296,2048,1.207437641723356,1.253877551020408,0.012530553794706677,-16.898996577869088,36.0165543456466,0.7355335792541946,667.529296875,3854.443359375,included
E01before_tanto-tanto_20141001_02_mono.wav,27,55296,57344,2048,1.253877551020408,1.3003174603174603,0.00598992533880494,-18.268689621068436,14.422324420850382,0.2148653070738424,667.529296875,3854.443359375,included
E01before_tanto-tanto_20141001_02_mono.wav,28,57344,59392,2048,1.3003174603174603,1.3467573696145125,0.010840212054059906,-21.875900739235643,11.993869974437873,0.07786983642634887,452.197265625,3294.580078125,included
E01before_tanto-tanto_20141001_02_mono.wav,29,59392,61440,2048,1.3467573696145125,1.3931972789115645,0.021794142730004303,-26.923333363872963,146.65802263969636,0.29783277557371735,452.197265625,3186.9140625,included
E01before_tanto-tanto_20141001_02_mono.wav,30,61440,63488,2048,1.3931972789115645,1.4396371882086167,0.03221801821227109,-39.580573404341784,429.22730246780924,0.047274832473369506,452.197265625,3962.109375,included
E01before_tanto-tanto_20141001_02_mono.wav,31,63488,65536,2048,1.4396371882086167,1.486077097505669,0.029186690960588544,-27.451734927925347,295.78079858228176,0.5318589653395213,430.6640625,3940.576171875,included
E01before_tanto-tanto_20141001_02_mono.wav,32,65536,67584,2048,1.486077097505669,1.5325170068027212,0.02879959369819356,-29.1420688813028,201.32184099417535,0.24529235060829785,430.6640625,3962.109375,included
E01before_tanto-tanto_20141001_02_mono.wav,33,67584,69632,2048,1.5325170068027212,1.5789569160997732,0.049060253529659224,-28.392386625032753,734.4798886086513,1.0635091873872458,452.197265625,3983.642578125,included
E01before_tanto-tanto_20141001_02_mono.wav,34,69632,71680,2048,1.5789569160997732,1.6253968253968254,0.06194538703308996,-30.94548160931101,1009.9121539747608,0.8123355094984404,452.197265625,3122.314453125,included
E01before_tanto-tanto_20141001_02_mono.wav,35,71680,73728,2048,1.6253968253968254,1.6718367346938776,0.061697939379092445,-28.413639642484032,971.4532008348519,1.399773989810255,452.197265625,3100.78125,included
E01before_tanto-tanto_20141001_02_mono.wav,36,73728,75776,2048,1.6718367346938776,1.7182766439909296,0.039148836680199244,-21.3950635305929,507.0315376511614,3.677296263622632,430.6640625,3079.248046875,included
E01before_tanto-tanto_20141001_02_mono.wav,37,75776,77824,2048,1.7182766439909296,1.7647165532879818,0.04501343499423395,-24.390430625690076,808.7843256797677,2.9429959430827766,430.6640625,3488.37890625,included
E01before_tanto-tanto_20141001_02_mono.wav,38,77824,79872,2048,1.7647165532879818,1.811156462585034,0.045639045831430726,-18.427429107542498,664.2448511835377,9.540810851490212,452.197265625,3122.314453125,included
