file,frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,spr_db,low_band_value,high_band_value,low_peak_freq_hz,high_peak_freq_hz,status
V01after_20190408tanto_tanto_02_mono.wav,0,0,2048,2048,0.0,0.046439909297052155,0.19753157784533817,-40.23238138476383,20064.153681138043,1.9018782295000987,1248.92578125,3165.380859375,included
V01after_20190408tanto_tanto_02_mono.wav,1,2048,4096,2048,0.046439909297052155,0.09287981859410431,0.17619911479096415,-34.68066123641974,21708.42449507207,7.388600444315789,1270.458984375,3143.84765625,included
V01after_20190408tanto_tanto_02_mono.wav,2,4096,6144,2048,0.09287981859410431,0.13931972789115646,0.17573157402048536,-30.12634183371624,16532.94387072426,16.05890792126803,1248.92578125,3186.9140625,included
V01after_20190408tanto_tanto_02_mono.wav,3,6144,8192,2048,0.13931972789115646,0.18575963718820862,0.19878018001785497,-28.55860351522408,16693.729035222743,23.26446171523869,1270.458984375,3703.7109375,included
V01after_20190408tanto_tanto_02_mono.wav,4,8192,10240,2048,0.18575963718820862,0.23219954648526078,0.14449877871711497,-26.95134678210589,5245.180573035343,10.583413529483652,689.0625,2045.654296875,included
V01after_20190408tanto_tanto_02_mono.wav,5,10240,12288,2048,0.23219954648526078,0.2786394557823129,0.16921710483258035,-26.63749635886504,7556.68440689882,16.39010172716255,667.529296875,2045.654296875,included
V01after_20190408tanto_tanto_02_mono.wav,6,12288,14336,2048,0.2786394557823129,0.3250793650793651,0.1782702159799991,-26.84884210417586,9639.016776785322,19.913542521030784,1162.79296875,3445.3125,included
V01after_20190408tanto_tanto_02_mono.wav,7,14336,16384,2048,0.3250793650793651,0.37151927437641724,0.14846808267386694,-20.71064457528005,2670.8869400156996,22.677284416540314,1162.79296875,3639.111328125,included
V01after_20190408tanto_tanto_02_mono.wav,8,16384,18432,2048,0.37151927437641724,0.4179591836734694,0.15710372925418892,-26.76140241404935,8612.033405065302,18.153712963008786,667.529296875,3402.24609375,included
V01after_20190408tanto_tanto_02_mono.wav,9,18432,20480,2048,0.4179591836734694,0.46439909297052157,0.1409648503188446,-25.6378842822716,2551.2021579041066,6.965566541347289,1205.859375,3703.7109375,included
V01after_20190408tanto_tanto_02_mono.wav,10,20480,22528,2048,0.46439909297052157,0.5108390022675737,0.16027688863159967,-21.281598225854953,6076.681469396959,45.23833885183673,1141.259765625,3402.24609375,included
V01after_20190408tanto_tanto_02_mono.wav,11,22528,24576,2048,0.5108390022675737,0.5572789115646258,0.15692886802964764,-25.979463687707188,5703.892866259697,14.395441566366872,1141.259765625,3983.642578125,included
V01after_20190408tanto_tanto_02_mono.wav,12,24576,26624,2048,0.5572789115646258,0.603718820861678,0.14669008080066523,-26.755836317848495,5360.105680769895,11.313310861539012,689.0625,3445.3125,included
V01after_20190408tanto_tanto_02_mono.wav,13,26624,28672,2048,0.603718820861678,0.6501587301587302,0.15369773280048635,-23.030227032576484,2839.8441311061147,14.134218493812414,645.99609375,3660.64453125,included
V01after_20190408tanto_tanto_02_mono.wav,14,28672,30720,2048,0.6501587301587302,0.6965986394557823,0.17119859894978906,-22.146586103786767,5638.850577148614,34.39790368096516,1119.7265625,3897.509765625,included
V01after_20190408tanto_tanto_02_mono.wav,15,30720,32768,2048,0.6965986394557823,0.7430385487528345,0.15639960667989689,-24.515114534644383,4086.1695158828757,14.44790661986115,1141.259765625,3531.4453125,included
V01after_20190408tanto_tanto_02_mono.wav,16,32768,34816,2048,0.7430385487528345,0.7894784580498866,0.137496065986609,-17.020902348543096,3508.6395558390686,69.67043471775762,689.0625,3402.24609375,included
V01after_20190408tanto_tanto_02_mono.wav,17,34816,36864,2048,0.7894784580498866,0.8359183673469388,0.15664507093753435,-20.51226556686229,3167.7768825180883,28.153217041701176,1205.859375,3639.111328125,included
