file_name,frame_index,start_sample,end_sample_exclusive,frame_length_samples,start_time_s,center_time_s,end_time_s,rms_dbfs,is_short_frame,is_silent_frame,include_in_median,exclusion_reason,fa_hz,fc_hz,fb_hz,bandwidth_hz,q_value,peak_db,minus_3db_target_db,n_valid_candidates,selected_peak_policy,status
V06after_20240618_tanto_tanto_02_mono.wav,0,0,2048,2048,0.0,0.023219954648526078,0.046439909297052155,-44.80566964022081,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06after_20240618_tanto_tanto_02_mono.wav,1,2048,4096,2048,0.046439909297052155,0.06965986394557823,0.09287981859410431,-28.51040714599034,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06after_20240618_tanto_tanto_02_mono.wav,2,4096,6144,2048,0.09287981859410431,0.11609977324263039,0.13931972789115646,-16.967229623654816,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06after_20240618_tanto_tanto_02_mono.wav,3,6144,8192,2048,0.13931972789115646,0.16253968253968254,0.18575963718820862,-16.046595496949173,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06after_20240618_tanto_tanto_02_mono.wav,4,8192,10240,2048,0.18575963718820862,0.2089795918367347,0.23219954648526078,-15.309671585284576,False,False,True,,3348.4130859375,3123.056591790997,3512.7729986669215,389.71640687592435,8.59192229749657,31.116381858233872,28.116381858233872,1,largest-q,valid
V06after_20240618_tanto_tanto_02_mono.wav,5,10240,12288,2048,0.23219954648526078,0.25541950113378686,0.2786394557823129,-15.85761300389147,False,False,True,,3434.5458984375,3255.2831391966506,3585.52095254334,330.23781334668956,10.400219961582208,32.2037868170623,29.2037868170623,1,largest-q,valid
V06after_20240618_tanto_tanto_02_mono.wav,6,12288,14336,2048,0.2786394557823129,0.301859410430839,0.3250793650793651,-16.356940411252157,False,False,True,,3606.8115234375,3381.7504496046467,3776.0337815300572,394.2833319254105,9.147765658325692,31.492095140020105,28.492095140020105,1,largest-q,valid
V06after_20240618_tanto_tanto_02_mono.wav,7,14336,16384,2048,0.3250793650793651,0.34829931972789113,0.37151927437641724,-19.2689101100933,False,False,True,,3585.2783203125,3455.7399506231236,3707.568769792391,251.82881916926726,14.23696593638335,32.2658170017018,29.265817001701798,1,largest-q,valid
V06after_20240618_tanto_tanto_02_mono.wav,8,16384,18432,2048,0.37151927437641724,0.3947392290249433,0.4179591836734694,-16.48200358316253,False,False,True,,3671.4111328125,3534.5238574684954,3769.910386399804,235.38652893130848,15.597371478653764,36.63382487411677,33.63382487411677,1,largest-q,valid
V06after_20240618_tanto_tanto_02_mono.wav,9,18432,20480,2048,0.4179591836734694,0.44117913832199546,0.46439909297052157,-16.062329349919537,False,False,True,,3714.4775390625,3654.126718226058,3773.5688084676544,119.44209024159636,31.098564430254026,39.66540280530877,36.66540280530877,1,largest-q,valid
