file_name,frame_index,start_sample,end_sample_exclusive,frame_length_samples,start_time_s,center_time_s,end_time_s,rms_dbfs,is_short_frame,is_silent_frame,include_in_median,exclusion_reason,fa_hz,fc_hz,fb_hz,bandwidth_hz,q_value,peak_db,minus_3db_target_db,n_valid_candidates,selected_peak_policy,status
V01after_20190408tanto_tanto_02_mono.wav,0,0,2048,2048,0.0,0.023219954648526078,0.046439909297052155,-14.087530406014146,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V01after_20190408tanto_tanto_02_mono.wav,1,2048,4096,2048,0.046439909297052155,0.06965986394557823,0.09287981859410431,-15.080190584583274,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V01after_20190408tanto_tanto_02_mono.wav,2,4096,6144,2048,0.09287981859410431,0.11609977324263039,0.13931972789115646,-15.103264333156952,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V01after_20190408tanto_tanto_02_mono.wav,3,6144,8192,2048,0.13931972789115646,0.16253968253968254,0.18575963718820862,-14.032801442069614,False,False,True,,3779.0771484375,3587.235381706948,3940.7792503684122,353.54386866146433,10.689132193821617,31.177741371340844,28.177741371340844,1,largest-q,valid
V01after_20190408tanto_tanto_02_mono.wav,4,8192,10240,2048,0.18575963718820862,0.2089795918367347,0.23219954648526078,-16.80297072704589,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V01after_20190408tanto_tanto_02_mono.wav,5,10240,12288,2048,0.23219954648526078,0.25541950113378686,0.2786394557823129,-15.43130676479809,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V01after_20190408tanto_tanto_02_mono.wav,6,12288,14336,2048,0.2786394557823129,0.301859410430839,0.3250793650793651,-14.978490210888818,False,False,True,,3865.2099609375,3630.733902609442,4042.5217919019005,411.78788929245866,9.386409997580971,29.828951794522723,26.828951794522723,1,largest-q,valid
V01after_20190408tanto_tanto_02_mono.wav,7,14336,16384,2048,0.3250793650793651,0.34829931972789113,0.37151927437641724,-16.567488342061544,False,False,True,,3951.3427734375,3874.0980266037845,4039.4595986893514,165.36157208556688,23.895169377035586,38.141852349423274,35.141852349423274,1,largest-q,valid
V01after_20190408tanto_tanto_02_mono.wav,8,16384,18432,2048,0.37151927437641724,0.3947392290249433,0.4179591836734694,-16.076534779616132,False,False,True,,3886.7431640625,3634.561095560187,4077.659009408925,443.09791384873824,8.771747829508694,30.546982527657548,27.546982527657548,1,largest-q,valid
V01after_20190408tanto_tanto_02_mono.wav,9,18432,20480,2048,0.4179591836734694,0.44117913832199546,0.46439909297052157,-17.018016795662223,False,False,True,,3972.8759765625,3825.077246952474,4096.937239030658,271.85999207818395,14.613683853194347,33.127399838124305,30.127399838124305,1,largest-q,valid
V01after_20190408tanto_tanto_02_mono.wav,10,20480,22528,2048,0.46439909297052157,0.4876190476190476,0.5108390022675737,-15.902701429364608,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V01after_20190408tanto_tanto_02_mono.wav,11,22528,24576,2048,0.5108390022675737,0.5340589569160997,0.5572789115646258,-16.08585071682549,False,False,True,,3972.8759765625,3868.4323470120016,4054.9746835447713,186.5423365327697,21.297449417679985,37.71325197086997,34.71325197086997,1,largest-q,valid
V01after_20190408tanto_tanto_02_mono.wav,12,24576,26624,2048,0.5572789115646258,0.5804988662131519,0.603718820861678,-16.67219012094683,False,False,True,,3865.2099609375,3471.7674090545497,4117.01534956903,645.2479405144804,5.990270899362534,29.100313378739287,26.100313378739287,1,largest-q,valid
V01after_20190408tanto_tanto_02_mono.wav,13,26624,28672,2048,0.603718820861678,0.626938775510204,0.6501587301587302,-16.26669801911336,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V01after_20190408tanto_tanto_02_mono.wav,14,28672,30720,2048,0.6501587301587302,0.6733786848072563,0.6965986394557823,-15.330075292808134,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V01after_20190408tanto_tanto_02_mono.wav,15,30720,32768,2048,0.6965986394557823,0.7198185941043084,0.7430385487528345,-16.11529021918584,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
