file_name,frame_index,start_sample,end_sample_exclusive,frame_length_samples,start_time_s,center_time_s,end_time_s,rms_dbfs,is_short_frame,is_silent_frame,include_in_median,exclusion_reason,fa_hz,fc_hz,fb_hz,bandwidth_hz,q_value,peak_db,minus_3db_target_db,n_valid_candidates,selected_peak_policy,status
V06before_20220530_tanto_tanto_02_mono.wav,0,0,2048,2048,0.0,0.023219954648526078,0.046439909297052155,-52.14311581208355,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,1,2048,4096,2048,0.046439909297052155,0.06965986394557823,0.09287981859410431,-31.610721068500297,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,2,4096,6144,2048,0.09287981859410431,0.11609977324263039,0.13931972789115646,-28.833748602955332,False,False,True,,3908.2763671875,3304.3377490508383,4215.983227811539,911.6454787607008,4.287057258815616,21.125263639661718,18.125263639661718,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,3,6144,8192,2048,0.13931972789115646,0.16253968253968254,0.18575963718820862,-28.994585992145115,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,4,8192,10240,2048,0.18575963718820862,0.2089795918367347,0.23219954648526078,-33.44749184306051,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,5,10240,12288,2048,0.23219954648526078,0.25541950113378686,0.2786394557823129,-26.39139111115749,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,6,12288,14336,2048,0.2786394557823129,0.301859410430839,0.3250793650793651,-26.814504599822545,False,False,True,,3649.8779296875,3428.60108530434,3810.799502695984,382.19841739164394,9.549693990353237,29.3121997949425,26.3121997949425,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,7,14336,16384,2048,0.3250793650793651,0.34829931972789113,0.37151927437641724,-24.94949415547247,False,False,True,,3800.6103515625,3656.1370046049383,3928.245111574449,272.1081069695106,13.967280849843824,30.785430266688234,27.785430266688234,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,8,16384,18432,2048,0.37151927437641724,0.3947392290249433,0.4179591836734694,-18.978636180497254,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,9,18432,20480,2048,0.4179591836734694,0.44117913832199546,0.46439909297052157,-17.40758644888732,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,10,20480,22528,2048,0.46439909297052157,0.4876190476190476,0.5108390022675737,-22.89659430262516,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,11,22528,24576,2048,0.5108390022675737,0.5340589569160997,0.5572789115646258,-25.444352123510434,False,False,True,,3692.9443359375,3587.0043444236,3799.042732018965,212.0383875953653,17.416395105705,33.32715472919727,30.327154729197268,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,12,24576,26624,2048,0.5572789115646258,0.5804988662131519,0.603718820861678,-19.798490224332845,False,False,True,,3391.4794921875,2785.32996675637,3619.2726066625214,833.9426399061513,4.066801875689153,31.24004860314109,28.24004860314109,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,13,26624,28672,2048,0.603718820861678,0.626938775510204,0.6501587301587302,-21.782952289046325,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,14,28672,30720,2048,0.6501587301587302,0.6733786848072563,0.6965986394557823,-24.178995275475646,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,15,30720,32768,2048,0.6965986394557823,0.7198185941043084,0.7430385487528345,-24.520959002115905,False,False,True,,3563.7451171875,3420.2568447889366,3672.4406723320926,252.18382754315599,14.131537108887919,33.573214242879175,30.573214242879175,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,16,32768,34816,2048,0.7430385487528345,0.7662585034013606,0.7894784580498866,-25.09356002393772,False,False,True,,3671.4111328125,3598.8374175130457,3734.5170027010904,135.6795851880447,27.059421855720732,39.39813346429406,36.39813346429406,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,17,34816,36864,2048,0.7894784580498866,0.8126984126984127,0.8359183673469388,-27.159865918212525,False,False,True,,3563.7451171875,3463.469519115493,3648.270801786905,184.80128267141208,19.28420120072465,36.58130107754467,33.58130107754467,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,18,36864,38912,2048,0.8359183673469388,0.8591383219954648,0.8823582766439909,-21.387684595964288,False,False,True,,3714.4775390625,3635.2264658383556,3782.820690778681,147.5942249403256,25.166821673167192,38.28969191698692,35.28969191698692,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,19,38912,40960,2048,0.8823582766439909,0.905578231292517,0.9287981859410431,-18.741972914616046,False,False,True,,3736.0107421875,3645.8321193817264,3807.3841182678543,161.55199888612788,23.12574754844648,37.85200709557538,34.85200709557538,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,20,40960,43008,2048,0.9287981859410431,0.9520181405895691,0.9752380952380952,-20.365179947327814,False,False,True,,3628.3447265625,3541.954039796314,3721.059187498371,179.1051477020569,20.258182263964212,39.07701888292091,36.07701888292091,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,21,43008,45056,2048,0.9752380952380952,0.9984580498866213,1.0216780045351475,-21.327686156499247,False,False,True,,3736.0107421875,3719.6759232034588,3767.9300005277696,48.254077324310856,77.42373182432115,48.50371203242457,45.50371203242457,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,22,45056,47104,2048,1.0216780045351475,1.0448979591836736,1.0681179138321995,-18.726862350903794,False,False,True,,3628.3447265625,3495.197811108499,3732.318587690262,237.12077658176304,15.301673598017207,37.656452202602956,34.656452202602956,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,23,47104,49152,2048,1.0681179138321995,1.0913378684807256,1.1145578231292517,-18.96138934577735,False,False,True,,3671.4111328125,3620.7054541328225,3703.0020360886397,82.29658195581715,44.61195162131501,46.057100812613754,43.057100812613754,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,24,49152,51200,2048,1.1145578231292517,1.1377777777777778,1.1609977324263039,-20.493115183470152,False,False,True,,3714.4775390625,3667.365266801361,3741.0333850471093,73.66811824574825,50.4217784777865,45.133987866721114,42.133987866721114,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,25,51200,53248,2048,1.1609977324263039,1.18421768707483,1.207437641723356,-19.093792432185897,False,False,True,,3477.6123046875,3376.963018863733,3551.1153707343606,174.15235187062763,19.968793228074865,41.15930224289852,38.15930224289852,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,26,53248,55296,2048,1.207437641723356,1.230657596371882,1.253877551020408,-18.629799819361892,False,False,True,,3326.8798828125,3285.226067438725,3376.4297692443606,91.20370180563577,36.47746546409283,47.201145265669915,44.201145265669915,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,27,55296,57344,2048,1.253877551020408,1.2770975056689342,1.3003174603174603,-17.19528824922396,False,False,True,,3520.6787109375,3444.8391720633686,3590.358557357861,145.51938529449262,24.193881136953543,44.05283321016809,41.05283321016809,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,28,57344,59392,2048,1.3003174603174603,1.3235374149659864,1.3467573696145125,-18.41189251099571,False,False,True,,3542.2119140625,3419.1536795149977,3635.0282885705533,215.87460905555554,16.408654679489928,41.366727060091684,38.366727060091684,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,29,59392,61440,2048,1.3467573696145125,1.3699773242630386,1.3931972789115645,-19.81776816968232,False,False,True,,3413.0126953125,3357.533733228638,3467.502262454416,109.96852922577773,31.03626755164836,46.524486283470374,43.524486283470374,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,30,61440,63488,2048,1.3931972789115645,1.4164172335600906,1.4396371882086167,-17.521638708393592,False,False,True,,3477.6123046875,3360.052011809117,3575.406126077447,215.3541142683298,16.148343933445442,41.660856072784554,38.660856072784554,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,31,63488,65536,2048,1.4396371882086167,1.4628571428571429,1.486077097505669,-19.983877337303642,False,False,True,,3283.8134765625,3197.8264621303233,3339.55580234448,141.72934021415676,23.169609564262217,43.90422887228027,40.90422887228027,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,32,65536,67584,2048,1.486077097505669,1.509297052154195,1.5325170068027212,-20.059281265273388,False,False,True,,3305.3466796875,3268.844728231967,3348.6434140457213,79.79868581375422,41.421066600044,47.9312788655279,44.9312788655279,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,33,67584,69632,2048,1.5325170068027212,1.555736961451247,1.5789569160997732,-21.20062993414651,False,False,True,,3413.0126953125,3308.8239632133327,3512.0347939829417,203.21083076960895,16.795427105861382,42.05241366663178,39.05241366663178,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,34,69632,71680,2048,1.5789569160997732,1.6021768707482993,1.6253968253968254,-21.776505615943705,False,False,True,,3219.2138671875,3183.7079401363985,3266.7360171086834,83.02807697228491,38.772593375396205,48.83453418541283,45.83453418541283,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,35,71680,73728,2048,1.6253968253968254,1.6486167800453515,1.6718367346938776,-20.74334169682465,False,False,True,,3197.6806640625,3185.0816230214264,3217.6729505101093,32.591327488682964,98.11446511876096,55.06080874657138,52.06080874657138,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,36,73728,75776,2048,1.6718367346938776,1.6950566893424037,1.7182766439909296,-22.797322769233833,False,False,True,,3219.2138671875,3139.7577855368568,3278.0864372921105,138.32865175525376,23.272213141231845,43.38380780384166,40.38380780384166,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,37,75776,77824,2048,1.7182766439909296,1.7414965986394557,1.7647165532879818,-28.420151586149682,False,False,True,,3563.7451171875,3490.7629208958747,3614.7369721872997,123.97405129142498,28.745895452026712,40.8236078851921,37.8236078851921,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,38,77824,79872,2048,1.7647165532879818,1.787936507936508,1.811156462585034,-22.185013021878206,False,False,True,,3305.3466796875,3258.2420279451785,3339.4421093221576,81.20008137697914,40.70619910270917,48.12890247720601,45.12890247720601,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,39,79872,81920,2048,1.811156462585034,1.8343764172335602,1.8575963718820863,-22.289754285149254,False,False,True,,3369.9462890625,3256.021266103454,3453.1938043320706,197.17253822861676,17.091357241418322,38.921773364916476,35.921773364916476,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,40,81920,83968,2048,1.8575963718820863,1.8808163265306121,1.9040362811791383,-20.547327732659504,False,False,True,,3283.8134765625,3242.0199938391434,3312.401775877152,70.38178203800862,46.65715163036261,48.39937504292931,45.39937504292931,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,41,83968,86016,2048,1.9040362811791383,1.9272562358276644,1.9504761904761905,-19.185903354177867,False,False,True,,3326.8798828125,3229.669790306494,3391.691341192238,162.02155088574364,20.53356398963611,40.94255979439027,37.94255979439027,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,42,86016,88064,2048,1.9504761904761905,1.9736961451247166,1.9969160997732427,-21.098354041267832,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,43,88064,90112,2048,1.9969160997732427,2.020136054421769,2.043356009070295,-21.032118070207435,False,False,True,,3714.4775390625,3527.9236320177774,3837.0359866268163,309.1123546090389,12.016593590251418,35.64666679622937,32.64666679622937,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,44,90112,92160,2048,2.043356009070295,2.066575963718821,2.089795918367347,-17.680903682497807,False,False,True,,3779.0771484375,3605.7967019973994,3919.269586426105,313.4728844287056,12.055515281089619,36.137320193570886,33.137320193570886,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,45,92160,94208,2048,2.089795918367347,2.1130158730158732,2.136235827664399,-22.55892364449003,False,False,True,,3671.4111328125,3531.0958073422107,3772.036680692406,240.9408733501955,15.237809516346726,36.1970091644162,33.1970091644162,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,46,94208,96256,2048,2.136235827664399,2.159455782312925,2.182675736961451,-23.162783934756106,False,False,True,,3391.4794921875,3143.511365532176,3565.7579235145595,422.24655798238337,8.031988486520705,33.209930108715184,30.209930108715184,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,47,96256,98304,2048,2.182675736961451,2.2058956916099772,2.2291156462585033,-25.280002329003146,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
V06before_20220530_tanto_tanto_02_mono.wav,48,98304,100352,2048,2.2291156462585033,2.2523356009070294,2.2755555555555556,-28.64304621583884,False,False,True,,3477.6123046875,3155.9518360283096,3692.1424731234874,536.1906370951779,6.4857758865904955,28.957423259432318,25.957423259432318,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,49,100352,102400,2048,2.2755555555555556,2.2987755102040817,2.3219954648526078,-33.616406529374274,False,False,True,,3240.7470703125,2939.3544570913646,3435.5605966259773,496.2061395346127,6.53104992483964,29.966286775041922,26.966286775041922,1,largest-q,valid
V06before_20220530_tanto_tanto_02_mono.wav,50,102400,104448,2048,2.3219954648526078,2.345215419501134,2.36843537414966,-38.61893807313799,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
