file_name,frame_index,start_sample,end_sample_exclusive,frame_length_samples,start_time_s,center_time_s,end_time_s,rms_dbfs,is_short_frame,is_silent_frame,include_in_median,exclusion_reason,fa_hz,fc_hz,fb_hz,bandwidth_hz,q_value,peak_db,minus_3db_target_db,n_valid_candidates,selected_peak_policy,status
E05after_tanto-tanto240206_0629caro-2_mono.wav,0,0,2048,2048,0.0,0.023219954648526078,0.046439909297052155,-29.897751955978737,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
E05after_tanto-tanto240206_0629caro-2_mono.wav,1,2048,4096,2048,0.046439909297052155,0.06965986394557823,0.09287981859410431,-28.18200190221857,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
E05after_tanto-tanto240206_0629caro-2_mono.wav,2,4096,6144,2048,0.09287981859410431,0.11609977324263039,0.13931972789115646,-17.56771963252815,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
E05after_tanto-tanto240206_0629caro-2_mono.wav,3,6144,8192,2048,0.13931972789115646,0.16253968253968254,0.18575963718820862,-16.174435581935814,False,False,False,no_valid_2p4_4p0_kHz_LPC_peak_or_3dB_crossings,,,,,,,,0,largest-q,no_valid_Q
E05after_tanto-tanto240206_0629caro-2_mono.wav,4,8192,10240,2048,0.18575963718820862,0.2089795918367347,0.23219954648526078,-15.71574075123841,False,False,True,,3843.6767578125,3595.8672791536937,4030.3645184125708,434.497239258877,8.846262784934304,28.435625928026003,25.435625928026003,1,largest-q,valid
E05after_tanto-tanto240206_0629caro-2_mono.wav,5,10240,12288,2048,0.23219954648526078,0.25541950113378686,0.2786394557823129,-15.235581520512575,False,False,True,,3779.0771484375,3700.5098804262407,3865.362014359353,164.85213393311233,22.9240414320074,36.59344871213514,33.59344871213514,1,largest-q,valid
E05after_tanto-tanto240206_0629caro-2_mono.wav,6,12288,14336,2048,0.2786394557823129,0.301859410430839,0.3250793650793651,-13.566005540176079,False,False,True,,3714.4775390625,3521.0803666261295,3860.308943222023,339.2285765958936,10.949777805681078,32.60879893577331,29.608798935773308,1,largest-q,valid
E05after_tanto-tanto240206_0629caro-2_mono.wav,7,14336,16384,2048,0.3250793650793651,0.34829931972789113,0.37151927437641724,-17.660768798398898,False,False,True,,3649.8779296875,3597.344381955882,3681.5832070366346,84.23882508075258,43.327740221788154,44.51003841602568,41.51003841602568,1,largest-q,valid
E05after_tanto-tanto240206_0629caro-2_mono.wav,8,16384,18432,2048,0.37151927437641724,0.3947392290249433,0.4179591836734694,-20.056536432785297,False,False,True,,3391.4794921875,3314.142619079466,3465.912060673726,151.76944159426012,22.3462605947663,43.334504801858145,40.334504801858145,1,largest-q,valid
E05after_tanto-tanto240206_0629caro-2_mono.wav,9,18432,20480,2048,0.4179591836734694,0.44117913832199546,0.46439909297052157,-14.055077651778083,False,False,True,,3413.0126953125,3321.3232030648865,3479.6187766917983,158.29557362691185,21.561011575450983,41.88562664646422,38.88562664646422,1,largest-q,valid
E05after_tanto-tanto240206_0629caro-2_mono.wav,10,20480,22528,2048,0.46439909297052157,0.4876190476190476,0.5108390022675737,-14.866850998164207,False,False,True,,3413.0126953125,3339.229734342389,3490.9118178564877,151.68208351409885,22.501093182803363,42.25448646980215,39.25448646980215,1,largest-q,valid
