frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-26.887082507,0.931243414,True,,2593.662061399,2.593662061,
1,2048,4096,2048,0.046439909,0.092879819,False,-24.381969038,0.951493678,True,,1573.473478616,1.573473479,
2,4096,6144,2048,0.092879819,0.139319728,False,-25.738199025,0.965630687,True,,1343.789060147,1.343789060,
3,6144,8192,2048,0.139319728,0.185759637,False,-28.468662451,0.941531321,True,,1356.426485703,1.356426486,
4,8192,10240,2048,0.185759637,0.232199546,False,-28.252384455,0.598199786,True,,2680.546704750,2.680546705,
5,10240,12288,2048,0.232199546,0.278639456,False,-21.849699414,0.886850478,True,,2114.262294813,2.114262295,
6,12288,14336,2048,0.278639456,0.325079365,False,-21.396905343,0.947468178,True,,2381.080795852,2.381080796,
7,14336,16384,2048,0.325079365,0.371519274,False,-15.786982558,0.983755812,True,,2170.387171758,2.170387172,
8,16384,18432,2048,0.371519274,0.417959184,False,-15.187507966,0.953315347,True,,2211.390172884,2.211390173,
9,18432,20480,2048,0.417959184,0.464399093,False,-16.209426024,0.979526815,True,,2346.720002505,2.346720003,
10,20480,22528,2048,0.464399093,0.510839002,False,-16.252548935,0.965547690,True,,2671.726723066,2.671726723,
11,22528,24576,2048,0.510839002,0.557278912,False,-15.127582141,0.985760599,True,,2001.143633387,2.001143633,
12,24576,26624,2048,0.557278912,0.603718821,False,-16.870630377,0.986383579,True,,1861.942030880,1.861942031,
13,26624,28672,2048,0.603718821,0.650158730,False,-15.414591978,0.987389959,True,,1804.783077595,1.804783078,
14,28672,30720,2048,0.650158730,0.696598639,False,-19.140599384,0.967749531,True,,2405.145694588,2.405145695,
15,30720,32768,2048,0.696598639,0.743038549,False,-15.042906851,0.986068583,True,,2174.576534135,2.174576534,
16,32768,34816,2048,0.743038549,0.789478458,False,-15.155428462,0.989057315,True,,2068.547867808,2.068547868,
17,34816,36864,2048,0.789478458,0.835918367,False,-17.480600686,0.985070104,True,,2239.923172317,2.239923172,
18,36864,38912,2048,0.835918367,0.882358277,False,-17.821604104,0.981325576,True,,2493.926881599,2.493926882,
19,38912,40960,2048,0.882358277,0.928798186,False,-15.032334161,0.988088990,True,,2262.982202504,2.262982203,
20,40960,43008,2048,0.928798186,0.975238095,False,-18.974177281,0.978174617,True,,2544.000662933,2.544000663,
21,43008,45056,2048,0.975238095,1.021678005,False,-18.548238059,0.981105324,True,,2508.944105538,2.508944106,
22,45056,47104,2048,1.021678005,1.068117914,False,-14.800259389,0.986785595,True,,1885.541147326,1.885541147,
23,47104,49152,2048,1.068117914,1.114557823,False,-16.262939947,0.982541841,True,,1890.418427605,1.890418428,
24,49152,51200,2048,1.114557823,1.160997732,False,-23.472855833,0.974951474,True,,1749.653676860,1.749653677,
25,51200,53248,2048,1.160997732,1.207437642,False,-27.745721762,0.966641614,True,,1856.105488336,1.856105488,
26,53248,55296,2048,1.207437642,1.253877551,False,-29.299841246,0.941035122,True,,1430.543892189,1.430543892,
27,55296,57344,2048,1.253877551,1.300317460,False,-28.377364823,0.927437521,True,,1091.696333155,1.091696333,
28,57344,59392,2048,1.300317460,1.346757370,False,-30.052666073,0.755672538,True,,1509.693006019,1.509693006,
29,59392,61440,2048,1.346757370,1.393197279,False,-32.927540645,0.742693132,True,,2321.297836090,2.321297836,
30,61440,63488,2048,1.393197279,1.439637188,False,-24.592315478,0.910432192,True,,1449.459566905,1.449459567,
31,63488,65536,2048,1.439637188,1.486077098,False,-23.939188081,0.923695784,True,,1602.362552770,1.602362553,
32,65536,67584,2048,1.486077098,1.532517007,False,-25.268385159,0.901157244,True,,1903.009383142,1.903009383,
33,67584,69632,2048,1.532517007,1.578956916,False,-24.236271163,0.907138833,True,,1726.565045427,1.726565045,
34,69632,71680,2048,1.578956916,1.625396825,False,-24.153035755,0.894140534,True,,1382.874046078,1.382874046,
35,71680,73728,2048,1.625396825,1.671836735,False,-27.359555545,0.837218905,True,,1044.005507517,1.044005508,
36,73728,75776,2048,1.671836735,1.718276644,False,-28.550819956,0.883032541,True,,1697.361626237,1.697361626,
