frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-38.143691803,0.509353003,True,,3819.206899544,3.819206900,
1,2048,4096,2048,0.046439909,0.092879819,False,-36.098536879,0.342480715,True,,4444.881097445,4.444881097,
2,4096,6144,2048,0.092879819,0.139319728,False,-10.946770277,0.982571057,True,,1625.043529274,1.625043529,
3,6144,8192,2048,0.139319728,0.185759637,False,-15.428562864,0.960979071,True,,1724.452154626,1.724452155,
4,8192,10240,2048,0.185759637,0.232199546,False,-17.388922560,0.988962870,True,,1779.758418263,1.779758418,
5,10240,12288,2048,0.232199546,0.278639456,False,-16.157620444,0.980190148,True,,1829.090391737,1.829090392,
6,12288,14336,2048,0.278639456,0.325079365,False,-16.440970832,0.972053474,True,,2080.796600146,2.080796600,
7,14336,16384,2048,0.325079365,0.371519274,False,-15.546019577,0.937657280,True,,2055.509896985,2.055509897,
8,16384,18432,2048,0.371519274,0.417959184,False,-16.208180625,0.927812091,True,,2565.991450234,2.565991450,
9,18432,20480,2048,0.417959184,0.464399093,False,-14.230150087,0.964861701,True,,1948.066069168,1.948066069,
10,20480,22528,2048,0.464399093,0.510839002,False,-17.801684653,0.961218419,True,,2043.671924808,2.043671925,
11,22528,24576,2048,0.510839002,0.557278912,False,-18.346058253,0.922707873,True,,2109.107539140,2.109107539,
12,24576,26624,2048,0.557278912,0.603718821,False,-15.846433874,0.925795531,True,,2321.019812264,2.321019812,
13,26624,28672,2048,0.603718821,0.650158730,False,-18.554197475,0.963627732,True,,2210.277433039,2.210277433,
14,28672,30720,2048,0.650158730,0.696598639,False,-15.579922716,0.977824760,True,,2146.837310212,2.146837310,
15,30720,32768,2048,0.696598639,0.743038549,False,-16.159490468,0.950526527,True,,1976.409246684,1.976409247,
16,32768,34816,2048,0.743038549,0.789478458,False,-16.700883176,0.943131224,True,,2407.024967235,2.407024967,
17,34816,36864,2048,0.789478458,0.835918367,False,-16.476788989,0.978621210,True,,1963.650823515,1.963650824,
18,36864,38912,2048,0.835918367,0.882358277,False,-14.288286044,0.973278702,True,,2002.901188571,2.002901189,
19,38912,40960,2048,0.882358277,0.928798186,False,-16.733940580,0.975823948,True,,2130.707878170,2.130707878,
20,40960,43008,2048,0.928798186,0.975238095,False,-15.461992083,0.947618001,True,,2185.002178854,2.185002179,
21,43008,45056,2048,0.975238095,1.021678005,False,-17.536658271,0.949134141,True,,2163.843219202,2.163843219,
22,45056,47104,2048,1.021678005,1.068117914,False,-15.808861578,0.871454986,True,,2036.298523533,2.036298524,
23,47104,49152,2048,1.068117914,1.114557823,False,-18.303841598,0.905258383,True,,2320.749297713,2.320749298,
24,49152,51200,2048,1.114557823,1.160997732,False,-17.135427492,0.931749495,True,,2209.700070057,2.209700070,
25,51200,53248,2048,1.160997732,1.207437642,False,-16.593508869,0.893509225,True,,2111.561025391,2.111561025,
26,53248,55296,2048,1.207437642,1.253877551,False,-15.567669267,0.890546149,True,,2109.376048557,2.109376049,
27,55296,57344,2048,1.253877551,1.300317460,False,-17.833143198,0.876099815,True,,2339.744417321,2.339744417,
28,57344,59392,2048,1.300317460,1.346757370,False,-15.655264285,0.953583790,True,,2270.741783377,2.270741783,
29,59392,61440,2048,1.346757370,1.393197279,False,-15.916908020,0.973664009,True,,2139.305919620,2.139305920,
30,61440,63488,2048,1.393197279,1.439637188,False,-19.146376821,0.960212972,True,,2406.027449270,2.406027449,
31,63488,65536,2048,1.439637188,1.486077098,False,-23.504455062,0.947952183,True,,2071.474454231,2.071474454,
32,65536,67584,2048,1.486077098,1.532517007,False,-24.126993823,0.962838357,True,,1983.653788853,1.983653789,
33,67584,69632,2048,1.532517007,1.578956916,False,-29.504158952,0.937185642,True,,2230.526351328,2.230526351,
34,69632,71680,2048,1.578956916,1.625396825,False,-33.185112057,0.942780124,True,,2416.167524610,2.416167525,
35,71680,73728,2048,1.625396825,1.671836735,False,-27.216980032,0.875353565,True,,2207.436726354,2.207436726,
36,73728,75776,2048,1.671836735,1.718276644,False,-20.954952556,0.945680961,True,,1767.548267709,1.767548268,
37,75776,77824,2048,1.718276644,1.764716553,False,-15.668835663,0.967653932,True,,1581.338196639,1.581338197,
38,77824,79872,2048,1.764716553,1.811156463,False,-16.754407859,0.899915862,True,,1985.721115730,1.985721116,
39,79872,81920,2048,1.811156463,1.857596372,False,-17.230564330,0.890593536,True,,2237.599398643,2.237599399,
40,81920,83968,2048,1.857596372,1.904036281,False,-13.988299706,0.950569309,True,,1856.674571112,1.856674571,
41,83968,86016,2048,1.904036281,1.950476190,False,-16.972353648,0.902181860,True,,2183.955324896,2.183955325,
42,86016,88064,2048,1.950476190,1.996916100,False,-18.120885232,0.904254579,True,,2141.016089620,2.141016090,
43,88064,90112,2048,1.996916100,2.043356009,False,-16.218257903,0.885663409,True,,2363.666000361,2.363666000,
44,90112,92160,2048,2.043356009,2.089795918,False,-14.826391395,0.946719111,True,,2382.340210282,2.382340210,
45,92160,94208,2048,2.089795918,2.136235828,False,-18.155986818,0.840805475,True,,2369.800074103,2.369800074,
46,94208,96256,2048,2.136235828,2.182675737,False,-18.394801790,0.814487412,True,,2589.483424168,2.589483424,
