frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-13.814413358,0.658433835,True,,1521.856469238,1.521856469,
1,2048,4096,2048,0.046439909,0.092879819,False,-12.888330285,0.746487387,True,,992.452112253,0.992452112,
2,4096,6144,2048,0.092879819,0.139319728,False,-15.283567682,0.908180828,True,,967.347034139,0.967347034,
3,6144,8192,2048,0.139319728,0.185759637,False,-15.340356907,0.961081953,True,,1151.575268368,1.151575268,
4,8192,10240,2048,0.185759637,0.232199546,False,-13.659927075,0.974404139,True,,1218.553911214,1.218553911,
5,10240,12288,2048,0.232199546,0.278639456,False,-14.725210258,0.981586464,True,,1171.991942148,1.171991942,
6,12288,14336,2048,0.278639456,0.325079365,False,-16.816502186,0.976253737,True,,1661.766100740,1.661766101,
7,14336,16384,2048,0.325079365,0.371519274,False,-13.633249334,0.988717571,True,,1396.388447322,1.396388447,
8,16384,18432,2048,0.371519274,0.417959184,False,-12.987649840,0.990073406,True,,1393.101056696,1.393101057,
9,18432,20480,2048,0.417959184,0.464399093,False,-15.995401421,0.988002183,True,,1412.961572806,1.412961573,
10,20480,22528,2048,0.464399093,0.510839002,False,-14.869706366,0.984696243,True,,1484.659312715,1.484659313,
11,22528,24576,2048,0.510839002,0.557278912,False,-14.698385767,0.981050555,True,,1534.696567334,1.534696567,
12,24576,26624,2048,0.557278912,0.603718821,False,-15.794556815,0.986795632,True,,1430.778198069,1.430778198,
13,26624,28672,2048,0.603718821,0.650158730,False,-14.935053840,0.983688405,True,,1435.291361597,1.435291362,
14,28672,30720,2048,0.650158730,0.696598639,False,-14.859890032,0.979139705,True,,1628.561502323,1.628561502,
15,30720,32768,2048,0.696598639,0.743038549,False,-16.052883383,0.983891902,True,,1572.047628524,1.572047629,
16,32768,34816,2048,0.743038549,0.789478458,False,-15.143108960,0.984698932,True,,1445.818364637,1.445818365,
17,34816,36864,2048,0.789478458,0.835918367,False,-14.691548273,0.984731282,True,,1503.601112529,1.503601113,
18,36864,38912,2048,0.835918367,0.882358277,False,-18.307191813,0.969063831,True,,1978.311006590,1.978311007,
19,38912,40960,2048,0.882358277,0.928798186,False,-13.293028330,0.978784558,True,,1823.681840002,1.823681840,
20,40960,43008,2048,0.928798186,0.975238095,False,-16.576763003,0.985668680,True,,1826.327480088,1.826327480,
21,43008,45056,2048,0.975238095,1.021678005,False,-14.801074206,0.985934193,True,,1398.083700918,1.398083701,
22,45056,47104,2048,1.021678005,1.068117914,False,-15.421147472,0.983330860,True,,1628.058369390,1.628058369,
23,47104,49152,2048,1.068117914,1.114557823,False,-17.025498011,0.983121044,True,,1763.772598910,1.763772599,
24,49152,51200,2048,1.114557823,1.160997732,False,-14.556296303,0.975380610,True,,1566.895928883,1.566895929,
25,51200,53248,2048,1.160997732,1.207437642,False,-16.641386415,0.972125335,True,,1492.032445619,1.492032446,
26,53248,55296,2048,1.207437642,1.253877551,False,-18.153624265,0.977422946,True,,1632.410375722,1.632410376,
27,55296,57344,2048,1.253877551,1.300317460,False,-18.560464864,0.966704552,True,,1881.908071571,1.881908072,
28,57344,59392,2048,1.300317460,1.346757370,False,-22.178858764,0.963194511,True,,1986.146666165,1.986146666,
29,59392,61440,2048,1.346757370,1.393197279,False,-19.300414774,0.954646689,True,,1577.427065035,1.577427065,
30,61440,63488,2048,1.393197279,1.439637188,False,-22.746669382,0.926280547,True,,1751.575474568,1.751575475,
31,63488,65536,2048,1.439637188,1.486077098,False,-26.392241958,0.933174939,True,,1678.987641973,1.678987642,
32,65536,67584,2048,1.486077098,1.532517007,False,-27.908773232,0.921584169,True,,3505.636225872,3.505636226,
33,67584,69632,2048,1.532517007,1.578956916,False,-24.050822911,0.852180976,True,,2131.931353131,2.131931353,
34,69632,71680,2048,1.578956916,1.625396825,False,-18.043748658,0.956045443,True,,1565.547307161,1.565547307,
35,71680,73728,2048,1.625396825,1.671836735,False,-17.136782753,0.943321209,True,,1416.932877925,1.416932878,
36,73728,75776,2048,1.671836735,1.718276644,False,-12.497037557,0.980794609,True,,1184.890421861,1.184890422,
37,75776,77824,2048,1.718276644,1.764716553,False,-14.384009040,0.982970661,True,,1584.727034577,1.584727035,
38,77824,79872,2048,1.764716553,1.811156463,False,-14.807942354,0.974025253,True,,1714.355423616,1.714355424,
39,79872,81920,2048,1.811156463,1.857596372,False,-14.006334351,0.959387269,True,,1929.469922915,1.929469923,
40,81920,83968,2048,1.857596372,1.904036281,False,-13.203507821,0.939824611,True,,1787.043676416,1.787043676,
41,83968,86016,2048,1.904036281,1.950476190,False,-16.229204838,0.932464347,True,,1549.951429003,1.549951429,
42,86016,88064,2048,1.950476190,1.996916100,False,-17.562930918,0.921301685,True,,1950.777625533,1.950777626,
43,88064,90112,2048,1.996916100,2.043356009,False,-16.394432322,0.941615498,True,,1866.608638659,1.866608639,
44,90112,92160,2048,2.043356009,2.089795918,False,-15.949865194,0.929064550,True,,2040.401397722,2.040401398,
