frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-35.798093136,0.463957622,True,,4630.935571153,4.630935571,
1,2048,4096,2048,0.046439909,0.092879819,False,-36.296851459,0.561707380,True,,3721.053776231,3.721053776,
2,4096,6144,2048,0.092879819,0.139319728,False,-36.884470018,0.722353175,True,,3387.072977301,3.387072977,
3,6144,8192,2048,0.139319728,0.185759637,False,-16.463101291,0.977210421,True,,1682.395678045,1.682395678,
4,8192,10240,2048,0.185759637,0.232199546,False,-14.756672866,0.980791986,True,,1609.608151283,1.609608151,
5,10240,12288,2048,0.232199546,0.278639456,False,-16.213908695,0.984914578,True,,1828.536973657,1.828536974,
6,12288,14336,2048,0.278639456,0.325079365,False,-19.885588742,0.984087898,True,,2357.590847049,2.357590847,
7,14336,16384,2048,0.325079365,0.371519274,False,-13.665022626,0.975577950,True,,1889.810138411,1.889810138,
8,16384,18432,2048,0.371519274,0.417959184,False,-13.846811183,0.986716615,True,,1568.436187477,1.568436187,
9,18432,20480,2048,0.417959184,0.464399093,False,-16.880722012,0.989157807,True,,1786.799365862,1.786799366,
10,20480,22528,2048,0.464399093,0.510839002,False,-19.721635602,0.962680717,True,,2258.347619481,2.258347619,
11,22528,24576,2048,0.510839002,0.557278912,False,-15.413486411,0.976842235,True,,1874.941121112,1.874941121,
12,24576,26624,2048,0.557278912,0.603718821,False,-12.873166291,0.977025483,True,,1518.706399216,1.518706399,
13,26624,28672,2048,0.603718821,0.650158730,False,-15.938879118,0.990188958,True,,1621.495262922,1.621495263,
14,28672,30720,2048,0.650158730,0.696598639,False,-21.161908510,0.957675454,True,,2164.046134132,2.164046134,
15,30720,32768,2048,0.696598639,0.743038549,False,-14.260729417,0.983796345,True,,1688.720183674,1.688720184,
16,32768,34816,2048,0.743038549,0.789478458,False,-12.187267881,0.979120182,True,,1459.906336932,1.459906337,
17,34816,36864,2048,0.789478458,0.835918367,False,-15.751291665,0.989729007,True,,1578.070884645,1.578070885,
18,36864,38912,2048,0.835918367,0.882358277,False,-19.449574378,0.940727735,True,,1955.194310182,1.955194310,
19,38912,40960,2048,0.882358277,0.928798186,False,-14.792836473,0.955241855,True,,1540.841684217,1.540841684,
20,40960,43008,2048,0.928798186,0.975238095,False,-13.976954230,0.984457048,True,,1413.352170793,1.413352171,
21,43008,45056,2048,0.975238095,1.021678005,False,-15.276699318,0.984540097,True,,1525.208229486,1.525208229,
22,45056,47104,2048,1.021678005,1.068117914,False,-21.833309075,0.908747290,True,,1960.308978948,1.960308979,
23,47104,49152,2048,1.068117914,1.114557823,False,-16.346453385,0.976943622,True,,1699.204338999,1.699204339,
24,49152,51200,2048,1.114557823,1.160997732,False,-13.165979368,0.968486504,True,,1511.256984334,1.511256984,
25,51200,53248,2048,1.160997732,1.207437642,False,-16.932265070,0.977431293,True,,1572.200247161,1.572200247,
26,53248,55296,2048,1.207437642,1.253877551,False,-18.718904146,0.927047563,True,,1867.123223316,1.867123223,
27,55296,57344,2048,1.253877551,1.300317460,False,-15.533657749,0.950877748,True,,1507.600913737,1.507600914,
28,57344,59392,2048,1.300317460,1.346757370,False,-15.983144974,0.972769020,True,,1753.287378560,1.753287379,
29,59392,61440,2048,1.346757370,1.393197279,False,-17.182222944,0.948798972,True,,1662.215783958,1.662215784,
30,61440,63488,2048,1.393197279,1.439637188,False,-18.860013326,0.927457098,True,,1825.100835945,1.825100836,
31,63488,65536,2048,1.439637188,1.486077098,False,-19.466099554,0.949588685,True,,1686.228907758,1.686228908,
32,65536,67584,2048,1.486077098,1.532517007,False,-22.189813357,0.958813641,True,,1613.755990187,1.613755990,
33,67584,69632,2048,1.532517007,1.578956916,False,-27.129721136,0.949370723,True,,1995.098073155,1.995098073,
34,69632,71680,2048,1.578956916,1.625396825,False,-25.258184837,0.942638456,True,,1604.724445496,1.604724445,
35,71680,73728,2048,1.625396825,1.671836735,False,-29.991222212,0.948950706,True,,3171.827098892,3.171827099,
36,73728,75776,2048,1.671836735,1.718276644,False,-27.687164019,0.858449331,True,,2350.915597286,2.350915597,
37,75776,77824,2048,1.718276644,1.764716553,False,-24.172859435,0.932998985,True,,1850.663384314,1.850663384,
38,77824,79872,2048,1.764716553,1.811156463,False,-20.905040580,0.977358192,True,,1582.197059352,1.582197059,
39,79872,81920,2048,1.811156463,1.857596372,False,-19.108841530,0.933879273,True,,1720.811441175,1.720811441,
40,81920,83968,2048,1.857596372,1.904036281,False,-21.948645739,0.841850473,True,,2018.657382211,2.018657382,
41,83968,86016,2048,1.904036281,1.950476190,False,-20.419254521,0.915764233,True,,2103.644099922,2.103644100,
42,86016,88064,2048,1.950476190,1.996916100,False,-17.099676949,0.923611564,True,,1975.513926738,1.975513927,
43,88064,90112,2048,1.996916100,2.043356009,False,-17.727997953,0.921333643,True,,2111.235988207,2.111235988,
44,90112,92160,2048,2.043356009,2.089795918,False,-18.600335077,0.892319074,True,,1985.208694401,1.985208694,
45,92160,94208,2048,2.089795918,2.136235828,False,-17.880754734,0.826730070,True,,2231.671466224,2.231671466,
