frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-39.305065342,0.956627795,True,,4433.609783006,4.433609783,
1,2048,4096,2048,0.046439909,0.092879819,False,-42.274760613,0.915190204,True,,5302.195468808,5.302195469,
2,4096,6144,2048,0.092879819,0.139319728,False,-40.934135355,0.908430456,True,,5173.145288233,5.173145288,
3,6144,8192,2048,0.139319728,0.185759637,False,-38.980987977,0.963282646,True,,4378.676527442,4.378676527,
4,8192,10240,2048,0.185759637,0.232199546,False,-41.223963684,0.934352648,True,,5508.600723168,5.508600723,
5,10240,12288,2048,0.232199546,0.278639456,False,-42.042468635,0.675413724,True,,4292.521527922,4.292521528,
6,12288,14336,2048,0.278639456,0.325079365,False,-31.239800053,0.967497118,True,,3296.815370003,3.296815370,
7,14336,16384,2048,0.325079365,0.371519274,False,-27.941488589,0.980485658,True,,2915.327366625,2.915327367,
8,16384,18432,2048,0.371519274,0.417959184,False,-19.940768489,0.986055111,True,,2018.300936278,2.018300936,
9,18432,20480,2048,0.417959184,0.464399093,False,-19.399886119,0.986551795,True,,2213.454823983,2.213454824,
10,20480,22528,2048,0.464399093,0.510839002,False,-15.448520411,0.986802612,True,,1916.400394451,1.916400394,
11,22528,24576,2048,0.510839002,0.557278912,False,-14.872992664,0.989352445,True,,1847.226456501,1.847226457,
12,24576,26624,2048,0.557278912,0.603718821,False,-16.278822546,0.986514193,True,,1887.710945918,1.887710946,
13,26624,28672,2048,0.603718821,0.650158730,False,-15.573198454,0.990514561,True,,1710.688693115,1.710688693,
14,28672,30720,2048,0.650158730,0.696598639,False,-17.844784660,0.989329180,True,,2102.616566871,2.102616567,
15,30720,32768,2048,0.696598639,0.743038549,False,-18.169881593,0.989738819,True,,2246.129107832,2.246129108,
16,32768,34816,2048,0.743038549,0.789478458,False,-16.233343999,0.989281357,True,,2088.927599401,2.088927599,
17,34816,36864,2048,0.789478458,0.835918367,False,-14.196106589,0.988963883,True,,1855.342197890,1.855342198,
18,36864,38912,2048,0.835918367,0.882358277,False,-17.386009968,0.989003949,True,,2120.942292160,2.120942292,
19,38912,40960,2048,0.882358277,0.928798186,False,-17.797138428,0.986021468,True,,2121.930420688,2.121930421,
20,40960,43008,2048,0.928798186,0.975238095,False,-16.590500417,0.985248899,True,,2319.055240067,2.319055240,
21,43008,45056,2048,0.975238095,1.021678005,False,-15.892513420,0.980881116,True,,1913.903543539,1.913903544,
22,45056,47104,2048,1.021678005,1.068117914,False,-18.610846902,0.988566819,True,,1999.109903313,1.999109903,
23,47104,49152,2048,1.068117914,1.114557823,False,-18.244070961,0.985767665,True,,2268.830633864,2.268830634,
24,49152,51200,2048,1.114557823,1.160997732,False,-17.019052342,0.983168205,True,,2205.441077716,2.205441078,
25,51200,53248,2048,1.160997732,1.207437642,False,-16.535964198,0.986152794,True,,2029.811458465,2.029811458,
26,53248,55296,2048,1.207437642,1.253877551,False,-20.331668584,0.988169467,True,,2362.290983725,2.362290984,
27,55296,57344,2048,1.253877551,1.300317460,False,-19.929244329,0.990732915,True,,2168.858420936,2.168858421,
28,57344,59392,2048,1.300317460,1.346757370,False,-19.720034669,0.991121587,True,,2034.068582762,2.034068583,
29,59392,61440,2048,1.346757370,1.393197279,False,-20.358485194,0.986399981,True,,2210.021872814,2.210021873,
30,61440,63488,2048,1.393197279,1.439637188,False,-26.420701200,0.983562038,True,,2554.323626738,2.554323627,
31,63488,65536,2048,1.439637188,1.486077098,False,-22.527978384,0.987811312,True,,1915.719369956,1.915719370,
32,65536,67584,2048,1.486077098,1.532517007,False,-27.158987113,0.950009401,True,,1822.792878079,1.822792878,
33,67584,69632,2048,1.532517007,1.578956916,False,-33.851357353,0.972226852,True,,2005.061147715,2.005061148,
34,69632,71680,2048,1.578956916,1.625396825,False,-40.556404841,0.961279227,True,,2638.012544008,2.638012544,
35,71680,73728,2048,1.625396825,1.671836735,False,-36.093878493,0.641865163,True,,2657.575406969,2.657575407,
36,73728,75776,2048,1.671836735,1.718276644,False,-34.315064874,0.958990266,True,,2488.417394123,2.488417394,
37,75776,77824,2048,1.718276644,1.764716553,False,-36.153883908,0.955445599,True,,2309.817623315,2.309817623,
38,77824,79872,2048,1.764716553,1.811156463,False,-32.965653445,0.976815057,True,,2153.771836810,2.153771837,
39,79872,81920,2048,1.811156463,1.857596372,False,-36.829947325,0.952442198,True,,2829.060294768,2.829060295,
40,81920,83968,2048,1.857596372,1.904036281,False,-38.230910953,0.951073818,True,,3440.502850902,3.440502851,
41,83968,86016,2048,1.904036281,1.950476190,False,-32.623793430,0.967589167,True,,2506.606643894,2.506606644,
42,86016,88064,2048,1.950476190,1.996916100,False,-26.270429216,0.979389618,True,,1958.514845045,1.958514845,
43,88064,90112,2048,1.996916100,2.043356009,False,-30.281888733,0.968877491,True,,2582.453941197,2.582453941,
44,90112,92160,2048,2.043356009,2.089795918,False,-26.452064183,0.977987842,True,,2273.356962643,2.273356963,
45,92160,94208,2048,2.089795918,2.136235828,False,-32.580765876,0.913002359,True,,2443.795796925,2.443795797,
46,94208,96256,2048,2.136235828,2.182675737,False,-38.095890942,0.942131482,True,,2903.211268941,2.903211269,
