frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-31.366615288,0.573847891,True,,4272.943844237,4.272943844,
1,2048,4096,2048,0.046439909,0.092879819,False,-19.631814554,0.824248496,True,,2788.274999092,2.788274999,
2,4096,6144,2048,0.092879819,0.139319728,False,-13.337951372,0.988164515,True,,1908.912769088,1.908912769,
3,6144,8192,2048,0.139319728,0.185759637,False,-14.292898114,0.987952748,True,,1957.672101083,1.957672101,
4,8192,10240,2048,0.185759637,0.232199546,False,-14.239587626,0.986268193,True,,1817.223807746,1.817223808,
5,10240,12288,2048,0.232199546,0.278639456,False,-13.019349604,0.991778398,True,,1751.345824076,1.751345824,
6,12288,14336,2048,0.278639456,0.325079365,False,-18.057615079,0.982702836,True,,2146.413950316,2.146413950,
7,14336,16384,2048,0.325079365,0.371519274,False,-13.902729964,0.974754303,True,,1797.777965766,1.797777966,
8,16384,18432,2048,0.371519274,0.417959184,False,-15.416576591,0.983640192,True,,1668.527136492,1.668527136,
9,18432,20480,2048,0.417959184,0.464399093,False,-19.784582007,0.956220922,True,,2038.517938630,2.038517939,
10,20480,22528,2048,0.464399093,0.510839002,False,-13.838506862,0.963420844,True,,1851.789249009,1.851789249,
11,22528,24576,2048,0.510839002,0.557278912,False,-16.662369739,0.970240780,True,,1778.808868808,1.778808869,
12,24576,26624,2048,0.557278912,0.603718821,False,-18.055122368,0.936518290,True,,1861.098069503,1.861098070,
13,26624,28672,2048,0.603718821,0.650158730,False,-14.334693613,0.947643714,True,,1871.302863788,1.871302864,
14,28672,30720,2048,0.650158730,0.696598639,False,-15.788728512,0.959269876,True,,1735.521065907,1.735521066,
15,30720,32768,2048,0.696598639,0.743038549,False,-17.739310387,0.943126734,True,,1813.996087468,1.813996087,
16,32768,34816,2048,0.743038549,0.789478458,False,-15.126609845,0.957193418,True,,1783.886304649,1.783886305,
17,34816,36864,2048,0.789478458,0.835918367,False,-17.040694356,0.968305544,True,,1771.252100055,1.771252100,
18,36864,38912,2048,0.835918367,0.882358277,False,-17.239109478,0.957008964,True,,1726.628878623,1.726628879,
19,38912,40960,2048,0.882358277,0.928798186,False,-17.223198556,0.959482878,True,,1810.927498588,1.810927499,
20,40960,43008,2048,0.928798186,0.975238095,False,-16.471499215,0.947849883,True,,1852.627992825,1.852627993,
21,43008,45056,2048,0.975238095,1.021678005,False,-15.288156481,0.977888135,True,,1735.551584740,1.735551585,
22,45056,47104,2048,1.021678005,1.068117914,False,-16.408092607,0.978068194,True,,1945.648468901,1.945648469,
23,47104,49152,2048,1.068117914,1.114557823,False,-15.491725715,0.971353849,True,,1761.927184297,1.761927184,
24,49152,51200,2048,1.114557823,1.160997732,False,-15.604570803,0.981775282,True,,1744.969070576,1.744969071,
25,51200,53248,2048,1.160997732,1.207437642,False,-16.960603790,0.976591308,True,,1719.283252409,1.719283252,
26,53248,55296,2048,1.207437642,1.253877551,False,-17.540391852,0.978687036,True,,1928.552242927,1.928552243,
27,55296,57344,2048,1.253877551,1.300317460,False,-17.764978746,0.972247039,True,,1979.058831602,1.979058832,
28,57344,59392,2048,1.300317460,1.346757370,False,-21.369686149,0.950123081,True,,2178.102254956,2.178102255,
29,59392,61440,2048,1.346757370,1.393197279,False,-20.092343887,0.928382303,True,,2205.078376173,2.205078376,
30,61440,63488,2048,1.393197279,1.439637188,False,-21.374216407,0.915907619,True,,1960.010389380,1.960010389,
31,63488,65536,2048,1.439637188,1.486077098,False,-22.579868732,0.932210118,True,,1812.839333749,1.812839334,
32,65536,67584,2048,1.486077098,1.532517007,False,-25.549210959,0.928350343,True,,3713.461234660,3.713461235,
33,67584,69632,2048,1.532517007,1.578956916,False,-27.349187966,0.576811564,True,,2858.569443836,2.858569444,
34,69632,71680,2048,1.578956916,1.625396825,False,-24.572089712,0.732532391,True,,2310.653836336,2.310653836,
35,71680,73728,2048,1.625396825,1.671836735,False,-19.125351741,0.920390858,True,,2039.718939328,2.039718939,
36,73728,75776,2048,1.671836735,1.718276644,False,-13.606497052,0.968988953,True,,1824.284540855,1.824284541,
