frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-35.199890242,0.811379603,True,,3060.889045132,3.060889045,
1,2048,4096,2048,0.046439909,0.092879819,False,-27.917203327,0.962867691,True,,2604.918047066,2.604918047,
2,4096,6144,2048,0.092879819,0.139319728,False,-19.024745943,0.984250535,True,,1554.169097789,1.554169098,
3,6144,8192,2048,0.139319728,0.185759637,False,-17.742929595,0.979969891,True,,1498.309071409,1.498309071,
4,8192,10240,2048,0.185759637,0.232199546,False,-15.105745178,0.990408034,True,,1494.642787974,1.494642788,
5,10240,12288,2048,0.232199546,0.278639456,False,-16.039032266,0.990373568,True,,1541.050629826,1.541050630,
6,12288,14336,2048,0.278639456,0.325079365,False,-15.688452296,0.989813561,True,,1308.721605319,1.308721605,
7,14336,16384,2048,0.325079365,0.371519274,False,-15.831511843,0.990474063,True,,1439.228111036,1.439228111,
8,16384,18432,2048,0.371519274,0.417959184,False,-16.779542085,0.990728215,True,,1556.524028321,1.556524028,
9,18432,20480,2048,0.417959184,0.464399093,False,-15.674222912,0.991191454,True,,1522.109466489,1.522109466,
10,20480,22528,2048,0.464399093,0.510839002,False,-15.591929152,0.990885532,True,,1509.581798685,1.509581799,
11,22528,24576,2048,0.510839002,0.557278912,False,-16.657902115,0.989860902,True,,1591.283552499,1.591283552,
12,24576,26624,2048,0.557278912,0.603718821,False,-17.770997525,0.991603071,True,,1761.375650184,1.761375650,
13,26624,28672,2048,0.603718821,0.650158730,False,-17.377302909,0.990829711,True,,1590.418228948,1.590418229,
14,28672,30720,2048,0.650158730,0.696598639,False,-17.091251815,0.989324779,True,,1396.644170943,1.396644171,
15,30720,32768,2048,0.696598639,0.743038549,False,-16.183579032,0.990720116,True,,1518.796970266,1.518796970,
16,32768,34816,2048,0.743038549,0.789478458,False,-16.988807825,0.991749433,True,,1563.257733803,1.563257734,
17,34816,36864,2048,0.789478458,0.835918367,False,-17.652705690,0.988855284,True,,1644.101128177,1.644101128,
18,36864,38912,2048,0.835918367,0.882358277,False,-17.730675478,0.990614940,True,,1730.107313950,1.730107314,
19,38912,40960,2048,0.882358277,0.928798186,False,-17.419842772,0.988183947,True,,1471.532082946,1.471532083,
20,40960,43008,2048,0.928798186,0.975238095,False,-17.048470033,0.990410823,True,,1576.465220845,1.576465221,
21,43008,45056,2048,0.975238095,1.021678005,False,-16.785624229,0.991473886,True,,1490.914106630,1.490914107,
22,45056,47104,2048,1.021678005,1.068117914,False,-18.617794714,0.990569529,True,,1467.500299978,1.467500300,
23,47104,49152,2048,1.068117914,1.114557823,False,-17.536486363,0.991290007,True,,1528.325691886,1.528325692,
24,49152,51200,2048,1.114557823,1.160997732,False,-17.269728618,0.989542549,True,,1806.571367795,1.806571368,
25,51200,53248,2048,1.160997732,1.207437642,False,-17.662866324,0.987129922,True,,1719.003772126,1.719003772,
26,53248,55296,2048,1.207437642,1.253877551,False,-18.791013822,0.990185941,True,,1498.770292314,1.498770292,
27,55296,57344,2048,1.253877551,1.300317460,False,-18.146853363,0.990504605,True,,1363.312082656,1.363312083,
28,57344,59392,2048,1.300317460,1.346757370,False,-17.220456166,0.987279292,True,,1507.186616428,1.507186616,
29,59392,61440,2048,1.346757370,1.393197279,False,-19.561696346,0.989785312,True,,1699.789956743,1.699789957,
30,61440,63488,2048,1.393197279,1.439637188,False,-21.401007948,0.985992172,True,,1760.472578543,1.760472579,
31,63488,65536,2048,1.439637188,1.486077098,False,-18.876352348,0.989015629,True,,1417.025280815,1.417025281,
32,65536,67584,2048,1.486077098,1.532517007,False,-18.254382592,0.990848960,True,,1541.089054954,1.541089055,
33,67584,69632,2048,1.532517007,1.578956916,False,-19.432257710,0.990311521,True,,1727.176961323,1.727176961,
34,69632,71680,2048,1.578956916,1.625396825,False,-20.804060449,0.988276860,True,,1613.732624470,1.613732624,
35,71680,73728,2048,1.625396825,1.671836735,False,-18.478102429,0.985840198,True,,1639.628693920,1.639628694,
36,73728,75776,2048,1.671836735,1.718276644,False,-19.807698599,0.984033757,True,,1585.706693561,1.585706694,
37,75776,77824,2048,1.718276644,1.764716553,False,-24.544846894,0.969679637,True,,1763.557648214,1.763557648,
38,77824,79872,2048,1.764716553,1.811156463,False,-28.019471560,0.977566330,True,,1495.567935251,1.495567935,
39,79872,81920,2048,1.811156463,1.857596372,False,-35.113376602,0.974561289,True,,1529.890164142,1.529890164,
40,81920,83968,2048,1.857596372,1.904036281,False,-40.057680330,0.973789349,True,,1810.428968692,1.810428969,
41,83968,86016,2048,1.904036281,1.950476190,False,-45.319944000,0.816652218,True,,4928.306151238,4.928306151,
42,86016,88064,2048,1.950476190,1.996916100,False,-38.323102508,0.929195654,True,,2101.530166771,2.101530167,
43,88064,90112,2048,1.996916100,2.043356009,False,-39.109460850,0.970474712,True,,1958.574166146,1.958574166,
44,90112,92160,2048,2.043356009,2.089795918,False,-41.965386583,0.966313988,True,,2299.173978329,2.299173978,
45,92160,94208,2048,2.089795918,2.136235828,False,-43.693002924,0.965293645,True,,2565.473982887,2.565473983,
46,94208,96256,2048,2.136235828,2.182675737,False,-39.458418370,0.977270052,True,,2345.046498517,2.345046499,
47,96256,98304,2048,2.182675737,2.229115646,False,-36.646263165,0.977775514,True,,2318.139272082,2.318139272,
48,98304,100352,2048,2.229115646,2.275555556,False,-36.245557009,0.968529144,True,,2722.754205735,2.722754206,
49,100352,102400,2048,2.275555556,2.321995465,False,-32.759625828,0.964874999,True,,2323.345970668,2.323345971,
50,102400,104448,2048,2.321995465,2.368435374,False,-32.185097131,0.974779788,True,,2403.799007018,2.403799007,
51,104448,106496,2048,2.368435374,2.414875283,False,-28.478953513,0.974440806,True,,2112.133131048,2.112133131,
