frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-28.752739632,0.616069648,True,,4369.665685221,4.369665685,
1,2048,4096,2048,0.046439909,0.092879819,False,-14.597582968,0.959096826,True,,2133.619922999,2.133619923,
2,4096,6144,2048,0.092879819,0.139319728,False,-12.357190709,0.987229641,True,,1553.213077999,1.553213078,
3,6144,8192,2048,0.139319728,0.185759637,False,-14.986921381,0.981735420,True,,1634.656998406,1.634656998,
4,8192,10240,2048,0.185759637,0.232199546,False,-15.266911719,0.982405566,True,,1615.135503709,1.615135504,
5,10240,12288,2048,0.232199546,0.278639456,False,-18.562206649,0.979272490,True,,2181.888985781,2.181888986,
6,12288,14336,2048,0.278639456,0.325079365,False,-16.572267557,0.969095078,True,,2454.735653027,2.454735653,
7,14336,16384,2048,0.325079365,0.371519274,False,-14.965358178,0.988027675,True,,1962.752075593,1.962752076,
8,16384,18432,2048,0.371519274,0.417959184,False,-17.606374240,0.965660192,True,,2205.670968824,2.205670969,
9,18432,20480,2048,0.417959184,0.464399093,False,-14.926235933,0.986535987,True,,2017.027624909,2.017027625,
10,20480,22528,2048,0.464399093,0.510839002,False,-16.133094596,0.982773419,True,,2337.488063904,2.337488064,
11,22528,24576,2048,0.510839002,0.557278912,False,-17.499280389,0.989132851,True,,2133.201974724,2.133201975,
12,24576,26624,2048,0.557278912,0.603718821,False,-17.693709111,0.991078634,True,,2126.881552001,2.126881552,
13,26624,28672,2048,0.603718821,0.650158730,False,-16.546230093,0.983441066,True,,2155.998892585,2.155998893,
14,28672,30720,2048,0.650158730,0.696598639,False,-17.653214564,0.977892683,True,,2602.329001625,2.602329002,
15,30720,32768,2048,0.696598639,0.743038549,False,-16.754894934,0.988557202,True,,2290.883878281,2.290883878,
16,32768,34816,2048,0.743038549,0.789478458,False,-15.743812042,0.978354671,True,,2291.856981996,2.291856982,
17,34816,36864,2048,0.789478458,0.835918367,False,-16.389056083,0.978931624,True,,2406.833219571,2.406833220,
18,36864,38912,2048,0.835918367,0.882358277,False,-17.561950886,0.976823938,True,,2190.939351430,2.190939351,
19,38912,40960,2048,0.882358277,0.928798186,False,-18.635016830,0.972583768,True,,2476.942951988,2.476942952,
20,40960,43008,2048,0.928798186,0.975238095,False,-17.301368090,0.985918785,True,,2460.959330980,2.460959331,
21,43008,45056,2048,0.975238095,1.021678005,False,-16.614171212,0.982015399,True,,2302.928112837,2.302928113,
22,45056,47104,2048,1.021678005,1.068117914,False,-16.733617277,0.979295870,True,,2430.527501473,2.430527501,
23,47104,49152,2048,1.068117914,1.114557823,False,-18.192206152,0.982908506,True,,2330.245454596,2.330245455,
24,49152,51200,2048,1.114557823,1.160997732,False,-18.766677420,0.950586560,True,,2143.911612178,2.143911612,
25,51200,53248,2048,1.160997732,1.207437642,False,-16.382153427,0.977179942,True,,2148.414988383,2.148414988,
26,53248,55296,2048,1.207437642,1.253877551,False,-20.297443988,0.982200441,True,,2646.149722652,2.646149723,
27,55296,57344,2048,1.253877551,1.300317460,False,-19.911494878,0.961581310,True,,2427.379819108,2.427379819,
28,57344,59392,2048,1.300317460,1.346757370,False,-21.233151657,0.956167521,True,,2781.846210417,2.781846210,
29,59392,61440,2048,1.346757370,1.393197279,False,-18.458135068,0.975096180,True,,1949.052180362,1.949052180,
30,61440,63488,2048,1.393197279,1.439637188,False,-22.518447866,0.943824319,True,,2317.593435508,2.317593436,
31,63488,65536,2048,1.439637188,1.486077098,False,-25.874017034,0.956305794,True,,1993.587414621,1.993587415,
32,65536,67584,2048,1.486077098,1.532517007,False,-30.298051716,0.862150701,True,,2431.153164648,2.431153165,
33,67584,69632,2048,1.532517007,1.578956916,False,-29.720353100,0.537362559,True,,2883.615330567,2.883615331,
34,69632,71680,2048,1.578956916,1.625396825,False,-23.459037210,0.938547177,True,,1943.282004345,1.943282004,
35,71680,73728,2048,1.625396825,1.671836735,False,-17.891702412,0.974076716,True,,1396.794579355,1.396794579,
36,73728,75776,2048,1.671836735,1.718276644,False,-14.632565960,0.961964926,True,,1189.503434968,1.189503435,
37,75776,77824,2048,1.718276644,1.764716553,False,-15.138214064,0.968654223,True,,1370.582327215,1.370582327,
38,77824,79872,2048,1.764716553,1.811156463,False,-12.855754145,0.980065964,True,,1342.469287797,1.342469288,
39,79872,81920,2048,1.811156463,1.857596372,False,-14.501850220,0.980284261,True,,1442.465265553,1.442465266,
40,81920,83968,2048,1.857596372,1.904036281,False,-13.268646549,0.974902751,True,,1684.144987113,1.684144987,
41,83968,86016,2048,1.904036281,1.950476190,False,-14.520441029,0.981402064,True,,1604.282601047,1.604282601,
42,86016,88064,2048,1.950476190,1.996916100,False,-16.758813313,0.975589646,True,,1604.246986269,1.604246986,
43,88064,90112,2048,1.996916100,2.043356009,False,-13.694442766,0.978629430,True,,1634.351612067,1.634351612,
44,90112,92160,2048,2.043356009,2.089795918,False,-15.090827011,0.977425953,True,,1544.968823960,1.544968824,
45,92160,94208,2048,2.089795918,2.136235828,False,-17.221448402,0.976228901,True,,1882.651659094,1.882651659,
