frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-34.848357442,0.540263477,True,,1939.222958245,1.939222958,
1,2048,4096,2048,0.046439909,0.092879819,False,-34.468517804,0.641203495,True,,1771.119428919,1.771119429,
2,4096,6144,2048,0.092879819,0.139319728,False,-34.900238084,0.757933353,True,,2018.464409667,2.018464410,
3,6144,8192,2048,0.139319728,0.185759637,False,-36.044866388,0.728376560,True,,3926.040267976,3.926040268,
4,8192,10240,2048,0.185759637,0.232199546,False,-28.938315441,0.933344001,True,,2732.988870545,2.732988871,
5,10240,12288,2048,0.232199546,0.278639456,False,-29.191631732,0.769614639,True,,2868.106596729,2.868106597,
6,12288,14336,2048,0.278639456,0.325079365,False,-22.786935581,0.951900458,True,,2722.235797392,2.722235797,
7,14336,16384,2048,0.325079365,0.371519274,False,-18.197488488,0.986038575,True,,2417.348773635,2.417348774,
8,16384,18432,2048,0.371519274,0.417959184,False,-15.124768874,0.986697546,True,,2271.690540523,2.271690541,
9,18432,20480,2048,0.417959184,0.464399093,False,-13.663654103,0.990774474,True,,2368.691524866,2.368691525,
10,20480,22528,2048,0.464399093,0.510839002,False,-12.820272177,0.990863546,True,,1909.609694584,1.909609695,
11,22528,24576,2048,0.510839002,0.557278912,False,-11.941634684,0.989895200,True,,1869.765106932,1.869765107,
12,24576,26624,2048,0.557278912,0.603718821,False,-12.467853388,0.988778441,True,,1942.850052021,1.942850052,
13,26624,28672,2048,0.603718821,0.650158730,False,-13.211869056,0.988560660,True,,1888.881613711,1.888881614,
14,28672,30720,2048,0.650158730,0.696598639,False,-16.604758451,0.991359693,True,,2386.633092980,2.386633093,
15,30720,32768,2048,0.696598639,0.743038549,False,-14.190759038,0.990205717,True,,2115.325441736,2.115325442,
16,32768,34816,2048,0.743038549,0.789478458,False,-12.953523256,0.990894521,True,,1991.613577351,1.991613577,
17,34816,36864,2048,0.789478458,0.835918367,False,-12.835271529,0.989730585,True,,1936.248252092,1.936248252,
18,36864,38912,2048,0.835918367,0.882358277,False,-13.562412396,0.989150055,True,,1936.311852062,1.936311852,
19,38912,40960,2048,0.882358277,0.928798186,False,-14.203682244,0.990012707,True,,1972.648142712,1.972648143,
20,40960,43008,2048,0.928798186,0.975238095,False,-14.898546591,0.988416968,True,,1915.678258203,1.915678258,
21,43008,45056,2048,0.975238095,1.021678005,False,-16.949838792,0.989024471,True,,2101.717266270,2.101717266,
22,45056,47104,2048,1.021678005,1.068117914,False,-18.472530005,0.991791341,True,,2184.484202319,2.184484202,
23,47104,49152,2048,1.068117914,1.114557823,False,-16.771764411,0.989115601,True,,2009.381693939,2.009381694,
24,49152,51200,2048,1.114557823,1.160997732,False,-17.824676346,0.990005378,True,,1940.402300122,1.940402300,
25,51200,53248,2048,1.160997732,1.207437642,False,-24.938350450,0.983752238,True,,2364.019594802,2.364019595,
26,53248,55296,2048,1.207437642,1.253877551,False,-25.700404655,0.988040308,True,,2140.567951064,2.140567951,
27,55296,57344,2048,1.253877551,1.300317460,False,-32.812476717,0.980898928,True,,2076.530173575,2.076530174,
28,57344,59392,2048,1.300317460,1.346757370,False,-37.670783290,0.972795484,True,,1922.632232029,1.922632232,
29,59392,61440,2048,1.346757370,1.393197279,False,-40.858916582,0.972823447,True,,2021.820832450,2.021820832,
30,61440,63488,2048,1.393197279,1.439637188,False,-43.939796153,0.944425768,True,,2972.440234668,2.972440235,
31,63488,65536,2048,1.439637188,1.486077098,False,-44.742323648,0.615041121,True,,3042.620536296,3.042620536,
32,65536,67584,2048,1.486077098,1.532517007,False,-35.806352621,0.962823795,True,,2273.338984012,2.273338984,
33,67584,69632,2048,1.532517007,1.578956916,False,-34.094714733,0.965020430,True,,1805.595456791,1.805595457,
34,69632,71680,2048,1.578956916,1.625396825,False,-35.581631767,0.970204337,True,,1926.727629983,1.926727630,
35,71680,73728,2048,1.625396825,1.671836735,False,-29.732092224,0.973817101,True,,1811.977767969,1.811977768,
36,73728,75776,2048,1.671836735,1.718276644,False,-28.798093244,0.981476627,True,,1991.305960292,1.991305960,
37,75776,77824,2048,1.718276644,1.764716553,False,-29.726979645,0.973028554,True,,2195.879179234,2.195879179,
38,77824,79872,2048,1.764716553,1.811156463,False,-25.670267731,0.973552706,True,,1877.981588646,1.877981589,
39,79872,81920,2048,1.811156463,1.857596372,False,-27.265904162,0.977854985,True,,2012.394551674,2.012394552,
40,81920,83968,2048,1.857596372,1.904036281,False,-30.148499547,0.926680075,True,,2062.114237023,2.062114237,
41,83968,86016,2048,1.904036281,1.950476190,False,-30.749694235,0.930720646,True,,2152.561897410,2.152561897,
42,86016,88064,2048,1.950476190,1.996916100,False,-33.849913421,0.947635476,True,,1787.866674812,1.787866675,
