frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-41.917011505,0.921574054,True,,2562.812914919,2.562812915,
1,2048,4096,2048,0.046439909,0.092879819,False,-27.772146478,0.980261570,True,,1614.139009885,1.614139010,
2,4096,6144,2048,0.092879819,0.139319728,False,-21.035890694,0.989799811,True,,1488.743044005,1.488743044,
3,6144,8192,2048,0.139319728,0.185759637,False,-18.879966686,0.989683247,True,,1570.219588214,1.570219588,
4,8192,10240,2048,0.185759637,0.232199546,False,-21.137612551,0.981952393,True,,1990.020247777,1.990020248,
5,10240,12288,2048,0.232199546,0.278639456,False,-18.828568486,0.983026490,True,,2040.131746976,2.040131747,
6,12288,14336,2048,0.278639456,0.325079365,False,-16.765138458,0.986420043,True,,1795.361058071,1.795361058,
7,14336,16384,2048,0.325079365,0.371519274,False,-17.252316922,0.985184314,True,,2097.984905424,2.097984905,
8,16384,18432,2048,0.371519274,0.417959184,False,-19.265316763,0.958226933,True,,2121.307506645,2.121307507,
9,18432,20480,2048,0.417959184,0.464399093,False,-20.280413322,0.969491705,True,,2119.839966475,2.119839966,
10,20480,22528,2048,0.464399093,0.510839002,False,-18.990489285,0.981451918,True,,1986.525114826,1.986525115,
11,22528,24576,2048,0.510839002,0.557278912,False,-17.262561876,0.973960749,True,,1829.712413437,1.829712413,
12,24576,26624,2048,0.557278912,0.603718821,False,-17.780787440,0.971059411,True,,2025.132267895,2.025132268,
13,26624,28672,2048,0.603718821,0.650158730,False,-20.014887147,0.943774469,True,,1900.495903915,1.900495904,
14,28672,30720,2048,0.650158730,0.696598639,False,-18.172158913,0.971853981,True,,1972.735405217,1.972735405,
15,30720,32768,2048,0.696598639,0.743038549,False,-20.391798820,0.906330895,True,,2288.299911466,2.288299911,
16,32768,34816,2048,0.743038549,0.789478458,False,-19.485163642,0.963139395,True,,1895.926472597,1.895926473,
17,34816,36864,2048,0.789478458,0.835918367,False,-19.249494571,0.963138921,True,,1865.346654896,1.865346655,
18,36864,38912,2048,0.835918367,0.882358277,False,-19.577537665,0.952384412,True,,1836.282307631,1.836282308,
19,38912,40960,2048,0.882358277,0.928798186,False,-17.456039199,0.975989558,True,,1854.938631362,1.854938631,
20,40960,43008,2048,0.928798186,0.975238095,False,-21.306538269,0.949097348,True,,2271.055017834,2.271055018,
21,43008,45056,2048,0.975238095,1.021678005,False,-19.017439960,0.955799793,True,,1965.502600781,1.965502601,
22,45056,47104,2048,1.021678005,1.068117914,False,-23.170344854,0.938792838,True,,2047.737619883,2.047737620,
23,47104,49152,2048,1.068117914,1.114557823,False,-19.515937768,0.936235895,True,,1819.397017857,1.819397018,
24,49152,51200,2048,1.114557823,1.160997732,False,-18.189892415,0.953256015,True,,1773.992226230,1.773992226,
25,51200,53248,2048,1.160997732,1.207437642,False,-20.707987087,0.963921129,True,,1931.428584776,1.931428585,
26,53248,55296,2048,1.207437642,1.253877551,False,-20.948876740,0.959208399,True,,1865.018235998,1.865018236,
27,55296,57344,2048,1.253877551,1.300317460,False,-18.346312849,0.986100360,True,,1595.992896805,1.595992897,
28,57344,59392,2048,1.300317460,1.346757370,False,-20.398025158,0.977832048,True,,1622.028876486,1.622028876,
29,59392,61440,2048,1.346757370,1.393197279,False,-19.453112614,0.971361532,True,,1696.880592021,1.696880592,
30,61440,63488,2048,1.393197279,1.439637188,False,-22.465407201,0.959986664,True,,2015.944785476,2.015944785,
31,63488,65536,2048,1.439637188,1.486077098,False,-21.319860962,0.952673390,True,,1920.836771586,1.920836772,
32,65536,67584,2048,1.486077098,1.532517007,False,-20.072992061,0.935079515,True,,1553.790293039,1.553790293,
33,67584,69632,2048,1.532517007,1.578956916,False,-22.933360677,0.914663405,True,,1874.563640512,1.874563641,
34,69632,71680,2048,1.578956916,1.625396825,False,-22.554804514,0.864193800,True,,1950.748354986,1.950748355,
35,71680,73728,2048,1.625396825,1.671836735,False,-23.877505076,0.828765578,True,,1891.703134814,1.891703135,
36,73728,75776,2048,1.671836735,1.718276644,False,-30.753006707,0.771980370,True,,2072.796871313,2.072796871,
37,75776,77824,2048,1.718276644,1.764716553,False,-32.205380467,0.868104259,True,,1714.072636403,1.714072636,
