frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
0,0,2048,2048,0.000000000,0.046439909,False,-35.429336834,0.986816194,True,,1664.067027653,1.664067028,
1,2048,4096,2048,0.046439909,0.092879819,False,-32.066534335,0.984918302,True,,1771.054395589,1.771054396,
2,4096,6144,2048,0.092879819,0.139319728,False,-28.394656632,0.988363394,True,,1764.711922375,1.764711922,
3,6144,8192,2048,0.139319728,0.185759637,False,-22.615951757,0.981813181,True,,1509.734126665,1.509734127,
4,8192,10240,2048,0.185759637,0.232199546,False,-27.328010966,0.978786133,True,,2082.203754776,2.082203755,
5,10240,12288,2048,0.232199546,0.278639456,False,-23.366370907,0.988591605,True,,1847.373972130,1.847373972,
6,12288,14336,2048,0.278639456,0.325079365,False,-19.148820037,0.974591208,True,,1830.089912350,1.830089912,
7,14336,16384,2048,0.325079365,0.371519274,False,-18.845890312,0.977039332,True,,1969.776457103,1.969776457,
8,16384,18432,2048,0.371519274,0.417959184,False,-22.377964923,0.915589236,True,,2293.039862406,2.293039862,
9,18432,20480,2048,0.417959184,0.464399093,False,-20.316830741,0.950437346,True,,1967.154441678,1.967154442,
10,20480,22528,2048,0.464399093,0.510839002,False,-18.494440168,0.960694598,True,,1931.933778969,1.931933779,
11,22528,24576,2048,0.510839002,0.557278912,False,-20.426743793,0.961945098,True,,1804.669918454,1.804669918,
12,24576,26624,2048,0.557278912,0.603718821,False,-19.731905009,0.977567914,True,,2021.113892895,2.021113893,
13,26624,28672,2048,0.603718821,0.650158730,False,-18.475708666,0.981949243,True,,1747.940063604,1.747940064,
14,28672,30720,2048,0.650158730,0.696598639,False,-21.528094322,0.897783123,True,,2547.267200894,2.547267201,
15,30720,32768,2048,0.696598639,0.743038549,False,-20.052634005,0.971456582,True,,2038.547284049,2.038547284,
16,32768,34816,2048,0.743038549,0.789478458,False,-20.385359024,0.971252653,True,,1933.335028706,1.933335029,
17,34816,36864,2048,0.789478458,0.835918367,False,-19.729138544,0.977347707,True,,1900.033345285,1.900033345,
18,36864,38912,2048,0.835918367,0.882358277,False,-18.495494696,0.983146645,True,,1821.701271365,1.821701271,
19,38912,40960,2048,0.882358277,0.928798186,False,-18.310239827,0.966550302,True,,1741.395044459,1.741395044,
20,40960,43008,2048,0.928798186,0.975238095,False,-19.732889752,0.973556314,True,,2059.537429524,2.059537430,
21,43008,45056,2048,0.975238095,1.021678005,False,-20.927705208,0.971727212,True,,1991.507709810,1.991507710,
22,45056,47104,2048,1.021678005,1.068117914,False,-22.430240575,0.974630925,True,,2117.693650414,2.117693650,
23,47104,49152,2048,1.068117914,1.114557823,False,-15.906307044,0.988939706,True,,1469.916424904,1.469916425,
24,49152,51200,2048,1.114557823,1.160997732,False,-20.563895559,0.983060910,True,,1981.405810713,1.981405811,
25,51200,53248,2048,1.160997732,1.207437642,False,-20.371950358,0.988792478,True,,1834.063836839,1.834063837,
26,53248,55296,2048,1.207437642,1.253877551,False,-18.117021125,0.987047593,True,,1694.005209686,1.694005210,
27,55296,57344,2048,1.253877551,1.300317460,False,-16.387397698,0.990995225,True,,1490.308525968,1.490308526,
28,57344,59392,2048,1.300317460,1.346757370,False,-23.853794355,0.989011204,True,,1874.785993799,1.874785994,
29,59392,61440,2048,1.346757370,1.393197279,False,-25.725081632,0.982934712,True,,2363.287122031,2.363287122,
30,61440,63488,2048,1.393197279,1.439637188,False,-25.080326368,0.989831301,True,,1723.979195758,1.723979196,
31,63488,65536,2048,1.439637188,1.486077098,False,-29.049056199,0.990281890,True,,1730.438506302,1.730438506,
32,65536,67584,2048,1.486077098,1.532517007,False,-32.712713510,0.988781482,True,,1774.934053469,1.774934053,
33,67584,69632,2048,1.532517007,1.578956916,False,-40.607253124,0.968149949,True,,2242.284604592,2.242284605,
34,69632,71680,2048,1.578956916,1.625396825,False,-43.567959019,0.954514490,True,,2667.776233993,2.667776234,
35,71680,73728,2048,1.625396825,1.671836735,False,-41.459766514,0.782784192,True,,1744.781910544,1.744781911,
36,73728,75776,2048,1.671836735,1.718276644,False,-39.963207005,0.870973729,True,,1647.619533199,1.647619533,
37,75776,77824,2048,1.718276644,1.764716553,False,-40.157861795,0.950209302,True,,1806.400574712,1.806400575,
38,77824,79872,2048,1.764716553,1.811156463,False,-36.575324743,0.974145640,True,,1588.522081390,1.588522081,
